timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.38,1.402,-0.983,0.05,-0.051,0.921,-0.422,0.353,-0.212,0.243,0.291,0.957,0.137,-0.097,0.412,0.056,0.116,-0.089,-0.024,0.123,0.137,0.131,-0.018,-0.101,0.213,-0.16,0.035,0.296,0.342,0.065,0.336,-0.106,0.031,0.137,0.025,-0.07,0.077,-0.131,-0.043,-0.043,0.218,-0.012,0.306,0.259,-0.052,-0.042,0.088,-0.196,0.039,0.253,-0.23,0.192,-0.075,-0.021,-0.213,-0.151,0.072,-0.166,0.094,-0.166,0.207,-0.172,0.11,-0.089,-0.264,-0.102,-0.152,-0.015,0.071,0.123
50,1.236,1.594,-0.914,-0.022,-0.1,1.066,-0.532,0.395,0.033,0.346,0.099,0.542,0.232,-0.356,0.697,0.168,0.044,-0.029,0.057,0.117,0.013,0.293,0.019,-0.07,0.342,-0.106,0.157,0.118,0.208,-0.026,0.213,-0.372,-0.03,-0.057,0.156,0.016,0.028,0.014,-0.018,0.118,0.284,-0.117,0.185,0.228,-0.073,-0.082,-0.016,-0.154,0.119,-0.017,-0.095,-0.003,-0.063,0.046,-0.137,-0.051,-0.012,-0.137,0.034,-0.091,0.094,-0.079,0.029,-0.046,-0.162,-0.053,-0.062,0.006,-0.057,0.021
100,1.34,1.773,-0.95,-0.322,-0.029,1.402,-0.649,0.565,0.044,0.683,0.162,0.836,0.239,-0.237,0.925,0.237,0.221,-0.072,0.175,0.115,0.041,0.186,-0.088,-0.105,0.44,-0.243,0.081,0.078,0.459,0.024,0.43,-0.301,0.17,0.059,-0.084,0.074,0.201,-0.044,-0.04,0.034,0.034,-0.202,0.362,0.193,-0.035,0.04,-0.154,0.15,0.132,-0.003,0.024,0.087,0.094,0.199,-0.164,-0.086,-0.031,-0.063,0.03,-0.093,0.026,-0.151,0.025,0.043,-0.117,-0.109,0.006,-0.053,0.058,0.078
150,1.682,1.488,-1.089,-0.094,-0.082,1.181,-0.135,0.313,-0.108,0.41,0.265,0.798,0.122,-0.106,0.433,0.016,-0.016,-0.006,0.037,0.013,-0.162,-0.062,0.047,-0.119,0.189,-0.2,-0.115,0.223,0.46,-0.011,0.476,0.097,0.053,0.233,-0.189,0.06,-0.029,-0.246,-0.093,-0.017,0.01,-0.162,0.323,0.155,0.019,-0.016,-0.253,-0.116,0.108,-0.031,-0.218,0.127,-0.069,-0.002,0.08,0.0,0.016,-0.158,-0.024,-0.043,0.03,-0.073,0.029,-0.09,0.048,-0.055,-0.122,-0.019,0.036,0.126
200,1.495,1.818,-0.889,-0.202,-0.109,1.152,-0.627,0.549,-0.105,0.449,0.194,0.789,0.035,-0.383,0.808,0.292,0.176,-0.106,-0.026,0.226,0.012,0.382,-0.016,-0.055,0.311,-0.105,0.241,0.11,0.144,0.11,0.276,-0.439,0.138,-0.09,0.11,0.012,0.282,-0.036,0.004,0.216,0.211,-0.04,0.217,0.273,0.037,-0.036,-0.107,-0.323,0.214,-0.053,-0.181,-0.029,-0.17,-0.075,-0.045,0.066,-0.015,-0.074,0.011,-0.033,0.005,-0.076,0.104,-0.053,-0.134,-0.078,-0.15,-0.049,-0.06,0.048
250,1.812,1.837,-0.678,-0.667,0.09,1.366,-0.428,0.625,-0.231,0.865,0.149,1.501,0.009,0.114,1.123,0.827,0.412,-0.333,-0.108,0.626,0.066,0.208,-0.418,0.038,0.608,-0.45,0.113,-0.224,0.13,0.251,0.701,-0.302,0.031,-0.181,0.119,0.014,0.468,0.475,0.021,-0.098,-0.011,-0.339,0.171,0.298,0.021,0.008,-0.48,0.152,0.244,-0.188,0.018,-0.166,-0.056,0.171,-0.2,-0.079,-0.01,0.02,0.03,0.047,-0.074,-0.074,0.086,0.069,0.008,-0.125,-0.032,-0.093,0.031,-0.011
300,1.601,1.789,-0.785,-0.155,0.003,1.078,-0.738,0.745,-0.096,0.5,0.059,0.923,0.12,-0.696,0.939,0.323,0.186,-0.018,-0.329,0.226,-0.022,0.283,-0.089,-0.033,0.606,-0.27,0.488,-0.025,0.267,0.132,0.262,-0.707,-0.287,-0.291,0.228,0.125,0.074,0.324,-0.228,0.049,0.211,-0.204,0.108,0.306,0.058,-0.155,-0.165,-0.253,0.232,-0.144,-0.121,-0.179,-0.203,-0.091,-0.109,0.008,-0.057,-0.106,0.086,0.074,-0.01,-0.011,0.128,-0.092,-0.119,0.016,-0.146,-0.019,-0.077,0.067
350,2.046,1.559,-0.716,-0.567,-0.079,1.453,0.084,0.583,-0.323,0.747,0.42,1.46,0.306,0.169,0.795,0.174,0.183,-0.31,0.045,0.314,-0.252,-0.118,-0.433,-0.058,0.821,-0.511,0.08,-0.234,0.49,0.039,0.735,-0.31,0.078,-0.216,-0.037,0.188,0.142,0.264,-0.072,-0.218,-0.33,-0.597,0.219,0.097,0.127,0.016,-0.442,0.096,0.256,-0.236,-0.03,-0.19,-0.108,0.141,0.13,-0.041,-0.039,-0.047,-0.027,0.156,-0.098,-0.008,0.039,-0.031,0.091,-0.085,0.016,-0.027,0.025,-0.002
400,1.648,1.645,-0.726,-0.182,-0.108,1.268,-0.458,0.345,-0.065,0.505,0.265,1.208,0.185,-0.19,0.709,0.346,0.168,-0.283,-0.086,0.319,0.17,0.353,-0.134,-0.064,0.248,-0.084,0.167,0.19,0.137,0.207,0.253,-0.147,0.153,-0.02,-0.015,0.059,0.439,0.058,0.085,0.171,0.283,0.001,0.315,0.428,-0.108,0.036,-0.004,-0.028,0.14,0.131,0.028,0.012,-0.017,0.169,-0.358,-0.157,-0.062,-0.165,0.121,-0.213,0.11,-0.192,0.191,0.034,-0.223,-0.196,-0.048,-0.068,-0.017,0.079
450,1.456,1.323,-1.066,-0.05,-0.056,0.99,-0.595,0.402,-0.112,0.375,0.245,0.7,0.009,-0.262,0.441,0.134,0.066,-0.004,0.008,0.154,0.036,0.124,0.112,-0.124,0.234,-0.085,0.106,0.275,0.316,-0.015,0.253,-0.116,-0.066,0.159,-0.165,0.078,0.126,-0.295,-0.1,0.154,0.207,-0.023,0.282,0.324,0.076,-0.034,-0.114,-0.138,0.112,0.069,-0.148,0.145,0.032,0.028,-0.07,-0.117,-0.009,-0.11,0.016,-0.167,0.093,-0.14,0.098,-0.074,-0.206,-0.075,-0.068,-0.009,0.021,0.096
