timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.582,1.681,-0.983,-0.174,-0.272,1.267,-0.522,0.281,0.071,0.525,0.282,0.666,0.218,-0.197,0.73,0.077,0.068,0.036,0.141,0.107,0.11,0.284,0.017,-0.288,0.209,-0.133,0.027,0.233,0.176,0.01,0.244,-0.053,0.191,0.194,-0.071,0.013,0.233,-0.105,0.091,0.067,0.205,0.009,0.366,0.314,-0.014,0.037,-0.152,0.156,-0.005,0.199,-0.007,0.178,0.121,0.151,-0.121,-0.178,-0.043,-0.14,0.078,-0.17,-0.014,-0.098,0.089,0.049,-0.062,-0.093,-0.134,-0.014,0.039,0.06
50,1.273,1.785,-0.819,-0.091,0.013,1.003,-0.842,0.545,-0.049,0.403,0.056,0.781,0.079,-0.468,0.876,0.477,0.213,-0.092,-0.149,0.189,0.095,0.445,-0.127,-0.049,0.386,-0.06,0.366,0.124,-0.001,0.175,0.346,-0.511,-0.122,-0.202,0.314,-0.081,0.169,0.179,-0.02,0.168,0.281,-0.011,0.15,0.414,-0.074,-0.172,-0.02,-0.278,0.199,-0.011,-0.159,-0.072,-0.177,-0.065,-0.24,-0.122,-0.006,-0.057,0.043,-0.087,0.218,-0.079,0.107,-0.054,-0.271,-0.069,-0.104,-0.05,-0.081,0.088
100,1.637,1.614,-0.973,-0.204,-0.091,1.393,-0.548,0.381,0.004,0.574,0.366,1.152,0.343,-0.191,0.754,0.212,0.058,-0.158,0.042,0.096,0.166,0.311,-0.124,-0.058,0.345,-0.254,0.14,0.21,0.325,0.043,0.346,-0.474,0.129,0.082,0.071,0.09,0.167,0.006,0.002,0.039,0.268,-0.183,0.334,0.278,-0.147,0.014,-0.077,-0.115,0.132,-0.003,-0.077,-0.038,-0.04,0.068,-0.156,-0.025,-0.062,-0.158,0.023,-0.037,0.034,-0.117,0.108,-0.041,-0.105,-0.051,-0.069,-0.075,0.063,0.047
150,1.256,1.964,-1.066,0.036,-0.529,1.438,-0.573,0.532,0.257,0.288,0.507,0.469,0.444,-0.748,0.625,-0.314,-0.142,0.015,0.168,-0.277,-0.152,0.124,0.183,-0.136,0.399,-0.076,0.031,0.381,0.391,-0.167,0.194,-0.408,0.053,-0.07,0.094,0.097,-0.359,-0.288,-0.174,0.254,0.27,-0.058,0.163,0.151,-0.064,-0.118,-0.123,-0.421,0.056,0.06,-0.368,0.108,-0.129,-0.162,0.037,0.041,0.135,-0.178,-0.048,-0.025,0.075,-0.1,0.007,-0.206,-0.128,0.056,-0.226,-0.033,-0.041,0.191
200,1.457,1.912,-1.076,-0.019,-0.302,1.395,-0.502,0.481,0.038,0.586,0.378,0.585,0.248,-0.246,0.619,-0.014,0.012,-0.003,0.105,-0.091,-0.022,0.156,0.118,-0.44,0.407,-0.076,-0.007,0.357,0.603,-0.174,0.343,-0.101,-0.075,0.203,-0.175,0.12,-0.093,-0.541,-0.173,0.072,-0.026,-0.337,0.442,0.217,0.116,0.047,-0.228,-0.161,-0.041,0.138,-0.385,0.335,-0.031,0.034,0.232,0.045,0.062,-0.143,0.011,-0.212,-0.029,-0.18,-0.053,-0.055,0.017,-0.054,-0.229,0.039,0.09,0.158
250,1.729,1.765,-0.674,-0.307,-0.181,1.271,-0.01,0.517,-0.128,0.558,0.342,0.899,0.217,0.023,0.782,0.174,0.219,-0.185,0.114,0.191,-0.055,0.048,-0.268,-0.151,0.434,-0.294,-0.009,-0.094,0.245,-0.07,0.523,-0.095,0.153,-0.021,-0.041,-0.008,0.155,0.004,-0.002,-0.012,0.017,-0.278,0.277,0.3,0.042,0.057,-0.356,0.171,0.002,0.004,-0.031,0.114,0.092,0.193,0.052,-0.072,-0.076,-0.074,0.04,-0.127,-0.083,-0.103,0.037,0.001,0.033,-0.071,-0.02,-0.052,0.083,0.103
300,1.464,1.585,-0.814,-0.155,-0.152,0.908,-0.393,0.353,-0.175,0.471,0.257,0.712,-0.028,-0.207,0.489,0.237,0.121,-0.014,-0.183,0.243,0.012,0.108,-0.019,-0.075,0.18,-0.099,0.075,0.201,0.226,0.135,0.172,-0.015,0.019,0.019,-0.153,0.087,0.193,-0.088,-0.035,0.055,0.031,0.022,0.173,0.257,-0.009,0.001,-0.149,-0.076,0.144,0.003,-0.086,-0.009,-0.018,-0.033,-0.083,-0.082,-0.009,-0.131,0.01,-0.052,0.01,-0.124,0.091,-0.035,-0.134,-0.035,-0.036,-0.019,-0.004,0.084
350,1.859,1.516,-1.052,-0.155,-0.223,1.392,-0.042,0.074,-0.129,0.479,0.582,0.956,0.428,-0.257,0.365,-0.174,-0.058,0.023,0.069,-0.125,-0.098,-0.159,-0.021,-0.156,0.354,-0.233,-0.144,0.248,0.49,-0.138,0.414,-0.106,0.13,0.119,-0.154,0.191,-0.2,-0.256,-0.047,0.133,0.032,-0.194,0.335,0.151,-0.008,0.021,-0.311,-0.126,-0.03,-0.044,-0.175,0.258,0.035,0.122,0.183,-0.034,-0.005,-0.14,-0.047,0.02,-0.109,-0.09,-0.026,-0.036,0.088,0.005,-0.057,-0.028,0.185,0.136
400,1.445,1.264,-1.034,-0.096,0.187,0.953,-0.542,0.587,-0.292,0.385,0.122,1.018,-0.027,-0.213,0.601,0.279,0.147,-0.113,-0.135,0.358,0.144,0.085,-0.258,-0.024,0.33,-0.238,0.165,0.222,0.29,0.119,0.318,-0.081,-0.147,-0.266,0.025,0.044,0.023,0.004,-0.092,0.072,0.179,-0.073,0.202,0.233,-0.111,-0.081,-0.085,-0.061,0.059,-0.001,-0.104,0.028,-0.033,-0.081,-0.071,-0.096,0.028,-0.073,-0.014,-0.039,0.08,-0.149,0.05,-0.079,-0.189,-0.134,-0.131,-0.005,-0.005,0.089
450,1.783,1.52,-0.85,0.003,-0.335,1.322,-0.089,0.165,-0.138,0.51,0.701,0.925,0.293,-0.087,0.356,-0.094,-0.12,-0.226,-0.047,0.055,0.118,0.112,-0.138,-0.142,0.233,-0.174,0.0,0.169,0.344,-0.199,0.381,-0.053,0.017,0.01,-0.054,0.166,-0.076,-0.185,-0.083,0.096,0.213,-0.135,0.259,0.347,-0.109,-0.076,-0.272,-0.141,0.039,0.054,-0.151,0.117,-0.012,-0.098,0.062,-0.023,0.097,-0.196,-0.082,-0.043,0.034,-0.135,0.029,-0.091,-0.069,-0.053,-0.187,-0.021,0.076,0.137
