timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.638,1.805,-0.924,0.003,-0.15,1.254,-0.656,0.494,-0.017,0.475,0.312,0.866,0.249,-0.449,0.552,0.138,0.024,0.032,0.092,-0.096,0.02,0.127,0.082,-0.179,0.459,-0.247,0.082,0.254,0.44,-0.172,0.347,-0.343,-0.226,0.043,0.088,0.183,-0.211,-0.18,-0.202,0.117,0.097,-0.119,0.25,0.226,-0.106,-0.159,-0.261,-0.35,0.019,-0.063,-0.403,0.123,-0.09,-0.116,0.192,0.093,0.074,-0.208,-0.075,-0.016,0.065,-0.167,-0.052,-0.226,-0.091,0.018,-0.182,0.001,-0.063,0.137
50,1.489,1.607,-0.831,-0.042,-0.267,1.315,-0.42,0.366,0.117,0.555,0.343,0.768,0.207,-0.115,0.595,0.164,-0.008,-0.113,0.09,0.25,0.057,0.246,-0.024,-0.245,0.3,-0.077,0.046,0.373,0.342,0.019,0.284,0.063,0.042,0.068,-0.153,0.146,0.273,-0.206,-0.037,0.03,0.08,-0.077,0.35,0.18,0.048,0.069,-0.031,0.128,0.169,0.165,0.043,0.181,0.124,0.316,-0.086,-0.145,-0.089,-0.08,0.125,-0.238,0.107,-0.158,0.032,0.041,-0.122,-0.138,0.008,-0.008,0.034,0.022
100,1.341,2.068,-0.9,-0.049,-0.446,1.516,-0.616,0.48,0.148,0.458,0.32,0.487,0.471,-0.647,0.794,0.002,-0.104,0.086,0.095,-0.194,-0.139,0.207,0.125,-0.164,0.44,-0.111,0.102,0.234,0.308,-0.158,0.371,-0.501,-0.049,0.112,0.057,0.161,-0.31,-0.124,-0.16,0.043,0.241,-0.216,0.246,0.168,-0.008,-0.101,-0.286,-0.269,0.039,-0.102,-0.294,0.047,-0.135,-0.107,0.117,0.121,0.071,-0.138,-0.085,0.09,0.003,0.01,0.051,-0.185,-0.008,-0.069,-0.247,-0.021,-0.106,0.071
150,1.984,1.754,-1.01,-0.236,-0.157,1.466,-0.106,0.352,-0.261,0.538,0.524,1.438,0.354,0.06,0.415,-0.023,-0.073,-0.104,0.046,0.139,-0.183,-0.213,-0.255,-0.214,0.623,-0.396,-0.124,0.229,0.682,-0.015,0.524,-0.025,-0.142,0.024,-0.196,0.197,-0.123,-0.159,-0.23,-0.283,-0.351,-0.371,0.373,-0.006,-0.092,-0.118,-0.284,0.04,0.133,-0.073,-0.164,0.151,-0.004,0.064,0.329,0.056,0.01,-0.068,0.057,-0.013,-0.119,-0.114,-0.107,-0.169,0.224,0.078,-0.079,0.053,0.083,0.079
200,1.297,1.813,-0.93,-0.016,-0.071,1.042,-0.674,0.47,0.008,0.53,0.229,0.863,0.091,-0.342,0.718,0.293,0.112,-0.107,-0.077,0.111,0.097,0.359,-0.084,-0.118,0.27,-0.004,0.147,0.184,0.079,0.192,0.209,-0.095,0.067,-0.006,0.037,-0.099,0.334,0.016,-0.006,0.151,0.228,-0.029,0.312,0.468,-0.142,-0.142,-0.005,-0.227,0.267,0.171,-0.32,0.029,-0.225,-0.129,-0.193,-0.071,0.192,-0.147,-0.068,0.015,0.224,-0.106,0.157,-0.085,-0.266,-0.078,-0.16,-0.046,-0.101,0.057
250,1.779,1.461,-0.767,-0.373,-0.122,1.36,-0.014,0.313,-0.206,0.798,0.409,1.384,0.132,0.348,0.718,0.193,0.263,-0.21,-0.024,0.254,-0.127,-0.171,-0.384,-0.12,0.55,-0.318,-0.076,-0.166,0.345,0.015,0.69,-0.022,0.171,0.097,-0.201,0.226,0.318,0.106,0.005,-0.201,-0.284,-0.379,0.35,0.186,0.06,0.142,-0.391,0.407,0.123,-0.092,0.159,0.078,0.154,0.393,-0.044,-0.184,-0.139,-0.037,0.077,-0.104,-0.077,-0.154,-0.028,0.08,0.083,-0.06,0.115,-0.03,0.126,0.018
300,1.689,1.828,-0.827,-0.173,-0.081,1.274,-0.528,0.744,-0.181,0.495,0.297,0.884,0.29,-0.482,0.758,0.044,-0.006,0.008,0.016,0.034,-0.097,-0.047,-0.07,-0.108,0.616,-0.291,0.231,-0.001,0.532,-0.227,0.435,-0.598,-0.268,-0.194,0.058,0.214,-0.288,0.079,-0.161,0.175,0.114,-0.204,0.065,0.288,0.017,-0.112,-0.508,-0.257,0.08,-0.249,-0.194,-0.102,-0.141,-0.149,0.144,0.045,0.007,-0.093,-0.062,0.137,0.006,-0.042,-0.034,-0.15,0.015,-0.02,-0.081,0.002,-0.025,0.029
350,1.554,1.683,-0.735,-0.116,-0.095,1.004,-0.48,0.5,-0.104,0.404,0.212,0.662,0.093,-0.412,0.629,0.132,0.08,-0.063,-0.128,0.144,-0.042,0.121,-0.006,-0.063,0.366,-0.16,0.176,0.04,0.23,0.007,0.34,-0.311,-0.149,-0.19,0.012,0.046,0.071,0.137,-0.102,0.148,0.12,-0.081,0.045,0.294,-0.053,-0.169,-0.308,-0.225,0.213,-0.132,-0.223,-0.094,-0.133,-0.144,0.034,0.062,0.022,-0.076,-0.026,-0.029,0.069,-0.126,0.054,-0.075,-0.115,-0.036,-0.141,-0.012,-0.111,0.081
400,1.677,1.359,-0.761,-0.18,0.165,1.025,-0.394,0.548,-0.294,0.689,0.175,1.0,-0.051,-0.131,0.65,0.338,0.197,-0.154,-0.114,0.305,0.095,0.22,-0.191,-0.115,0.5,-0.265,0.266,-0.078,0.339,0.137,0.408,-0.155,-0.076,0.001,-0.176,0.235,0.302,0.23,-0.041,0.021,-0.068,-0.139,0.276,0.409,0.099,0.016,-0.244,0.219,0.128,-0.064,0.122,-0.116,0.025,0.161,-0.191,-0.109,-0.107,-0.009,0.09,-0.115,0.008,-0.203,-0.021,0.07,-0.005,-0.027,0.078,-0.067,0.054,0.031
450,1.457,1.66,-0.866,-0.169,0.254,1.051,-0.704,0.529,-0.175,0.675,0.135,1.055,-0.18,-0.015,0.826,0.668,0.33,-0.192,-0.169,0.539,0.358,0.38,-0.257,-0.066,0.201,-0.168,0.143,0.02,0.075,0.181,0.431,-0.063,0.099,0.013,-0.097,-0.004,0.563,0.15,0.092,0.044,0.179,-0.11,0.322,0.376,-0.117,0.09,-0.109,0.083,0.139,-0.009,-0.088,0.056,0.017,0.197,-0.187,-0.143,-0.072,-0.077,0.083,-0.23,0.032,-0.155,0.088,-0.008,-0.244,-0.188,0.069,-0.045,0.064,0.094
