timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.467,2.014,-0.998,-0.14,-0.051,1.439,-0.71,0.836,-0.048,0.424,0.244,0.894,0.307,-0.636,0.88,0.183,-0.069,-0.033,-0.119,-0.118,-0.07,0.097,-0.174,0.141,0.681,-0.288,0.202,-0.011,0.279,0.023,0.446,-0.532,-0.068,-0.296,0.187,-0.05,-0.04,0.257,-0.181,-0.017,0.099,-0.178,0.205,0.278,-0.142,-0.212,-0.26,-0.371,0.326,-0.221,-0.216,-0.185,-0.293,-0.139,-0.048,0.054,0.013,-0.135,-0.002,0.119,0.062,-0.078,0.141,-0.208,-0.122,-0.017,-0.134,-0.042,-0.064,0.095
50,1.635,1.833,-0.929,-0.169,-0.124,1.261,-0.155,0.454,-0.048,0.531,0.48,0.941,0.228,0.009,0.677,0.105,0.088,-0.145,-0.025,0.236,-0.008,0.163,-0.228,-0.076,0.35,-0.234,-0.017,0.008,0.158,0.069,0.465,-0.13,0.161,0.001,-0.039,0.121,0.308,0.073,0.03,-0.069,0.005,-0.159,0.326,0.129,-0.125,-0.046,-0.147,0.116,0.16,0.008,-0.078,-0.003,-0.039,0.158,-0.011,0.013,0.025,-0.129,0.11,0.068,-0.074,-0.055,0.088,0.05,-0.018,0.034,-0.032,-0.105,0.087,0.04
100,1.801,2.315,-0.981,-0.232,-0.546,1.645,-0.557,0.648,0.168,0.531,0.545,0.964,0.516,-0.525,0.778,-0.076,-0.123,-0.023,0.017,-0.338,-0.145,0.103,0.027,-0.184,0.57,-0.33,0.033,0.174,0.38,-0.092,0.425,-0.624,-0.086,-0.06,0.048,0.098,-0.282,-0.097,-0.281,-0.005,-0.007,-0.201,0.239,0.211,-0.029,-0.154,-0.462,-0.506,0.263,-0.081,-0.39,0.078,-0.243,-0.147,0.124,-0.061,0.079,-0.261,-0.084,0.133,0.144,-0.005,0.074,-0.292,-0.003,0.097,-0.329,0.031,-0.033,0.114
150,1.463,1.596,-0.72,-0.42,-0.07,1.072,-0.529,0.397,-0.113,0.62,0.239,1.031,0.015,-0.091,0.674,0.416,0.313,-0.146,-0.007,0.273,0.145,0.144,-0.288,-0.067,0.259,-0.172,0.112,0.164,0.194,0.095,0.451,-0.106,-0.014,0.182,0.061,0.099,0.215,0.04,0.07,-0.031,0.097,-0.221,0.32,0.262,-0.178,0.009,-0.013,0.145,0.012,0.075,-0.034,0.053,0.031,0.078,-0.15,-0.077,-0.027,-0.118,-0.011,-0.115,0.061,-0.122,0.044,-0.014,-0.127,-0.131,-0.055,-0.014,0.023,0.057
200,1.63,1.517,-1.044,0.022,-0.19,1.182,-0.342,0.339,-0.084,0.251,0.43,0.616,0.206,-0.253,0.362,0.026,-0.069,0.035,-0.035,0.009,0.015,0.183,0.012,-0.215,0.138,-0.125,0.07,0.378,0.438,-0.08,0.198,0.091,0.015,0.193,-0.216,-0.037,-0.138,-0.129,-0.103,0.019,0.242,0.061,0.237,0.311,-0.09,-0.109,-0.099,-0.076,-0.027,0.206,-0.178,0.24,0.057,0.077,-0.026,-0.174,0.059,-0.177,0.087,-0.165,0.167,-0.127,0.081,-0.05,-0.148,-0.077,-0.178,0.002,0.091,0.17
250,1.475,1.691,-0.96,-0.06,-0.114,1.298,-0.623,0.58,-0.008,0.527,0.344,1.115,0.217,-0.383,0.771,0.224,0.071,-0.157,-0.038,0.098,0.186,0.239,-0.045,-0.082,0.414,-0.24,0.138,0.331,0.328,0.16,0.387,-0.373,0.025,-0.138,0.198,0.055,0.073,0.103,-0.001,0.041,0.278,-0.131,0.34,0.218,-0.15,-0.113,0.002,-0.182,0.147,0.146,-0.151,-0.041,-0.026,0.015,-0.188,-0.06,0.002,-0.143,0.09,-0.075,0.117,-0.103,0.042,-0.109,-0.173,-0.083,-0.107,-0.029,0.003,0.071
300,1.845,1.408,-0.896,-0.428,-0.251,1.236,0.406,0.109,-0.328,0.61,0.476,1.195,0.169,0.442,0.345,0.033,0.034,-0.169,0.064,0.158,-0.243,-0.289,-0.29,-0.267,0.459,-0.368,-0.24,-0.059,0.548,-0.052,0.631,0.401,0.139,0.233,-0.332,0.16,0.136,-0.246,-0.136,-0.27,-0.407,-0.382,0.366,0.018,0.089,0.133,-0.31,0.427,-0.072,0.142,-0.048,0.405,0.193,0.449,0.154,-0.127,-0.001,-0.093,0.082,-0.16,-0.133,-0.177,-0.107,0.1,0.187,-0.007,-0.01,0.015,0.204,0.135
350,1.765,1.44,-0.726,-0.254,-0.095,1.353,0.008,0.52,-0.044,0.674,0.274,0.949,0.195,0.086,0.755,0.186,0.262,-0.193,0.108,0.033,-0.035,0.187,-0.199,-0.15,0.397,-0.216,0.071,-0.104,0.243,0.03,0.444,-0.159,0.048,0.082,-0.051,0.238,0.16,0.099,0.039,0.061,0.051,-0.174,0.302,0.384,-0.241,-0.062,-0.167,0.142,0.111,0.061,-0.127,-0.048,0.016,0.025,-0.058,-0.131,0.049,-0.16,0.015,-0.023,0.042,-0.154,0.032,0.003,-0.122,-0.041,-0.027,-0.055,0.022,0.092
400,1.324,1.646,-0.935,0.02,-0.051,1.159,-0.556,0.415,0.009,0.539,0.308,0.676,0.152,-0.226,0.712,0.276,0.151,-0.14,-0.109,0.152,0.156,0.28,-0.133,-0.132,0.327,-0.105,0.16,0.153,0.304,-0.029,0.306,-0.051,-0.025,-0.025,-0.043,-0.031,0.178,-0.147,0.019,0.001,0.217,-0.117,0.395,0.378,0.053,0.045,-0.17,0.038,-0.0,0.171,-0.142,0.127,0.029,0.07,-0.073,-0.088,-0.003,-0.141,-0.007,-0.165,0.055,-0.165,0.014,0.006,-0.121,-0.049,-0.12,0.063,0.001,0.087
450,1.577,1.394,-1.011,-0.073,-0.186,1.302,-0.191,0.094,-0.04,0.54,0.522,1.02,0.306,-0.036,0.451,0.061,-0.015,-0.116,0.122,0.089,0.028,0.024,-0.141,-0.222,0.252,-0.174,-0.132,0.274,0.435,-0.028,0.353,0.064,-0.019,0.079,-0.106,0.059,-0.05,-0.075,-0.1,-0.141,0.074,-0.242,0.348,0.143,-0.161,-0.057,-0.064,0.128,-0.001,0.096,-0.066,0.137,0.058,0.121,-0.009,-0.083,0.01,-0.169,0.026,-0.14,-0.029,-0.132,0.009,-0.037,0.0,-0.066,-0.073,0.011,0.07,0.113
