pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-41.221,-26.05,17.56,-187.214,-44.466,39.121,1.862,-6.385,23.333,-26.567,-23.435,-2.861,69.115,26.913,-57.139,-7.167,27.528,-86.042,2.666,0.209,-8.991,-22.221,-49.23,-51.799,28.665,32.159,-36.018,-18.202,27.538,19.557,23.729,-64.672,50.692,1.193,-46.57,17.36,2.444,18.497,-33.437,-5.852,6.277,45.332,5.824,46.706,19.165,11.706,5.617,-3.009,-22.614,2.883,-27.494,5.266,3.503,-4.458,-1.31,-3.343,-5.877,-2.624,-12.39,-6.435,20.958,-9.414,-5.863,8.886,-4.155
