timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.764,1.641,-1.056,-0.252,0.11,1.249,-0.573,0.366,-0.186,0.731,0.154,1.244,0.039,-0.11,0.794,0.406,0.104,-0.101,-0.085,0.445,0.143,0.308,-0.252,-0.235,0.327,-0.177,0.098,0.191,0.412,0.104,0.425,-0.025,-0.074,0.054,-0.075,0.095,0.201,-0.011,-0.058,-0.011,-0.087,-0.365,0.286,0.217,-0.024,0.143,-0.325,0.13,0.045,0.008,-0.009,0.234,0.127,0.364,0.011,-0.138,-0.102,-0.016,0.042,-0.115,-0.083,-0.106,-0.046,0.011,-0.072,-0.012,0.079,-0.045,0.108,-0.011
50,1.743,1.537,-0.994,-0.376,0.079,1.268,-0.393,0.266,-0.29,0.927,0.383,1.665,0.082,0.188,0.371,0.258,0.206,-0.214,-0.068,0.319,0.109,0.058,-0.25,-0.071,0.352,-0.213,-0.052,0.298,0.437,0.066,0.557,0.008,0.042,0.348,-0.183,0.226,0.289,-0.193,-0.066,-0.085,-0.066,-0.19,0.369,0.312,-0.15,-0.021,-0.076,0.054,0.13,0.145,-0.136,0.072,-0.071,-0.064,-0.095,-0.089,0.163,-0.281,-0.102,-0.006,0.119,-0.16,0.077,-0.115,-0.259,-0.129,-0.058,-0.044,-0.033,0.097
100,1.2,1.505,-1.052,-0.196,-0.119,1.296,-0.396,0.343,-0.022,0.508,0.313,0.688,0.213,-0.191,0.523,0.044,0.046,0.035,0.14,0.16,-0.005,-0.044,-0.023,-0.234,0.308,-0.13,-0.072,0.264,0.538,-0.171,0.491,0.151,-0.07,0.355,-0.242,0.153,-0.001,-0.278,-0.104,-0.111,0.025,-0.262,0.362,0.11,-0.045,0.045,-0.147,0.243,-0.011,0.1,-0.057,0.32,0.245,0.242,0.073,-0.132,-0.053,-0.051,0.099,-0.173,-0.03,-0.148,-0.05,0.025,-0.017,-0.093,0.084,0.015,0.154,0.098
150,1.419,1.88,-0.82,-0.117,-0.091,1.212,-0.755,0.384,-0.071,0.556,0.329,0.827,0.074,-0.331,0.59,0.239,0.085,-0.035,-0.027,0.193,0.164,0.243,-0.109,-0.128,0.261,-0.006,0.082,0.21,0.206,-0.045,0.404,-0.228,-0.097,0.097,0.008,0.122,0.23,-0.135,-0.014,0.079,0.104,-0.17,0.254,0.263,0.008,-0.044,-0.022,-0.103,0.211,-0.056,-0.156,0.161,0.024,0.093,-0.125,-0.17,0.047,-0.13,0.025,-0.099,0.202,-0.067,0.038,-0.101,-0.18,-0.028,-0.031,-0.032,-0.034,0.039
200,1.194,1.586,-1.094,0.069,-0.115,1.139,-0.617,0.317,-0.026,0.29,0.363,0.609,0.241,-0.463,0.532,-0.012,-0.099,-0.015,0.008,-0.086,0.194,0.16,0.117,-0.065,0.244,-0.159,0.058,0.4,0.375,-0.075,0.168,-0.381,-0.007,-0.097,0.12,0.019,-0.031,-0.013,-0.01,0.092,0.318,-0.086,0.213,0.142,-0.072,-0.097,-0.113,-0.238,0.147,-0.025,-0.24,0.058,-0.055,0.032,-0.03,0.061,0.032,-0.142,0.015,-0.146,0.104,-0.038,-0.049,-0.118,-0.18,-0.079,-0.17,0.028,-0.058,0.045
250,1.375,1.891,-0.927,-0.089,-0.342,1.396,-0.527,0.402,0.054,0.419,0.301,0.754,0.347,-0.411,0.63,-0.057,-0.015,0.058,0.127,-0.127,-0.074,0.032,0.017,-0.124,0.327,-0.154,0.0,0.302,0.424,-0.134,0.341,-0.325,-0.087,0.234,0.104,0.023,-0.09,-0.118,-0.107,-0.055,0.029,-0.242,0.26,0.171,-0.084,-0.06,-0.185,-0.238,0.15,-0.153,-0.305,0.179,-0.013,0.041,0.187,-0.109,-0.014,-0.112,-0.005,-0.12,0.134,-0.047,0.034,-0.145,-0.146,-0.038,-0.072,0.093,0.005,0.106
300,1.335,2.142,-0.925,-0.163,-0.227,1.498,-0.725,0.535,0.051,0.567,0.42,0.804,0.38,-0.506,0.678,0.007,-0.165,-0.089,0.108,0.05,0.07,0.019,-0.09,-0.129,0.397,-0.185,-0.142,0.394,0.506,-0.254,0.356,-0.364,-0.303,-0.113,0.076,0.053,-0.414,-0.151,-0.056,0.143,0.29,-0.372,0.155,0.198,-0.183,-0.152,-0.379,-0.305,0.052,-0.233,-0.401,0.003,-0.121,-0.341,0.299,-0.008,0.002,-0.184,-0.097,0.119,0.035,-0.047,0.028,-0.289,-0.096,0.038,-0.181,0.042,-0.106,0.16
350,1.875,1.464,-0.866,-0.189,-0.271,1.445,-0.052,0.198,-0.102,0.565,0.474,0.94,0.367,-0.006,0.474,-0.069,-0.147,-0.014,0.023,0.053,-0.182,-0.147,-0.215,-0.267,0.479,-0.175,-0.119,0.027,0.645,-0.175,0.533,0.214,-0.129,0.144,-0.317,0.14,-0.148,-0.019,-0.136,-0.357,-0.383,-0.509,0.337,-0.071,0.06,0.066,-0.35,0.464,-0.067,-0.013,-0.034,0.309,0.233,0.385,0.15,-0.023,-0.024,-0.095,0.004,-0.157,-0.161,-0.108,-0.131,0.007,0.153,-0.044,-0.027,0.097,0.179,0.122
400,1.312,1.314,-0.832,-0.137,0.248,0.763,-0.955,0.427,-0.225,0.583,0.101,1.12,-0.283,-0.307,0.66,0.577,0.365,-0.227,-0.269,0.48,0.408,0.534,-0.21,0.081,0.1,-0.03,0.415,0.097,-0.104,0.271,0.339,-0.296,-0.05,-0.02,0.185,-0.059,0.628,0.304,0.058,0.089,0.379,0.01,0.217,0.348,-0.041,-0.068,-0.004,-0.231,0.226,-0.026,-0.055,-0.046,-0.158,0.028,-0.369,-0.229,-0.045,-0.117,0.024,-0.148,0.281,-0.055,0.189,-0.025,-0.453,-0.224,0.026,-0.027,-0.088,0.018
450,1.855,1.59,-0.905,-0.301,0.072,1.469,-0.283,0.443,-0.2,0.698,0.374,1.114,0.068,-0.043,0.755,0.367,0.181,-0.131,-0.082,0.167,0.053,0.142,-0.252,-0.01,0.506,-0.303,0.211,-0.185,0.187,-0.026,0.665,-0.338,0.032,0.227,-0.05,0.291,0.287,0.206,0.097,-0.091,-0.03,-0.243,0.232,0.223,-0.109,0.042,-0.434,0.262,0.162,-0.172,-0.003,0.171,0.138,0.326,-0.051,-0.141,-0.041,-0.052,-0.023,-0.043,0.032,-0.057,-0.061,0.04,-0.047,-0.033,-0.015,-0.031,0.088,0.002
