timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.359,1.707,-0.803,-0.088,0.02,1.141,-0.679,0.759,-0.07,0.576,0.055,1.123,0.226,-0.357,0.984,0.439,0.276,-0.148,-0.072,0.206,0.035,0.222,-0.232,0.001,0.543,-0.327,0.266,0.016,0.252,0.167,0.311,-0.605,-0.122,-0.207,0.115,0.09,0.144,0.228,-0.055,-0.065,0.164,-0.225,0.223,0.212,-0.07,-0.073,-0.264,-0.104,0.123,-0.041,-0.116,-0.168,-0.124,-0.034,-0.122,0.074,0.042,-0.075,0.006,0.066,0.052,-0.087,0.092,-0.064,-0.223,-0.127,-0.124,-0.038,-0.095,0.029
50,1.499,1.884,-0.803,-0.077,-0.007,1.159,-0.472,0.543,-0.023,0.45,0.244,0.69,0.041,-0.25,0.628,0.267,0.111,-0.164,-0.126,0.177,0.04,0.257,-0.101,-0.136,0.29,-0.159,0.222,0.042,0.108,0.025,0.354,-0.089,0.037,0.024,0.123,-0.017,0.303,0.015,-0.063,-0.04,0.085,-0.209,0.331,0.271,0.126,0.011,-0.086,-0.268,0.215,-0.074,-0.152,0.024,-0.163,0.048,0.056,0.032,-0.078,-0.12,-0.017,-0.006,-0.026,-0.035,0.148,-0.022,-0.089,-0.137,-0.037,-0.03,-0.031,0.03
100,2.291,1.945,-0.736,-0.476,-0.087,1.702,0.233,0.803,-0.42,0.919,0.589,1.304,0.217,0.067,0.77,-0.065,0.041,-0.21,-0.134,0.16,-0.425,-0.329,-0.298,-0.208,0.99,-0.696,0.152,-0.271,0.718,-0.271,0.774,-0.257,-0.192,-0.038,-0.187,0.346,-0.26,0.04,-0.312,-0.185,-0.483,-0.577,0.093,0.104,0.398,0.063,-0.785,0.178,-0.055,-0.208,-0.16,0.109,-0.084,0.089,0.43,0.109,0.034,-0.075,-0.077,0.291,-0.347,-0.053,-0.153,-0.047,0.592,0.174,-0.166,0.014,0.269,0.077
150,1.556,1.659,-0.875,0.024,-0.043,1.165,-0.444,0.422,-0.046,0.42,0.28,0.809,0.141,-0.328,0.752,0.189,0.122,-0.147,-0.06,0.124,0.076,0.302,-0.114,-0.172,0.29,-0.113,0.271,0.036,0.197,0.032,0.279,-0.419,0.016,-0.072,0.148,0.105,0.157,0.142,0.034,0.042,0.279,-0.116,0.229,0.211,-0.021,-0.05,-0.027,0.04,0.166,-0.039,-0.023,0.068,0.053,0.143,-0.321,-0.121,-0.026,-0.104,0.057,-0.163,0.148,-0.084,0.112,0.061,-0.26,-0.105,-0.127,-0.017,-0.002,0.097
200,1.445,1.663,-0.898,-0.136,-0.176,1.351,-0.672,0.438,0.091,0.545,0.28,1.03,0.246,-0.335,0.817,0.087,0.095,-0.125,0.038,0.033,0.082,0.261,-0.087,-0.099,0.433,-0.22,0.054,0.256,0.3,0.033,0.349,-0.582,-0.044,-0.053,0.109,0.081,0.085,0.007,-0.106,0.099,0.177,-0.165,0.316,0.208,-0.059,-0.125,-0.141,-0.207,0.286,-0.08,-0.063,0.016,-0.093,-0.033,-0.098,-0.066,0.034,-0.155,-0.018,-0.03,0.155,-0.1,0.107,-0.099,-0.24,-0.069,-0.088,-0.018,-0.075,0.055
250,1.597,1.823,-0.827,0.047,-0.414,1.582,-0.423,0.466,0.125,0.394,0.57,0.775,0.558,-0.726,0.73,-0.078,-0.087,-0.02,0.088,-0.291,-0.188,0.031,0.099,-0.053,0.63,-0.292,0.175,0.09,0.477,-0.212,0.281,-0.834,-0.056,-0.314,0.205,0.207,-0.362,0.047,-0.115,0.057,0.208,-0.187,0.142,0.115,0.009,-0.15,-0.391,-0.471,0.167,-0.103,-0.367,-0.045,-0.174,-0.104,0.18,0.132,0.027,-0.069,-0.017,0.039,-0.03,-0.061,-0.037,-0.198,0.014,0.118,-0.266,0.01,0.038,0.175
300,1.56,1.579,-0.914,-0.098,-0.13,1.137,-0.627,0.539,-0.095,0.521,0.218,0.713,0.084,-0.372,0.629,0.15,0.122,0.034,-0.059,0.027,0.024,0.152,0.055,-0.133,0.277,-0.083,0.121,0.29,0.404,-0.082,0.296,-0.217,-0.061,0.144,-0.008,0.071,-0.091,-0.224,-0.116,0.159,0.294,-0.009,0.284,0.297,-0.122,-0.053,-0.087,-0.218,-0.072,0.185,-0.267,0.175,-0.053,-0.037,-0.046,-0.1,0.03,-0.139,0.025,-0.142,0.116,-0.159,0.123,-0.083,-0.172,-0.058,-0.166,-0.022,0.067,0.073
350,1.324,1.6,-1.018,-0.049,-0.261,1.299,-0.628,0.501,0.008,0.419,0.301,0.857,0.31,-0.552,0.528,-0.027,-0.112,-0.006,0.053,-0.081,-0.006,0.005,0.086,-0.18,0.413,-0.187,0.076,0.287,0.563,-0.088,0.308,-0.375,-0.085,-0.091,-0.017,0.122,-0.152,-0.097,-0.148,0.025,0.113,-0.165,0.274,0.113,-0.093,-0.059,-0.118,-0.23,0.063,0.073,-0.282,0.098,-0.104,-0.114,0.023,0.022,0.086,-0.158,-0.031,-0.037,0.028,-0.108,-0.005,-0.171,-0.058,0.009,-0.222,-0.005,0.024,0.105
400,1.816,1.771,-1.018,0.036,-0.227,1.379,-0.406,0.426,-0.058,0.532,0.448,0.921,0.233,-0.382,0.462,-0.097,-0.067,-0.028,-0.061,0.084,-0.02,0.156,-0.021,-0.25,0.397,-0.117,0.1,0.364,0.586,-0.096,0.391,-0.134,-0.099,-0.084,-0.071,0.127,-0.162,-0.264,-0.22,0.104,0.104,-0.237,0.359,0.205,0.074,-0.026,-0.074,-0.117,0.087,-0.022,-0.199,0.106,0.042,0.107,0.052,-0.034,0.09,-0.062,-0.018,-0.011,0.013,-0.111,-0.062,-0.046,0.032,-0.073,-0.218,0.04,0.052,0.073
450,1.399,1.536,-0.831,-0.133,-0.082,1.216,-0.337,0.436,-0.078,0.587,0.279,0.883,0.151,-0.152,0.638,0.122,0.046,-0.124,-0.025,0.136,-0.042,-0.034,-0.108,-0.111,0.429,-0.253,0.002,0.071,0.371,-0.049,0.473,-0.148,-0.063,-0.012,-0.078,0.097,0.07,0.002,-0.035,-0.05,-0.158,-0.208,0.221,0.196,0.01,-0.013,-0.294,0.03,0.084,-0.029,-0.11,0.025,-0.013,0.025,0.057,-0.115,0.005,-0.097,0.081,-0.06,0.001,-0.107,0.028,-0.047,0.018,-0.001,-0.038,-0.013,0.036,0.084
