timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.195,1.663,-0.731,-0.025,-0.176,1.084,-0.665,0.415,0.089,0.391,0.105,0.651,0.133,-0.309,0.728,0.305,0.139,-0.158,0.08,0.13,0.167,0.359,-0.124,-0.076,0.16,-0.049,0.059,0.152,0.016,0.021,0.223,-0.265,-0.053,-0.101,0.175,-0.039,0.115,0.144,-0.064,0.172,0.393,0.006,0.19,0.391,-0.249,-0.175,-0.1,-0.196,0.191,0.039,-0.137,-0.029,-0.106,-0.058,-0.171,-0.023,0.064,-0.135,0.026,-0.007,0.126,-0.063,0.127,-0.048,-0.256,-0.091,-0.138,-0.046,-0.023,0.051
50,1.452,2.042,-0.833,0.014,-0.253,1.291,-0.595,0.436,0.025,0.462,0.437,0.707,0.197,-0.272,0.629,0.009,-0.121,-0.211,-0.038,0.18,0.13,0.325,-0.112,-0.259,0.305,-0.165,0.012,0.249,0.133,-0.128,0.321,-0.068,-0.079,-0.095,0.012,-0.057,-0.036,-0.058,-0.183,0.114,0.215,-0.214,0.294,0.465,-0.007,-0.061,-0.263,-0.189,0.155,-0.02,-0.252,0.103,0.01,-0.001,0.171,-0.027,0.002,-0.092,0.023,-0.185,0.106,-0.118,-0.014,-0.123,-0.124,-0.04,-0.085,0.001,-0.025,0.12
100,1.617,1.638,-0.896,-0.056,-0.213,1.277,-0.505,0.287,0.08,0.501,0.321,0.768,0.146,-0.027,0.606,0.284,0.125,-0.036,0.115,0.125,0.142,0.358,0.01,-0.278,0.085,0.029,-0.078,0.313,0.255,0.026,0.309,0.19,0.124,0.28,-0.175,0.003,0.291,-0.33,-0.04,0.063,0.16,-0.147,0.499,0.323,-0.045,0.004,0.056,0.059,0.128,0.245,-0.186,0.223,0.032,0.06,-0.117,-0.078,0.191,-0.19,-0.025,-0.119,0.081,-0.159,0.046,0.016,-0.102,-0.068,-0.109,0.002,0.102,0.141
150,1.326,1.531,-1.04,0.069,-0.103,1.231,-0.754,0.268,0.072,0.546,0.359,0.829,0.223,-0.441,0.657,0.223,0.085,-0.063,0.099,0.031,0.286,0.308,0.017,-0.129,0.272,-0.094,0.056,0.362,0.294,-0.04,0.268,-0.253,-0.042,0.05,0.106,0.01,0.079,-0.011,0.06,0.045,0.405,0.032,0.278,0.281,-0.191,-0.104,0.079,-0.118,0.039,0.154,-0.09,0.095,-0.01,-0.007,-0.254,-0.181,0.066,-0.24,0.117,-0.191,0.213,-0.164,0.06,-0.061,-0.35,-0.042,-0.107,-0.044,0.001,0.124
200,1.613,1.546,-0.879,-0.128,-0.261,1.331,-0.2,0.167,-0.082,0.525,0.504,1.194,0.236,-0.111,0.421,-0.028,-0.023,-0.195,0.057,0.105,0.027,0.099,-0.092,-0.283,0.238,-0.206,-0.045,0.35,0.321,-0.049,0.311,-0.084,0.059,0.111,0.075,0.07,0.012,-0.102,-0.082,0.025,0.101,-0.162,0.344,0.295,-0.131,-0.05,-0.144,-0.085,0.064,0.159,-0.212,0.201,0.034,0.063,-0.051,-0.141,0.105,-0.183,0.006,-0.192,0.139,-0.145,0.074,-0.144,-0.214,-0.06,-0.247,0.045,0.024,0.132
250,1.382,1.448,-0.847,-0.151,-0.055,0.946,-0.681,0.316,-0.099,0.656,0.226,0.676,-0.017,-0.173,0.787,0.324,0.241,-0.145,-0.005,0.341,0.298,0.399,-0.062,-0.089,0.165,-0.084,0.106,0.066,-0.002,0.165,0.258,-0.126,0.085,-0.064,0.049,-0.059,0.449,0.127,0.051,0.027,0.174,-0.068,0.276,0.357,-0.011,-0.059,-0.063,-0.05,0.233,0.053,-0.052,0.023,-0.038,0.018,-0.207,-0.173,-0.001,-0.16,0.043,-0.159,0.158,-0.129,0.126,-0.034,-0.282,-0.144,-0.038,-0.023,-0.049,0.082
300,1.548,1.634,-0.823,-0.136,0.025,1.171,-0.779,0.543,-0.148,0.626,0.224,0.885,0.009,-0.268,0.65,0.342,0.2,-0.113,-0.002,0.28,0.163,0.243,-0.122,-0.164,0.387,-0.108,0.158,0.141,0.084,0.111,0.464,-0.215,0.073,-0.003,0.009,0.01,0.388,0.052,-0.041,0.056,0.095,-0.068,0.311,0.321,0.054,-0.043,-0.15,-0.087,0.262,-0.089,0.034,0.05,-0.081,0.086,-0.06,-0.135,-0.098,-0.01,0.051,-0.121,0.077,-0.129,0.043,-0.016,-0.122,-0.149,0.003,-0.022,-0.006,0.022
350,1.534,1.675,-0.932,-0.046,-0.309,1.345,-0.257,0.192,0.076,0.293,0.398,0.722,0.337,-0.286,0.404,-0.103,-0.207,-0.035,0.153,-0.131,-0.061,-0.014,0.006,-0.168,0.268,-0.1,-0.108,0.237,0.487,-0.253,0.262,-0.046,0.017,0.102,0.003,-0.014,-0.163,-0.102,-0.18,-0.007,0.053,-0.299,0.202,0.262,-0.005,-0.016,-0.302,-0.072,0.052,-0.104,-0.248,0.22,0.02,0.099,0.162,-0.029,0.0,-0.072,-0.049,-0.102,0.031,-0.068,-0.038,-0.078,-0.041,-0.032,-0.053,0.051,0.09,0.122
400,1.549,1.597,-0.943,0.059,-0.114,1.288,-0.406,0.445,0.04,0.478,0.393,0.833,0.383,-0.404,0.668,-0.034,-0.012,-0.088,0.046,-0.089,0.046,0.039,-0.101,-0.125,0.489,-0.268,0.113,0.081,0.398,-0.08,0.363,-0.346,-0.035,-0.039,0.229,0.063,-0.072,0.146,-0.155,-0.217,0.198,-0.273,0.27,0.151,-0.153,-0.102,-0.071,-0.119,0.223,-0.062,-0.115,-0.056,-0.109,-0.1,-0.081,0.017,0.072,-0.199,-0.015,0.033,0.077,-0.078,0.012,-0.121,-0.124,0.001,-0.108,-0.002,-0.04,0.083
450,1.328,1.511,-0.823,0.067,-0.247,1.006,-0.562,0.225,-0.07,0.332,0.398,0.869,0.155,-0.345,0.488,0.047,-0.057,-0.143,0.077,0.156,0.182,0.393,-0.01,-0.255,0.075,-0.008,0.037,0.498,0.124,0.041,0.096,-0.15,-0.055,-0.033,0.139,-0.071,0.091,-0.16,-0.061,0.185,0.364,0.003,0.339,0.357,-0.159,-0.151,0.139,-0.247,0.146,0.174,-0.26,0.076,-0.032,-0.039,-0.147,-0.025,0.056,-0.167,0.046,-0.279,0.156,-0.185,0.057,-0.054,-0.289,-0.098,-0.185,0.05,-0.073,0.131
