timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.597,1.552,-0.679,-0.22,-0.038,1.254,-0.231,0.293,-0.037,0.729,0.284,0.965,0.155,0.096,0.674,0.402,0.155,-0.076,0.018,0.148,0.122,0.057,-0.24,-0.104,0.365,-0.257,-0.037,-0.197,0.357,-0.044,0.522,0.003,-0.061,0.097,-0.096,0.198,0.211,0.223,0.033,-0.145,-0.106,-0.354,0.228,0.093,-0.072,0.124,-0.324,0.377,-0.014,-0.082,0.149,0.078,0.145,0.26,-0.019,-0.104,-0.088,-0.039,0.033,-0.013,-0.062,-0.034,-0.008,0.014,-0.036,-0.038,0.096,0.02,0.038,-0.022
50,1.329,1.966,-1.18,-0.052,-0.078,1.464,-0.772,0.397,0.144,0.47,0.268,0.512,0.382,-0.652,0.746,-0.025,-0.122,0.188,0.293,-0.181,0.081,0.152,0.246,-0.107,0.293,-0.076,-0.116,0.395,0.718,-0.235,0.147,-0.286,-0.179,0.153,0.021,0.081,-0.276,-0.115,-0.122,0.138,0.385,-0.142,0.199,0.168,-0.062,-0.126,-0.183,-0.118,0.053,-0.016,-0.235,0.05,0.03,-0.071,0.007,0.056,0.061,-0.172,-0.098,-0.037,0.048,-0.096,-0.072,-0.178,-0.121,0.033,-0.157,0.023,-0.033,0.072
100,1.377,2.03,-0.72,-0.168,-0.176,1.559,-0.734,0.591,0.031,0.61,0.311,0.952,0.325,-0.544,1.017,0.31,0.06,-0.15,0.014,-0.004,0.038,0.255,-0.113,-0.004,0.554,-0.292,0.236,-0.074,0.33,-0.02,0.471,-0.724,-0.096,-0.181,0.226,0.061,0.088,0.334,-0.091,0.04,0.117,-0.243,0.199,0.184,-0.207,-0.064,-0.177,-0.255,0.258,-0.266,-0.242,-0.164,-0.15,-0.106,0.1,0.001,-0.054,-0.105,-0.058,0.041,0.111,0.009,0.059,-0.175,-0.104,-0.007,-0.136,-0.006,-0.08,0.031
150,1.467,1.769,-0.891,-0.13,-0.095,1.186,-0.595,0.369,-0.121,0.63,0.249,0.745,0.254,-0.353,0.767,0.197,0.052,0.06,0.026,0.182,0.052,0.176,-0.026,-0.148,0.389,-0.091,0.062,0.154,0.41,-0.105,0.434,-0.267,-0.139,0.006,-0.027,-0.061,-0.045,-0.106,-0.104,0.035,0.074,-0.314,0.245,0.042,-0.066,-0.006,-0.296,-0.173,0.159,-0.115,-0.251,0.08,-0.055,-0.114,0.081,0.028,0.09,-0.154,-0.149,0.041,0.059,-0.077,0.008,-0.16,-0.122,0.048,-0.188,0.056,-0.061,0.132
200,1.26,1.612,-0.886,0.136,-0.111,1.18,-0.386,0.358,0.001,0.474,0.391,0.646,0.26,-0.337,0.497,0.049,-0.076,0.053,0.007,-0.095,0.007,0.13,0.054,-0.102,0.32,-0.142,0.1,0.195,0.428,-0.182,0.25,-0.175,-0.1,0.075,0.009,0.084,-0.132,-0.006,-0.02,-0.055,0.168,-0.102,0.281,0.18,-0.177,-0.046,-0.102,-0.089,-0.024,-0.014,-0.253,0.127,0.042,0.016,0.086,0.091,0.025,-0.178,-0.015,-0.064,0.056,-0.059,-0.002,-0.137,-0.068,-0.014,-0.139,-0.022,0.068,0.08
250,1.66,1.59,-0.938,-0.172,0.078,1.169,-0.376,0.527,-0.292,0.474,0.219,0.929,0.135,-0.411,0.556,0.089,0.049,0.026,-0.048,0.112,-0.03,-0.022,-0.1,-0.065,0.58,-0.334,0.198,0.093,0.547,-0.167,0.549,-0.36,-0.19,-0.044,-0.185,0.252,-0.203,-0.043,-0.152,-0.058,-0.014,-0.332,0.201,0.101,0.088,-0.017,-0.53,0.036,-0.065,-0.101,-0.125,0.17,0.012,0.08,0.198,0.05,-0.005,-0.083,-0.143,0.067,-0.075,-0.046,-0.108,-0.098,0.139,0.0,-0.122,0.071,0.046,0.069
300,1.77,1.631,-1.069,-0.344,-0.107,1.262,-0.431,0.121,-0.06,0.56,0.167,1.0,0.068,-0.048,0.619,0.313,0.109,0.068,0.185,0.136,0.067,0.227,-0.004,-0.08,0.037,0.075,-0.108,0.211,0.227,0.03,0.372,0.105,0.202,0.54,-0.194,0.073,0.32,-0.099,-0.01,-0.035,0.129,-0.15,0.376,0.265,-0.26,0.056,0.011,0.125,0.119,0.068,-0.142,0.332,0.143,0.27,-0.055,-0.282,-0.073,-0.091,0.059,-0.334,0.038,-0.188,0.033,0.0,-0.195,-0.09,0.038,-0.014,0.193,0.078
350,1.701,1.211,-1.034,0.014,-0.09,1.159,-0.256,0.165,-0.119,0.502,0.386,0.964,0.093,-0.015,0.434,0.164,0.155,-0.144,-0.047,0.175,0.104,0.133,-0.11,-0.155,0.217,-0.141,0.053,0.232,0.317,-0.068,0.351,0.127,0.073,0.24,0.014,0.005,0.023,-0.146,0.074,-0.035,0.147,-0.151,0.263,0.319,-0.119,0.041,0.069,0.085,0.018,0.252,-0.161,0.165,0.095,0.087,-0.19,-0.228,0.126,-0.139,0.074,-0.235,0.09,-0.144,0.1,-0.081,-0.163,-0.147,-0.111,0.02,0.047,0.067
400,1.526,1.682,-1.014,-0.001,-0.074,1.171,-0.704,0.399,-0.043,0.436,0.31,0.822,0.116,-0.529,0.621,0.318,0.037,-0.031,-0.015,0.096,0.215,0.322,0.064,-0.006,0.189,-0.131,0.144,0.234,0.289,-0.108,0.237,-0.233,-0.175,-0.047,0.104,-0.021,0.091,-0.035,0.061,0.227,0.439,-0.035,0.209,0.362,-0.108,-0.05,-0.082,-0.239,0.05,-0.048,-0.209,0.115,0.006,-0.138,-0.125,-0.104,-0.037,-0.148,-0.025,-0.175,0.142,-0.131,0.081,-0.163,-0.255,-0.071,-0.173,0.023,-0.03,0.107
450,1.37,1.68,-0.83,-0.097,-0.156,1.118,-0.363,0.46,-0.079,0.515,0.269,0.902,0.14,-0.176,0.581,0.102,-0.072,-0.124,-0.208,0.085,0.005,0.075,-0.202,0.004,0.313,-0.248,-0.002,0.124,0.272,0.088,0.254,-0.341,-0.124,-0.03,0.085,0.07,-0.062,0.156,-0.048,-0.138,0.029,-0.252,0.169,0.153,-0.24,-0.098,-0.314,0.003,0.135,-0.179,-0.176,-0.086,-0.04,-0.035,0.068,0.051,0.094,-0.115,-0.114,0.067,0.07,-0.035,0.013,-0.112,-0.115,-0.087,-0.114,-0.012,-0.033,0.041
