timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.536,1.547,-0.902,-0.276,-0.1,1.206,-0.196,0.366,-0.202,0.617,0.325,0.821,0.232,-0.082,0.609,-0.008,0.017,-0.108,0.052,0.108,-0.116,-0.099,-0.165,-0.194,0.516,-0.318,-0.021,-0.008,0.329,-0.162,0.461,-0.165,-0.058,0.102,-0.185,0.142,-0.083,-0.052,-0.104,-0.132,-0.073,-0.271,0.325,0.21,0.057,0.024,-0.419,0.232,-0.023,-0.074,-0.01,0.06,0.045,0.122,0.142,-0.064,-0.082,-0.05,0.003,-0.048,-0.092,-0.122,-0.025,0.035,0.177,-0.062,-0.02,-0.002,0.146,0.042
50,1.074,1.376,-0.752,-0.103,0.057,0.945,-0.588,0.518,-0.057,0.597,0.084,0.874,0.069,-0.08,0.809,0.413,0.26,-0.182,-0.026,0.273,0.125,0.221,-0.154,-0.064,0.332,-0.177,0.145,0.032,0.154,0.186,0.359,-0.27,0.085,-0.043,0.044,0.118,0.397,0.18,0.02,-0.015,0.082,-0.249,0.276,0.176,-0.03,0.052,-0.086,0.116,0.188,-0.069,-0.005,-0.098,-0.02,0.152,-0.203,-0.066,-0.053,-0.114,0.057,-0.069,0.013,-0.052,0.087,0.021,-0.136,-0.132,0.07,-0.052,-0.013,0.022
100,1.49,1.776,-0.911,0.039,-0.125,1.415,-0.554,0.481,0.097,0.451,0.316,0.693,0.194,-0.254,0.81,0.211,0.09,0.058,0.078,0.015,0.004,0.155,0.009,-0.184,0.348,-0.077,0.168,0.123,0.411,-0.093,0.386,-0.043,0.143,0.129,-0.126,0.151,0.21,0.005,-0.025,-0.068,0.195,-0.18,0.427,0.268,-0.106,0.035,-0.015,0.128,0.057,0.175,0.015,0.263,0.193,0.275,-0.162,-0.124,-0.071,-0.173,0.12,-0.256,0.016,-0.187,-0.034,-0.004,-0.167,-0.007,-0.01,-0.01,0.093,0.047
150,1.567,1.56,-0.851,-0.103,-0.163,1.199,-0.435,0.25,-0.086,0.446,0.367,0.738,0.185,-0.116,0.434,0.097,-0.01,-0.021,-0.008,-0.033,0.087,0.06,-0.004,-0.219,0.28,-0.073,0.036,0.165,0.323,-0.058,0.389,0.061,0.04,0.321,-0.171,0.055,0.114,-0.178,-0.104,-0.203,0.003,-0.185,0.253,0.09,-0.053,0.05,-0.141,0.048,0.057,0.114,-0.242,0.228,0.074,-0.018,0.143,-0.088,0.082,-0.22,0.01,-0.167,0.13,-0.161,-0.015,-0.069,-0.109,-0.028,-0.12,0.053,0.094,0.153
200,1.488,1.809,-0.85,-0.31,-0.066,1.456,-0.386,0.519,-0.079,0.713,0.308,1.121,0.232,-0.174,0.889,0.313,0.151,-0.077,-0.0,0.082,-0.062,0.052,-0.226,-0.073,0.666,-0.332,0.207,-0.15,0.407,-0.024,0.617,-0.414,-0.039,-0.013,-0.003,0.21,0.074,0.306,-0.055,-0.143,-0.128,-0.35,0.234,0.118,-0.014,0.088,-0.463,0.169,0.018,-0.265,-0.023,-0.07,0.037,0.179,0.05,0.052,-0.106,-0.061,-0.057,0.052,-0.087,-0.022,-0.098,-0.045,0.123,-0.003,0.017,-0.003,0.084,-0.01
250,1.635,1.568,-0.855,-0.176,-0.016,1.128,-0.74,0.392,-0.107,0.379,0.249,0.946,0.094,-0.494,0.6,0.246,0.087,-0.013,-0.063,0.173,0.058,0.307,0.017,-0.016,0.312,-0.1,0.255,0.255,0.29,0.109,0.213,-0.541,-0.047,-0.002,0.11,0.093,0.275,0.17,-0.061,0.22,0.136,-0.115,0.114,0.275,-0.01,-0.047,-0.153,-0.156,0.255,-0.164,-0.011,-0.05,-0.053,0.111,-0.113,-0.047,-0.09,-0.05,-0.024,-0.101,0.08,-0.121,0.001,-0.033,-0.204,-0.065,-0.008,-0.016,-0.094,0.024
300,1.41,1.459,-0.812,-0.165,0.02,0.998,-0.438,0.329,-0.174,0.578,0.233,0.957,-0.055,-0.104,0.684,0.372,0.285,-0.207,-0.142,0.458,0.21,0.28,-0.215,-0.127,0.243,-0.159,0.038,0.044,0.098,0.19,0.266,-0.003,-0.021,-0.054,-0.04,0.083,0.427,0.078,-0.046,0.029,0.095,-0.17,0.258,0.341,-0.051,-0.02,0.04,0.087,0.152,0.068,-0.019,0.057,0.031,0.312,-0.24,-0.263,0.015,-0.059,0.106,-0.162,0.092,-0.137,0.07,0.099,-0.185,-0.178,0.096,-0.056,0.094,0.003
350,1.567,1.516,-0.972,0.071,-0.177,1.068,-0.779,0.236,-0.06,0.413,0.271,0.707,0.167,-0.389,0.358,0.096,-0.009,0.061,0.127,-0.099,0.164,0.337,0.135,-0.17,0.15,0.144,0.126,0.6,0.367,-0.081,0.096,-0.011,-0.079,0.404,-0.003,0.017,-0.094,-0.312,-0.026,0.179,0.27,0.176,0.291,0.306,-0.191,-0.076,0.154,-0.194,-0.105,0.133,-0.286,0.204,0.0,-0.097,-0.055,-0.007,0.052,-0.121,-0.01,-0.249,0.148,-0.113,-0.03,-0.109,-0.297,-0.15,-0.124,-0.026,-0.089,0.072
400,1.587,1.838,-1.0,-0.118,-0.31,1.586,-0.438,0.233,0.1,0.506,0.522,1.018,0.378,-0.223,0.721,0.127,-0.039,-0.166,0.189,-0.075,0.05,0.275,-0.063,-0.17,0.284,-0.078,0.016,0.33,0.293,-0.001,0.298,-0.137,0.175,0.114,0.023,-0.006,0.235,-0.018,-0.028,0.014,0.164,-0.109,0.345,0.259,-0.21,-0.079,-0.003,-0.196,0.292,-0.041,-0.266,-0.034,-0.107,-0.127,0.042,0.05,0.066,-0.232,-0.063,-0.053,0.058,-0.159,-0.03,-0.166,-0.098,0.043,-0.078,0.029,-0.063,0.124
450,1.672,1.277,-0.844,-0.113,-0.132,0.957,-0.354,0.196,-0.001,0.506,0.468,0.832,0.068,0.031,0.432,0.019,0.043,-0.125,0.007,0.102,0.125,0.212,0.061,-0.131,0.118,-0.002,0.017,0.195,0.164,0.019,0.234,-0.001,0.215,0.178,-0.106,0.107,0.31,-0.027,0.06,0.099,0.204,0.096,0.271,0.339,-0.151,0.015,-0.133,-0.039,0.088,0.147,-0.055,0.094,0.031,0.056,-0.089,-0.055,-0.017,-0.225,-0.019,-0.177,0.09,-0.189,0.059,-0.014,-0.165,-0.07,-0.085,-0.046,0.057,0.073
