timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.475,1.832,-0.841,-0.037,-0.298,1.09,-0.391,0.376,0.056,0.477,0.493,0.55,0.244,-0.194,0.442,-0.003,-0.091,-0.075,0.047,0.129,-0.022,0.124,-0.032,-0.258,0.347,-0.117,-0.053,0.18,0.263,-0.171,0.312,-0.137,-0.172,0.039,-0.008,0.13,-0.072,-0.205,-0.18,0.027,0.099,-0.104,0.247,0.282,-0.065,-0.145,-0.182,-0.149,0.084,-0.037,-0.235,0.083,-0.077,0.045,0.067,0.022,0.038,-0.083,0.046,-0.137,0.075,-0.097,-0.041,-0.064,-0.136,-0.039,-0.048,-0.006,0.045,0.161
50,1.357,1.591,-1.109,-0.147,-0.225,1.223,-0.579,0.32,0.04,0.559,0.255,0.523,0.144,-0.286,0.66,-0.058,0.049,0.006,0.145,0.026,0.14,0.126,-0.035,-0.258,0.264,-0.029,-0.066,0.388,0.279,-0.146,0.318,-0.13,0.059,0.142,-0.082,0.084,0.176,-0.342,-0.032,0.039,0.095,-0.186,0.38,0.185,0.013,-0.055,-0.107,-0.01,0.225,0.098,-0.042,0.182,0.017,0.063,-0.023,-0.056,-0.061,-0.138,-0.083,-0.17,-0.021,-0.068,0.047,-0.073,-0.066,-0.063,-0.07,0.02,0.069,0.053
100,1.538,1.851,-1.028,-0.08,-0.137,1.265,-0.721,0.452,-0.007,0.607,0.345,0.757,0.154,-0.242,0.764,0.29,0.088,-0.013,0.01,0.158,0.075,0.294,-0.034,-0.257,0.206,-0.011,0.154,0.282,0.249,0.091,0.267,0.086,0.096,0.198,-0.163,0.074,0.377,-0.276,0.0,0.007,0.153,-0.087,0.549,0.334,0.013,0.054,-0.002,-0.068,0.154,0.191,-0.158,0.249,0.094,0.181,-0.036,-0.109,-0.025,-0.232,0.02,-0.186,0.089,-0.219,0.072,-0.04,-0.18,-0.037,-0.137,0.04,0.016,0.049
150,1.408,1.375,-0.837,0.017,-0.107,1.008,-0.354,0.194,-0.055,0.431,0.331,0.689,0.062,-0.082,0.471,0.069,0.033,-0.083,0.028,0.182,0.09,0.146,-0.009,-0.142,0.074,0.023,-0.181,0.374,0.273,0.074,0.221,0.097,0.053,0.082,-0.029,-0.043,0.086,-0.072,-0.001,0.144,0.256,0.012,0.264,0.247,-0.227,-0.083,0.057,0.045,0.046,0.181,-0.087,0.118,0.073,0.087,-0.177,-0.125,0.043,-0.122,0.053,-0.208,0.075,-0.186,0.046,0.006,-0.21,-0.033,-0.097,0.002,0.061,0.122
200,1.525,1.384,-0.897,-0.128,-0.041,1.228,-0.562,0.207,-0.082,0.407,0.236,0.788,0.23,-0.371,0.614,0.154,0.036,0.015,0.103,0.018,0.117,0.281,0.008,-0.037,0.271,-0.039,0.273,0.138,0.3,-0.152,0.232,-0.457,-0.035,0.078,0.073,0.114,-0.027,0.047,0.004,-0.038,0.238,-0.12,0.174,0.112,-0.118,-0.01,-0.113,0.019,0.009,0.054,-0.053,0.102,0.073,0.102,-0.232,-0.084,0.049,-0.076,-0.053,-0.124,0.105,-0.109,-0.015,-0.028,-0.288,-0.097,-0.052,-0.063,0.028,0.063
250,1.545,1.385,-0.917,-0.116,-0.099,1.075,-0.318,0.234,-0.1,0.46,0.241,0.929,0.19,-0.082,0.337,0.086,-0.075,-0.076,0.053,0.145,0.076,0.02,-0.167,-0.147,0.25,-0.18,-0.047,0.313,0.429,-0.125,0.357,0.027,-0.125,0.117,0.03,0.046,-0.026,0.002,-0.076,-0.122,0.115,-0.292,0.221,0.157,-0.205,-0.052,-0.031,0.033,0.108,-0.082,-0.024,0.02,0.105,0.045,-0.004,-0.129,0.012,-0.158,-0.007,-0.086,0.087,-0.13,-0.053,-0.056,-0.054,-0.084,0.01,0.026,0.112,0.103
300,1.77,1.806,-0.727,-0.221,-0.115,1.19,-0.438,0.322,-0.257,0.634,0.207,0.954,0.094,-0.111,0.592,0.194,0.064,-0.07,-0.119,0.208,-0.057,0.034,-0.235,-0.051,0.388,-0.201,0.104,0.007,0.298,-0.057,0.552,-0.21,-0.176,0.097,-0.051,0.265,0.036,-0.01,-0.152,-0.028,-0.056,-0.29,0.054,0.104,0.037,0.041,-0.365,-0.124,0.008,-0.193,-0.134,0.242,-0.037,0.139,0.135,-0.045,-0.048,-0.036,-0.067,0.101,0.033,0.021,-0.017,-0.014,0.051,-0.053,-0.057,0.007,0.009,0.015
350,1.722,1.339,-1.013,-0.042,-0.247,1.3,-0.435,-0.004,-0.115,0.313,0.548,0.714,0.236,-0.39,0.322,-0.122,-0.129,0.052,0.169,-0.123,0.144,0.163,0.229,-0.098,0.074,0.002,-0.062,0.527,0.36,-0.221,0.157,-0.084,0.096,0.191,-0.035,-0.085,-0.095,-0.039,0.038,0.119,0.307,-0.055,0.137,0.207,-0.209,0.026,-0.202,-0.167,0.006,0.059,-0.234,0.2,0.011,-0.058,-0.002,-0.081,0.05,-0.136,-0.081,-0.192,0.123,-0.072,-0.056,-0.142,-0.208,-0.061,-0.126,0.035,-0.011,0.146
400,1.523,2.081,-0.983,-0.199,-0.492,1.419,-0.556,0.327,0.057,0.476,0.459,0.657,0.285,-0.395,0.537,-0.031,-0.163,-0.067,0.07,-0.17,-0.05,0.077,-0.002,-0.091,0.336,-0.122,-0.111,0.248,0.31,-0.197,0.299,-0.553,-0.117,0.119,0.15,0.108,-0.221,-0.169,-0.084,-0.113,0.031,-0.125,0.134,0.002,0.049,-0.232,-0.34,-0.31,0.134,-0.014,-0.34,0.149,-0.094,-0.065,0.204,0.016,0.047,-0.188,-0.119,-0.015,0.128,-0.066,0.046,-0.172,-0.187,-0.001,-0.173,0.009,-0.026,0.147
450,1.141,1.584,-0.859,-0.087,0.089,1.034,-1.16,0.754,0.015,0.513,-0.014,0.815,-0.062,-0.54,0.933,0.49,0.27,-0.192,-0.049,0.148,0.36,0.45,-0.175,0.07,0.35,-0.085,0.402,0.006,-0.024,0.057,0.292,-0.696,-0.15,-0.055,0.318,-0.005,0.401,0.431,0.03,0.184,0.517,0.035,0.169,0.413,-0.317,-0.172,-0.042,-0.136,0.198,-0.026,0.053,-0.162,-0.046,-0.017,-0.252,-0.152,-0.085,-0.074,0.057,-0.054,0.235,-0.024,0.12,-0.022,-0.359,-0.164,-0.028,-0.09,-0.088,0.016
