pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-5.503,14.987,33.169,-135.743,-56.589,42.711,-0.879,6.778,9.455,-19.54,-30.143,-8.985,40.561,32.332,-43.33,-10.622,32.552,-88.222,-6.141,-14.923,9.3,-8.65,-37.111,-23.769,19.133,35.0,0.153,4.136,30.87,39.237,8.395,-40.365,20.278,-16.249,-18.336,11.394,0.157,31.806,-24.378,-0.373,8.645,15.388,-10.673,45.081,14.13,16.341,-0.916,2.306,2.028,-12.173,-15.511,10.521,6.479,-14.895,7.41,2.982,-0.862,1.964,-1.077,-7.912,30.116,-4.759,-4.84,5.355,4.603
