timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.802,1.509,-0.884,-0.099,-0.096,1.209,-0.627,0.282,0.01,0.532,0.271,0.886,0.067,-0.082,0.667,0.447,0.165,-0.114,0.114,0.084,0.281,0.457,-0.052,-0.081,0.167,-0.03,0.177,0.222,0.127,0.049,0.235,-0.098,0.09,0.126,0.036,-0.007,0.48,0.101,0.249,0.062,0.399,0.014,0.326,0.306,-0.202,0.068,-0.065,-0.123,-0.016,0.027,-0.189,0.092,0.045,-0.023,-0.106,-0.115,-0.048,-0.131,-0.063,-0.209,0.107,-0.155,0.03,-0.019,-0.17,-0.141,-0.132,-0.001,0.038,0.101
50,1.139,1.316,-1.004,-0.037,-0.109,0.93,-0.545,0.2,0.051,0.317,0.231,0.599,0.115,-0.303,0.438,-0.005,0.08,0.026,0.181,-0.031,0.108,0.213,0.105,-0.185,0.094,0.037,-0.027,0.437,0.32,-0.103,0.249,-0.002,-0.008,0.231,-0.014,-0.038,0.063,-0.379,-0.007,0.088,0.288,0.022,0.394,0.177,-0.152,-0.071,0.117,-0.096,0.138,0.187,-0.268,0.21,0.053,-0.125,-0.081,-0.081,0.115,-0.189,-0.074,-0.178,0.243,-0.141,0.081,-0.119,-0.311,-0.182,-0.101,0.02,-0.078,0.079
100,1.357,1.452,-0.818,0.067,-0.121,0.946,-0.723,0.301,-0.064,0.22,0.213,0.671,0.068,-0.456,0.594,0.277,0.098,-0.183,-0.134,0.09,0.211,0.379,0.026,-0.022,0.088,0.002,0.156,0.286,0.119,0.076,0.044,-0.36,-0.049,-0.053,0.288,-0.082,0.127,0.299,-0.096,0.032,0.523,0.031,0.154,0.368,-0.278,-0.154,0.178,-0.244,0.243,0.034,-0.052,-0.128,-0.12,-0.006,-0.367,-0.164,0.002,-0.132,0.139,-0.198,0.278,-0.073,0.112,-0.031,-0.428,-0.091,-0.07,-0.028,-0.069,0.075
150,1.784,1.54,-0.926,-0.124,-0.282,1.45,-0.419,0.25,-0.09,0.512,0.448,1.002,0.296,-0.333,0.397,0.037,-0.011,0.007,0.135,0.035,0.047,0.203,0.013,-0.158,0.27,-0.101,0.041,0.28,0.454,-0.205,0.421,-0.178,-0.104,0.148,-0.113,0.098,-0.051,-0.113,-0.131,0.023,0.149,-0.141,0.27,0.113,-0.051,-0.079,-0.252,-0.071,0.01,-0.011,-0.212,0.217,0.066,0.038,0.152,0.14,0.082,-0.123,-0.124,-0.156,0.018,-0.126,-0.129,-0.082,-0.115,-0.074,-0.141,0.024,0.074,0.112
200,1.574,1.821,-0.747,-0.051,-0.127,1.203,-0.751,0.477,-0.133,0.483,0.189,0.814,0.119,-0.389,0.839,0.342,0.052,-0.222,-0.163,0.295,0.192,0.42,-0.099,-0.044,0.273,-0.175,0.271,0.103,0.136,0.031,0.13,-0.497,-0.135,-0.241,0.187,0.031,0.147,0.311,-0.05,0.11,0.295,-0.116,0.018,0.321,-0.106,-0.079,-0.26,-0.157,0.195,-0.285,-0.096,-0.05,-0.094,-0.033,-0.155,-0.012,0.007,-0.116,-0.057,0.079,0.064,-0.01,0.044,-0.077,-0.184,-0.086,-0.073,-0.035,-0.135,0.041
250,1.79,1.669,-0.749,-0.161,-0.042,1.459,-0.252,0.397,-0.125,0.636,0.431,1.31,0.327,-0.199,0.633,0.127,0.055,-0.123,-0.034,0.044,-0.098,-0.105,-0.196,-0.006,0.581,-0.328,0.13,-0.124,0.449,-0.059,0.594,-0.391,0.001,-0.045,-0.034,0.164,0.043,0.31,-0.161,-0.109,-0.032,-0.354,0.243,0.28,-0.155,0.006,-0.495,0.04,0.156,-0.261,-0.139,-0.135,-0.137,-0.003,0.168,0.125,0.023,-0.112,-0.196,0.144,-0.054,-0.04,-0.082,-0.11,0.058,-0.005,-0.082,0.004,0.042,0.038
300,1.535,1.445,-0.911,-0.059,-0.119,1.302,-0.512,0.337,-0.065,0.555,0.345,0.773,0.231,-0.196,0.577,0.068,0.082,-0.05,0.127,-0.007,0.116,0.183,0.014,-0.176,0.207,-0.106,-0.031,0.384,0.305,-0.056,0.323,-0.237,0.048,0.154,-0.023,0.049,-0.01,-0.176,-0.031,0.128,0.19,-0.165,0.325,0.231,-0.075,-0.014,-0.112,-0.256,0.112,0.011,-0.244,0.057,-0.029,-0.088,0.058,0.006,0.003,-0.134,-0.021,-0.065,-0.015,-0.164,-0.06,-0.139,-0.079,-0.007,-0.062,0.014,0.035,0.089
350,1.542,1.509,-0.889,-0.015,-0.107,1.091,-0.417,0.193,-0.095,0.461,0.386,0.896,0.16,-0.102,0.462,0.12,0.076,-0.21,0.068,0.18,0.333,0.214,-0.113,-0.146,0.142,-0.103,0.004,0.327,0.251,-0.057,0.315,-0.104,-0.024,-0.074,0.105,-0.065,0.097,-0.049,0.065,0.158,0.268,-0.016,0.285,0.307,-0.224,-0.076,-0.09,-0.014,0.048,0.074,-0.028,0.062,0.029,0.007,-0.069,-0.148,-0.041,-0.093,0.055,-0.178,0.077,-0.056,0.094,-0.09,-0.146,-0.047,-0.112,-0.009,0.018,0.068
400,1.702,1.381,-0.996,-0.121,0.009,1.278,-0.193,0.26,0.004,0.604,0.187,0.964,0.383,-0.094,0.718,0.21,0.095,-0.168,0.123,0.061,0.113,0.151,-0.26,-0.116,0.319,-0.258,-0.014,0.012,0.404,-0.099,0.262,-0.205,-0.009,0.103,-0.008,0.161,0.163,0.036,-0.035,-0.026,0.051,-0.183,0.328,0.199,-0.206,-0.098,-0.112,0.229,0.122,0.073,-0.009,0.176,0.162,0.217,-0.108,-0.195,-0.001,-0.126,0.029,-0.206,0.096,-0.162,-0.013,-0.001,-0.206,-0.03,-0.012,0.004,0.169,0.175
450,1.58,1.68,-0.84,-0.269,-0.075,1.26,-0.359,0.491,0.018,0.746,0.239,0.928,0.203,-0.038,0.895,0.373,0.231,-0.156,0.004,0.18,0.02,0.136,-0.303,-0.236,0.575,-0.26,0.021,-0.074,0.289,0.012,0.551,-0.117,0.053,-0.041,-0.031,0.143,0.2,0.095,-0.038,-0.226,-0.131,-0.352,0.406,0.159,-0.106,-0.054,-0.08,0.256,-0.008,0.141,-0.08,0.194,0.114,0.222,-0.018,-0.082,0.044,-0.118,0.096,-0.109,-0.01,-0.139,0.005,-0.012,-0.085,-0.038,-0.015,-0.002,0.108,0.047
