pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-9.606,15.111,33.589,-118.713,-58.828,40.957,4.062,-8.669,0.876,-16.061,-11.553,-19.359,4.653,18.834,-16.599,5.806,26.061,-69.249,0.747,-26.981,-7.768,-12.377,-28.084,-14.942,31.352,42.577,-16.756,-6.639,27.956,34.755,3.135,-26.182,30.569,-1.305,-26.689,17.376,-10.067,10.578,-16.794,-7.275,5.055,13.042,24.442,23.572,13.54,20.006,-10.424,-9.913,-9.224,16.241,-12.314,15.971,0.137,-3.626,-2.639,6.223,-1.263,-16.911,2.211,-18.421,23.631,3.118,-1.217,3.305,-0.989
