timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.582,1.763,-0.861,-0.159,-0.194,1.285,-0.559,0.414,-0.105,0.506,0.344,0.843,0.227,-0.436,0.636,0.152,-0.016,0.002,-0.086,0.099,0.052,0.079,-0.033,-0.141,0.368,-0.143,0.036,0.295,0.32,-0.002,0.295,-0.298,-0.173,0.003,0.012,0.179,-0.051,-0.172,-0.109,0.138,0.155,-0.161,0.215,0.303,-0.033,0.02,-0.286,-0.168,0.098,-0.152,-0.163,0.055,-0.059,-0.009,0.077,0.015,-0.013,-0.12,-0.156,-0.011,0.061,-0.078,0.058,-0.115,-0.149,-0.033,-0.162,0.023,0.031,0.133
50,1.487,1.856,-0.939,-0.291,-0.277,1.495,0.18,0.424,-0.057,0.646,0.559,0.859,0.381,0.086,0.584,-0.153,-0.038,-0.056,0.044,-0.02,-0.35,-0.258,-0.21,-0.255,0.677,-0.448,-0.073,-0.106,0.542,-0.081,0.658,-0.013,0.106,0.036,-0.203,0.157,-0.144,-0.042,-0.135,-0.379,-0.423,-0.654,0.361,-0.056,0.225,0.092,-0.509,0.302,0.025,-0.099,-0.116,0.139,0.113,0.203,0.372,0.081,0.014,-0.104,-0.072,0.022,-0.203,-0.017,-0.104,-0.025,0.318,0.072,-0.19,0.058,0.213,0.102
100,1.375,1.305,-0.842,-0.002,0.027,0.895,-0.468,0.232,-0.144,0.419,0.254,0.918,0.084,-0.101,0.448,0.292,0.116,-0.156,-0.062,0.278,0.333,0.388,-0.062,-0.057,0.015,-0.026,0.161,0.228,0.1,-0.004,0.202,-0.087,-0.009,0.101,0.091,-0.009,0.228,0.065,0.013,0.113,0.477,0.052,0.326,0.431,-0.151,0.004,0.018,-0.027,0.022,0.02,-0.076,0.028,0.078,0.036,-0.09,-0.13,-0.043,-0.107,0.001,-0.177,0.024,-0.166,0.011,-0.017,-0.206,-0.05,0.016,-0.024,0.07,0.091
150,1.594,1.656,-0.963,-0.034,-0.039,1.142,-0.581,0.361,-0.047,0.533,0.343,0.721,0.08,-0.378,0.536,0.223,0.031,0.007,-0.069,0.054,0.132,0.233,0.109,-0.164,0.197,-0.089,0.083,0.201,0.443,-0.042,0.215,-0.028,0.032,0.199,-0.101,0.112,0.324,-0.033,-0.009,0.025,0.289,-0.059,0.36,0.379,-0.203,-0.006,0.113,-0.037,0.171,0.056,-0.086,-0.066,-0.098,-0.01,-0.275,-0.091,0.094,-0.23,0.025,-0.164,0.162,-0.135,0.086,-0.098,-0.222,-0.094,-0.152,-0.009,-0.058,0.083
200,1.233,1.591,-0.864,0.069,-0.174,1.072,-0.406,0.35,-0.003,0.412,0.306,0.647,0.205,-0.291,0.413,0.001,0.034,-0.068,0.019,-0.023,0.159,0.137,-0.061,-0.15,0.299,-0.126,0.116,0.208,0.282,-0.164,0.146,-0.215,-0.07,0.031,0.028,0.176,-0.016,-0.153,0.01,0.134,0.259,-0.074,0.184,0.302,-0.09,-0.075,-0.15,-0.059,-0.068,0.095,-0.128,0.128,0.039,-0.022,-0.094,-0.009,0.033,-0.173,-0.045,-0.097,0.076,-0.127,0.05,-0.071,-0.204,-0.085,-0.105,-0.059,0.076,0.097
250,1.484,1.447,-0.906,-0.054,-0.163,1.297,-0.355,0.205,0.027,0.471,0.299,1.103,0.276,-0.074,0.506,0.056,-0.036,-0.085,0.159,-0.049,0.068,0.098,0.0,-0.153,0.223,-0.198,-0.111,0.337,0.502,-0.024,0.349,0.035,0.057,0.24,-0.108,0.044,0.088,-0.168,-0.086,-0.077,0.158,-0.154,0.485,0.231,-0.256,0.02,0.104,0.062,0.036,0.23,-0.238,0.142,0.069,-0.061,-0.021,-0.078,0.205,-0.265,0.019,-0.179,0.084,-0.18,-0.011,-0.093,-0.149,-0.109,-0.173,0.022,0.048,0.151
300,1.536,1.714,-0.891,-0.272,-0.11,1.234,-0.275,0.252,0.021,0.611,0.358,1.026,0.195,0.117,0.695,0.201,0.153,-0.23,0.048,0.335,0.125,0.189,-0.263,-0.123,0.242,-0.146,-0.2,0.216,0.205,0.14,0.378,0.038,0.161,0.096,-0.042,-0.019,0.271,-0.076,0.078,0.009,0.107,-0.136,0.288,0.175,-0.124,-0.015,-0.034,0.196,0.101,0.146,-0.059,0.118,0.095,0.136,-0.046,-0.145,0.083,-0.196,-0.003,-0.066,-0.002,-0.131,0.058,0.021,-0.116,-0.026,-0.085,-0.004,0.02,0.036
350,1.569,1.428,-0.806,-0.067,0.008,1.186,-0.431,0.293,-0.107,0.456,0.14,0.835,0.125,-0.233,0.516,0.347,0.045,0.02,-0.016,-0.012,0.09,0.286,-0.064,-0.066,0.151,-0.135,0.208,0.088,0.34,-0.011,0.249,-0.173,-0.008,0.248,-0.052,0.083,0.094,0.165,-0.085,-0.036,0.204,-0.154,0.242,0.234,-0.224,0.009,-0.088,0.081,0.035,0.054,-0.048,0.025,0.063,0.166,-0.076,-0.048,-0.02,-0.107,0.013,-0.14,0.031,-0.097,0.015,-0.024,-0.139,-0.092,-0.069,0.01,0.076,0.013
400,1.588,1.293,-0.899,-0.089,-0.342,1.223,-0.052,0.134,0.03,0.516,0.552,0.91,0.363,0.08,0.348,-0.121,0.057,-0.12,0.091,-0.089,0.051,-0.118,-0.027,-0.157,0.246,-0.177,-0.199,0.233,0.409,-0.086,0.395,0.056,0.208,0.24,-0.087,0.058,-0.008,-0.202,0.029,-0.141,0.082,-0.141,0.378,0.177,-0.147,0.043,-0.21,0.073,-0.028,0.135,-0.169,0.145,0.092,0.088,0.012,-0.145,0.086,-0.151,0.017,-0.125,0.03,-0.172,0.028,-0.077,-0.095,-0.05,-0.047,-0.025,0.125,0.122
450,1.671,1.468,-0.912,0.127,-0.132,1.406,-0.368,0.267,0.066,0.419,0.452,0.954,0.417,-0.182,0.587,-0.007,-0.006,-0.064,0.134,-0.107,0.142,0.174,-0.042,-0.166,0.327,-0.195,0.034,0.271,0.37,-0.115,0.417,-0.195,0.104,0.084,0.082,0.065,-0.028,0.083,-0.028,-0.1,0.278,-0.123,0.448,0.309,-0.262,-0.095,0.031,0.052,0.182,0.172,0.037,-0.057,0.022,0.034,-0.234,-0.041,0.018,-0.208,0.061,-0.096,0.019,-0.152,0.084,-0.078,-0.111,-0.043,-0.037,-0.085,0.075,0.061
