timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.597,1.369,-1.054,-0.062,0.099,1.035,-0.661,0.425,-0.256,0.533,0.202,1.13,0.146,-0.238,0.546,0.191,0.17,-0.08,-0.056,0.306,0.151,0.087,-0.158,-0.098,0.33,-0.141,0.039,0.445,0.453,0.012,0.377,-0.087,-0.088,0.123,-0.054,0.029,0.0,-0.34,-0.102,0.06,0.094,-0.068,0.337,0.094,-0.014,0.019,-0.01,-0.116,-0.05,0.024,-0.175,0.284,0.024,0.107,0.01,-0.081,-0.002,-0.101,0.014,-0.045,0.016,-0.18,0.045,-0.067,-0.148,-0.12,-0.06,-0.037,0.069,0.04
50,1.336,1.39,-1.081,0.123,-0.117,1.003,-0.514,0.345,-0.055,0.245,0.292,0.463,0.084,-0.463,0.381,-0.091,-0.106,-0.13,-0.098,0.042,0.15,0.279,0.055,-0.019,0.041,-0.014,-0.013,0.406,0.143,-0.001,0.095,-0.055,0.069,-0.074,0.114,-0.1,0.003,-0.229,0.02,0.088,0.411,0.065,0.284,0.301,-0.057,-0.09,-0.02,-0.333,-0.017,0.135,-0.255,0.2,-0.093,-0.151,-0.071,0.017,0.064,-0.235,-0.025,-0.129,0.137,-0.118,0.176,-0.162,-0.271,-0.155,-0.152,-0.013,-0.055,0.131
100,1.522,1.921,-0.869,-0.176,-0.228,1.23,-0.51,0.612,0.027,0.375,0.202,0.948,0.255,-0.461,0.789,0.029,0.02,-0.086,0.026,0.001,-0.139,0.157,-0.09,-0.078,0.654,-0.293,0.27,0.052,0.404,0.006,0.409,-0.672,-0.026,-0.18,0.159,0.069,-0.109,-0.056,-0.167,0.029,0.094,-0.299,0.231,0.168,0.011,-0.118,-0.235,-0.374,0.157,-0.007,-0.377,0.052,-0.229,-0.197,0.07,-0.004,0.137,-0.11,-0.106,0.078,0.081,-0.073,0.105,-0.203,-0.119,-0.068,-0.22,-0.0,-0.063,0.06
150,1.51,1.829,-0.89,-0.303,0.184,1.244,-0.923,0.616,-0.184,0.825,0.051,1.282,0.023,-0.253,1.018,0.703,0.397,-0.093,-0.067,0.453,0.09,0.213,-0.115,-0.13,0.423,-0.228,0.26,0.094,0.391,0.141,0.554,-0.144,-0.038,0.087,0.016,0.117,0.428,0.131,0.009,-0.059,0.008,-0.162,0.31,0.271,-0.112,0.061,0.009,0.077,0.042,0.035,-0.054,0.038,-0.0,0.157,-0.209,-0.152,-0.048,-0.049,0.115,-0.044,-0.005,-0.17,0.131,0.005,-0.207,-0.142,0.145,-0.123,0.043,-0.039
200,1.911,1.852,-0.743,-0.296,0.058,1.458,-0.366,0.57,-0.184,0.623,0.322,1.439,0.285,-0.265,0.953,0.371,0.193,-0.273,-0.09,0.361,0.063,0.383,-0.337,-0.025,0.628,-0.319,0.364,-0.039,0.248,0.061,0.432,-0.663,-0.125,-0.351,0.208,0.148,0.195,0.321,-0.016,0.098,0.202,-0.185,0.143,0.295,-0.026,-0.065,-0.39,-0.197,0.189,-0.209,-0.065,-0.169,-0.121,0.086,-0.062,-0.044,-0.105,-0.059,-0.031,-0.037,-0.008,-0.129,0.015,-0.038,-0.142,-0.016,-0.124,-0.034,-0.016,0.096
250,1.748,1.787,-0.758,-0.266,-0.153,1.213,-0.259,0.626,-0.193,0.636,0.367,1.119,0.155,-0.051,0.528,0.209,0.057,-0.152,-0.037,0.306,-0.118,-0.034,-0.282,-0.138,0.623,-0.199,-0.002,0.17,0.366,-0.063,0.584,-0.096,-0.192,-0.058,-0.088,0.042,-0.053,-0.276,-0.244,-0.019,-0.17,-0.378,0.303,0.281,0.247,-0.078,-0.445,-0.139,0.08,-0.129,-0.215,0.166,-0.097,0.027,0.186,0.004,0.054,-0.107,-0.062,0.075,-0.043,-0.095,0.014,-0.113,0.09,-0.031,-0.12,0.073,-0.01,0.063
300,1.384,1.55,-1.043,-0.134,-0.188,1.292,-0.425,0.222,-0.031,0.414,0.389,0.874,0.286,-0.189,0.464,0.034,0.032,-0.068,0.064,-0.042,0.018,0.129,-0.051,-0.175,0.174,-0.069,-0.093,0.345,0.396,0.011,0.273,0.088,0.237,0.185,-0.1,0.005,0.135,-0.167,0.035,-0.049,0.126,-0.127,0.355,0.214,-0.162,-0.009,-0.017,-0.023,0.068,0.207,-0.189,0.117,0.005,-0.026,-0.031,0.014,0.154,-0.241,-0.078,-0.124,0.097,-0.143,-0.021,-0.037,-0.154,-0.069,-0.156,0.013,0.064,0.152
350,1.456,1.892,-0.926,-0.158,-0.101,1.35,-0.842,0.644,-0.021,0.566,0.2,0.751,0.26,-0.595,0.902,0.303,0.109,0.032,0.086,0.021,0.065,0.356,0.062,-0.184,0.408,-0.067,0.254,0.236,0.396,0.002,0.306,-0.433,-0.05,0.087,0.087,0.117,0.066,-0.092,-0.07,0.129,0.249,-0.098,0.241,0.279,0.014,-0.126,-0.091,-0.357,0.15,-0.031,-0.242,-0.026,-0.206,-0.147,-0.035,0.112,0.071,-0.198,-0.188,0.099,0.065,-0.077,0.094,-0.141,-0.223,-0.089,-0.168,-0.05,-0.115,0.116
400,1.493,1.863,-0.892,-0.2,-0.151,1.386,-0.323,0.816,-0.082,0.608,0.324,0.93,0.335,-0.2,0.695,0.023,-0.011,-0.109,-0.025,0.065,-0.164,-0.153,-0.198,-0.144,0.747,-0.454,0.104,0.064,0.579,-0.143,0.563,-0.38,-0.148,-0.15,-0.088,0.108,-0.383,-0.081,-0.23,-0.202,-0.218,-0.634,0.314,0.024,0.134,-0.043,-0.427,-0.118,0.102,-0.204,-0.27,-0.016,-0.176,-0.185,0.318,0.257,0.104,-0.11,-0.169,0.354,-0.202,0.027,-0.019,-0.169,0.294,0.069,-0.165,0.003,0.019,0.007
450,1.681,1.639,-0.705,-0.024,0.042,1.293,-0.585,0.697,-0.052,0.658,0.123,0.939,0.046,-0.324,0.933,0.435,0.301,-0.209,-0.109,0.202,0.062,0.373,-0.068,-0.065,0.447,-0.302,0.279,-0.108,0.374,0.044,0.391,-0.403,-0.025,0.065,0.004,0.196,0.204,0.133,0.012,0.184,0.272,-0.049,0.321,0.522,-0.087,-0.005,-0.059,-0.122,0.042,0.15,-0.044,-0.049,-0.041,0.03,-0.227,-0.217,-0.058,-0.136,0.13,-0.066,0.091,-0.209,0.109,-0.039,-0.132,-0.098,0.037,-0.137,0.067,0.03
