pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-68.556,-46.947,14.754,-187.846,-30.8,47.137,-0.932,7.779,17.038,-13.462,-20.942,-30.741,24.049,11.264,-9.871,11.382,36.134,-69.177,-9.024,-23.795,5.747,-6.522,-50.922,3.017,24.098,70.638,-21.299,-12.459,39.545,26.408,-2.149,-12.407,20.155,3.381,-30.46,18.613,10.135,23.407,-21.318,11.356,-7.727,19.345,27.654,44.517,15.044,17.712,-2.735,-8.776,-6.202,7.232,-25.279,9.252,4.431,-6.485,15.824,17.595,3.118,7.924,-8.012,-0.085,30.914,10.861,-14.941,-6.807,6.269
