timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.612,1.848,-0.651,-0.198,-0.242,1.465,-0.194,0.622,-0.119,0.629,0.333,1.272,0.387,-0.1,0.76,0.087,-0.024,-0.094,0.026,-0.078,-0.204,-0.102,-0.295,-0.065,0.741,-0.386,0.124,-0.123,0.513,-0.045,0.623,-0.545,-0.17,-0.089,0.081,0.263,-0.174,0.115,-0.185,-0.161,-0.31,-0.479,0.224,-0.035,-0.023,-0.003,-0.503,-0.042,0.024,-0.194,-0.27,-0.095,-0.168,-0.176,0.375,0.266,0.152,-0.164,-0.158,0.281,-0.158,-0.029,-0.079,-0.137,0.142,0.035,-0.161,-0.012,0.061,0.065
50,1.628,1.24,-0.918,-0.023,-0.107,1.267,0.003,0.211,-0.108,0.556,0.405,1.115,0.14,0.199,0.51,0.137,0.173,-0.136,0.041,0.118,0.018,0.093,-0.225,-0.244,0.179,-0.223,-0.109,0.102,0.332,0.033,0.426,0.169,0.124,0.233,-0.2,0.157,0.225,-0.018,-0.039,-0.158,0.037,-0.185,0.475,0.268,-0.094,0.014,-0.041,0.322,0.084,0.144,0.067,0.188,0.174,0.356,-0.22,-0.216,-0.07,-0.119,0.147,-0.254,0.016,-0.167,0.032,0.061,-0.088,-0.089,0.085,-0.051,0.156,0.086
100,1.67,1.195,-0.888,-0.012,0.061,0.998,-0.371,0.153,-0.096,0.446,0.255,0.953,0.053,0.079,0.455,0.12,0.166,-0.095,0.137,0.127,0.222,0.279,-0.054,-0.134,-0.004,-0.036,-0.004,0.326,0.28,0.037,0.177,0.091,0.131,0.179,-0.103,0.038,0.341,-0.069,0.017,0.094,0.22,0.051,0.407,0.269,-0.257,0.02,0.095,0.165,0.086,0.127,0.041,0.155,0.149,0.177,-0.221,-0.198,-0.033,-0.132,0.078,-0.291,0.102,-0.175,0.074,0.064,-0.21,-0.162,0.055,-0.028,0.085,0.079
150,1.516,2.1,-0.861,-0.176,-0.207,1.484,-0.698,0.695,0.037,0.508,0.308,0.786,0.461,-0.576,0.938,0.334,0.006,-0.179,0.027,-0.044,-0.099,0.144,-0.11,0.006,0.569,-0.234,0.279,-0.042,0.229,-0.146,0.501,-0.85,-0.1,-0.305,0.295,0.06,-0.137,0.291,-0.086,0.005,0.193,-0.352,0.223,0.116,-0.06,-0.157,-0.35,-0.335,0.28,-0.363,-0.235,-0.257,-0.277,-0.249,0.188,0.255,0.054,-0.218,-0.166,0.325,-0.06,0.044,-0.001,-0.221,0.04,0.076,-0.179,-0.028,-0.113,0.049
200,1.66,1.478,-0.792,-0.366,0.114,1.211,-0.249,0.548,-0.152,0.762,0.165,1.202,0.008,0.122,0.823,0.543,0.303,-0.147,-0.092,0.317,-0.056,0.181,-0.394,-0.004,0.517,-0.376,0.235,-0.279,0.266,0.187,0.553,-0.252,0.039,-0.043,-0.094,0.147,0.42,0.454,-0.008,-0.245,-0.19,-0.379,0.255,0.277,0.029,0.095,-0.282,0.283,0.251,-0.19,0.06,-0.14,-0.051,0.118,-0.066,-0.069,-0.012,-0.001,0.051,0.108,-0.158,-0.013,0.069,0.065,0.086,-0.095,0.033,-0.027,0.102,-0.018
250,1.661,1.648,-0.623,-0.163,0.057,1.051,-0.63,0.618,-0.254,0.698,0.185,1.194,0.041,-0.165,0.744,0.528,0.173,-0.348,-0.263,0.374,0.185,0.285,-0.219,0.058,0.401,-0.276,0.313,-0.007,0.098,0.229,0.28,-0.428,-0.124,-0.336,0.168,-0.018,0.239,0.437,-0.017,0.097,0.214,-0.133,0.185,0.488,-0.076,-0.082,-0.31,-0.3,0.232,-0.11,-0.182,-0.151,-0.191,-0.104,-0.145,-0.119,-0.011,-0.126,0.002,0.031,0.114,-0.111,0.173,-0.139,-0.238,-0.09,-0.114,-0.055,-0.101,0.134
300,1.667,1.694,-0.82,-0.117,-0.329,1.446,-0.157,0.151,0.014,0.525,0.399,0.693,0.402,0.036,0.667,0.049,-0.025,-0.07,0.164,-0.078,0.023,0.031,-0.07,-0.194,0.202,-0.144,-0.112,0.1,0.446,-0.246,0.358,-0.04,0.148,0.187,-0.21,0.233,0.043,-0.091,0.074,-0.07,0.165,-0.173,0.367,0.201,-0.196,-0.002,-0.398,0.252,0.014,0.112,-0.057,0.124,0.092,0.115,0.067,-0.08,0.016,-0.152,-0.07,-0.047,-0.02,-0.074,0.023,0.003,0.001,-0.075,-0.107,-0.037,0.12,0.066
350,1.432,1.231,-0.863,-0.013,-0.208,1.101,-0.283,0.224,-0.003,0.349,0.269,0.734,0.163,-0.25,0.409,0.022,0.069,-0.049,0.168,0.011,0.047,0.059,0.003,-0.103,0.204,-0.13,-0.136,0.237,0.313,-0.062,0.281,0.029,0.082,0.076,-0.029,0.045,0.057,-0.112,-0.018,-0.016,0.193,-0.083,0.221,0.236,-0.092,-0.114,-0.017,-0.123,0.12,0.11,-0.14,0.059,0.035,0.029,-0.137,-0.085,0.031,-0.159,0.014,-0.202,0.181,-0.1,0.06,-0.08,-0.294,-0.111,-0.132,-0.023,-0.036,0.128
400,1.453,1.381,-0.849,-0.003,-0.166,1.13,-0.384,0.114,0.049,0.375,0.245,0.818,0.14,-0.188,0.393,0.08,0.144,0.066,0.214,-0.032,0.133,0.315,0.131,-0.173,-0.004,0.09,-0.122,0.418,0.271,-0.034,0.278,0.175,0.108,0.398,-0.144,0.028,0.259,-0.343,-0.049,0.042,0.168,0.049,0.391,0.234,-0.22,-0.066,0.169,-0.155,0.056,0.299,-0.202,0.311,0.071,0.053,-0.13,-0.109,0.148,-0.2,0.072,-0.282,0.182,-0.164,0.072,-0.039,-0.276,-0.139,-0.147,-0.02,0.105,0.146
450,1.636,1.769,-0.877,-0.255,-0.268,1.421,-0.245,0.478,-0.085,0.64,0.443,1.027,0.412,-0.207,0.608,0.015,0.076,-0.047,-0.022,-0.034,-0.17,-0.146,-0.176,-0.11,0.66,-0.345,0.047,0.002,0.536,-0.119,0.628,-0.383,-0.038,-0.122,-0.125,0.149,-0.216,-0.009,-0.163,-0.147,-0.227,-0.367,0.283,0.078,-0.005,-0.036,-0.402,0.035,-0.014,-0.092,-0.17,0.014,-0.04,0.078,0.204,0.131,-0.005,-0.152,-0.004,0.075,-0.143,-0.081,-0.021,-0.114,0.086,0.032,-0.04,-0.022,0.068,0.092
