timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.646,1.41,-1.158,-0.279,0.049,1.222,0.024,0.121,-0.149,0.614,0.411,0.833,0.202,0.139,0.467,0.009,0.083,0.053,0.164,-0.026,-0.065,-0.13,-0.057,-0.203,0.331,-0.304,-0.187,-0.004,0.549,-0.119,0.519,0.199,0.163,0.361,-0.293,0.165,0.259,-0.178,0.027,-0.159,-0.241,-0.316,0.349,0.014,0.084,0.235,-0.246,0.471,-0.067,0.135,0.003,0.384,0.276,0.452,0.091,-0.16,-0.075,-0.1,0.03,-0.263,-0.097,-0.138,-0.119,0.123,0.037,-0.037,0.048,0.025,0.227,0.09
50,1.542,2.061,-1.018,-0.238,-0.511,1.659,-0.496,0.302,0.13,0.411,0.388,0.76,0.399,-0.369,0.586,-0.095,-0.155,-0.01,0.265,-0.142,-0.08,0.156,-0.033,-0.255,0.243,0.025,-0.167,0.452,0.365,-0.225,0.358,-0.099,-0.131,0.263,0.016,-0.132,-0.16,-0.312,-0.107,0.001,0.049,-0.295,0.298,0.099,-0.085,-0.111,-0.195,-0.476,0.163,-0.295,-0.583,0.204,-0.113,-0.337,0.485,0.135,0.11,-0.261,-0.273,0.067,0.143,-0.077,-0.004,-0.22,-0.218,0.033,-0.128,0.065,-0.081,0.24
100,1.493,1.693,-0.814,-0.04,-0.05,1.121,-0.683,0.629,-0.087,0.462,0.136,0.892,0.16,-0.421,0.792,0.215,0.099,-0.22,-0.075,0.169,0.165,0.307,-0.145,-0.084,0.466,-0.252,0.216,0.091,0.277,0.043,0.216,-0.661,-0.105,-0.294,0.259,0.023,-0.098,0.169,-0.07,0.151,0.349,-0.187,0.155,0.226,-0.085,-0.07,-0.117,-0.264,0.073,-0.124,-0.162,-0.067,-0.12,-0.152,-0.101,-0.032,0.035,-0.123,-0.037,0.024,0.151,-0.059,0.108,-0.088,-0.238,-0.096,-0.158,-0.023,-0.054,0.075
150,1.664,1.889,-0.878,-0.128,-0.323,1.496,-0.43,0.586,-0.009,0.461,0.367,0.88,0.548,-0.535,0.714,-0.035,-0.111,-0.036,0.156,-0.128,-0.188,0.013,-0.038,-0.05,0.729,-0.295,0.183,0.076,0.535,-0.209,0.54,-0.766,-0.161,-0.145,0.012,0.176,-0.301,0.074,-0.248,-0.107,-0.027,-0.278,0.279,0.174,-0.017,-0.216,-0.472,-0.275,0.214,-0.208,-0.166,-0.088,-0.201,-0.129,0.146,0.208,0.007,-0.137,-0.155,0.169,-0.0,-0.042,-0.021,-0.181,0.052,0.02,-0.156,0.057,-0.094,0.055
200,1.898,1.58,-0.739,-0.227,-0.089,1.294,-0.087,0.329,-0.2,0.788,0.38,1.254,0.182,0.168,0.58,0.208,0.177,-0.264,-0.033,0.221,0.197,0.096,-0.435,-0.245,0.501,-0.448,-0.107,-0.073,0.347,-0.047,0.593,-0.104,-0.036,-0.006,-0.049,0.06,0.06,0.1,-0.109,-0.292,-0.201,-0.555,0.288,0.136,-0.013,0.072,-0.375,0.232,0.025,-0.035,-0.007,0.087,0.039,0.292,0.065,-0.061,-0.049,-0.063,0.062,-0.038,-0.09,-0.104,-0.077,0.006,-0.028,-0.033,0.103,0.03,0.053,0.047
250,1.386,1.699,-0.895,-0.149,-0.195,1.206,-0.389,0.288,-0.026,0.844,0.409,1.01,0.073,0.134,0.53,0.258,0.079,-0.32,0.009,0.458,0.267,0.198,-0.321,-0.386,0.225,-0.244,-0.248,0.224,0.153,0.066,0.434,0.237,-0.071,-0.001,-0.14,-0.011,0.252,-0.168,-0.101,-0.109,-0.03,-0.353,0.455,0.359,-0.023,-0.077,-0.079,0.166,0.22,0.148,-0.057,0.301,0.148,0.229,-0.142,-0.26,0.008,-0.216,0.097,-0.298,0.191,-0.193,0.043,-0.026,-0.237,-0.084,0.095,0.013,0.077,0.141
300,1.851,1.636,-0.918,-0.17,-0.305,1.444,-0.044,0.224,0.042,0.543,0.47,1.01,0.467,-0.059,0.518,-0.011,-0.046,-0.111,0.29,0.054,-0.004,0.189,-0.031,-0.182,0.284,-0.242,-0.12,0.271,0.543,-0.157,0.309,-0.15,0.211,0.148,-0.156,0.245,0.026,-0.234,-0.048,0.024,0.032,-0.241,0.344,0.166,-0.128,0.026,-0.242,0.169,0.173,0.148,-0.104,0.156,0.075,0.141,0.024,-0.049,0.038,-0.136,0.04,-0.135,0.016,-0.147,-0.024,-0.013,0.018,-0.048,-0.108,-0.026,0.096,0.071
350,1.489,2.117,-0.943,-0.06,-0.346,1.486,-0.732,0.473,0.127,0.391,0.355,0.523,0.371,-0.712,0.834,0.105,-0.085,0.04,0.031,-0.17,-0.153,0.3,0.14,-0.121,0.299,-0.041,0.24,0.071,0.165,0.012,0.199,-0.544,0.028,-0.042,0.201,0.051,-0.139,0.218,-0.137,0.052,0.204,-0.159,0.142,0.137,-0.074,-0.213,-0.289,-0.463,0.241,-0.105,-0.374,0.075,-0.239,-0.168,0.069,0.132,0.089,-0.165,-0.096,0.07,0.159,-0.041,-0.018,-0.158,-0.195,0.067,-0.132,-0.049,-0.094,0.092
400,1.775,1.227,-0.9,-0.032,-0.074,0.971,-0.231,0.118,-0.282,0.39,0.275,0.893,0.027,-0.046,0.291,0.071,0.007,0.007,-0.064,0.212,0.051,0.198,-0.034,-0.307,0.175,-0.103,0.069,0.269,0.368,-0.045,0.275,0.222,-0.057,0.171,-0.132,0.025,0.156,-0.018,-0.064,-0.057,0.05,-0.116,0.3,0.274,0.038,0.035,-0.14,0.112,-0.037,0.108,-0.088,0.202,0.094,0.349,-0.091,-0.082,0.025,-0.064,0.1,-0.263,-0.07,-0.219,-0.097,0.098,-0.11,-0.113,0.0,0.004,0.141,0.027
450,1.674,1.445,-0.893,-0.047,-0.126,1.113,-0.372,0.285,-0.06,0.354,0.265,0.819,0.137,-0.17,0.463,0.088,-0.122,-0.147,0.051,0.186,0.0,0.079,-0.176,-0.055,0.315,-0.089,-0.008,0.167,0.353,-0.068,0.254,-0.039,-0.129,-0.025,-0.107,-0.005,0.063,0.073,-0.122,-0.108,0.05,-0.15,0.294,0.223,-0.155,-0.096,-0.273,0.072,0.129,-0.071,0.092,0.079,0.08,0.201,-0.043,-0.125,-0.125,0.0,0.093,-0.149,0.039,-0.032,-0.022,-0.044,-0.045,-0.081,-0.064,0.021,0.032,0.03
