timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.449,1.622,-1.032,-0.085,-0.238,1.374,-0.271,0.345,0.045,0.566,0.477,0.986,0.324,-0.173,0.526,-0.072,-0.072,-0.166,0.045,0.076,0.038,0.035,-0.15,-0.195,0.432,-0.319,-0.156,0.219,0.372,-0.093,0.571,-0.22,-0.015,0.037,0.026,0.176,-0.176,-0.116,-0.077,-0.129,0.041,-0.303,0.321,0.014,-0.134,-0.059,-0.082,0.065,0.038,-0.032,-0.172,0.184,0.102,0.155,0.094,0.016,-0.006,-0.169,-0.014,-0.173,0.04,-0.147,-0.068,-0.091,-0.07,0.031,-0.127,0.035,0.082,0.156
50,1.466,1.611,-0.725,-0.101,-0.158,1.155,-0.685,0.408,-0.064,0.482,0.258,0.939,0.127,-0.439,0.644,0.282,0.078,0.019,0.014,-0.067,0.016,0.36,-0.038,-0.019,0.347,-0.065,0.255,0.121,0.194,0.133,0.266,-0.591,-0.033,0.075,0.124,0.0,0.24,0.152,-0.049,0.042,0.149,-0.093,0.187,0.258,0.001,-0.021,-0.097,-0.227,0.336,-0.035,-0.215,-0.095,-0.172,-0.023,-0.209,-0.075,0.046,-0.104,-0.054,-0.015,0.18,-0.055,0.095,-0.092,-0.226,-0.063,-0.154,0.001,-0.12,0.025
100,1.261,1.672,-0.823,-0.11,-0.197,1.009,-0.534,0.431,-0.089,0.415,0.224,0.811,0.081,-0.305,0.561,0.11,-0.064,-0.052,-0.098,0.042,0.024,0.154,-0.059,-0.028,0.293,-0.156,0.037,0.044,0.202,0.009,0.368,-0.393,0.021,-0.048,0.079,0.072,0.026,0.171,-0.046,0.051,0.041,-0.104,0.031,0.119,-0.074,-0.097,-0.267,-0.149,0.181,-0.191,-0.173,0.022,-0.098,-0.022,0.063,0.02,0.019,-0.063,-0.067,-0.027,0.07,-0.055,-0.01,-0.085,-0.058,-0.02,-0.154,0.003,-0.03,0.074
150,1.376,1.49,-0.895,-0.025,0.003,1.046,-0.714,0.281,-0.085,0.497,0.177,0.933,0.006,-0.182,0.662,0.322,0.198,-0.184,-0.067,0.347,0.302,0.336,-0.075,-0.059,0.122,-0.023,0.11,0.271,0.155,0.108,0.287,-0.197,0.063,-0.047,0.094,0.032,0.335,0.109,-0.005,0.094,0.297,-0.06,0.186,0.245,-0.145,0.006,0.019,-0.125,0.204,-0.042,-0.088,0.058,0.078,0.102,-0.143,-0.068,-0.005,-0.066,0.071,-0.198,0.097,-0.131,-0.031,-0.005,-0.296,-0.065,0.006,0.02,0.007,0.051
200,1.226,2.078,-0.69,-0.097,-0.389,1.195,-0.44,0.463,0.101,0.365,0.418,0.581,0.197,-0.386,0.659,0.028,0.022,-0.139,-0.028,0.032,0.026,0.216,-0.099,-0.012,0.372,-0.197,-0.011,0.02,0.039,0.025,0.316,-0.304,0.044,-0.124,0.182,-0.054,-0.013,0.195,-0.052,0.117,0.107,-0.073,0.047,0.28,-0.09,-0.075,-0.207,-0.171,0.113,-0.1,-0.153,-0.089,-0.077,-0.056,-0.105,-0.08,0.045,-0.148,0.01,-0.031,0.219,-0.02,0.117,-0.123,-0.181,-0.02,-0.145,-0.013,-0.122,0.074
250,1.683,1.357,-0.989,-0.071,-0.172,1.361,-0.19,0.163,0.003,0.484,0.385,1.122,0.288,-0.16,0.502,-0.005,0.024,-0.093,0.201,0.004,0.031,0.175,-0.03,-0.126,0.18,-0.225,-0.083,0.224,0.463,-0.099,0.291,-0.047,0.167,0.264,-0.173,0.149,0.165,-0.046,-0.017,-0.086,0.074,-0.135,0.419,0.256,-0.21,-0.02,-0.1,0.129,0.099,0.144,-0.024,0.086,0.033,0.071,-0.196,-0.171,0.078,-0.245,0.026,-0.134,0.183,-0.106,0.058,-0.019,-0.203,-0.117,-0.081,0.002,0.024,0.115
300,1.225,1.475,-0.931,-0.018,0.071,0.891,-0.722,0.465,-0.22,0.392,0.175,0.689,0.01,-0.43,0.577,0.229,0.106,-0.087,-0.118,0.235,0.215,0.308,-0.037,-0.107,0.146,-0.082,0.077,0.31,0.201,0.076,0.228,-0.071,-0.103,-0.168,0.122,-0.128,0.157,-0.068,-0.054,0.123,0.221,-0.122,0.205,0.234,0.005,-0.107,-0.001,-0.282,0.202,-0.077,-0.176,-0.011,-0.151,-0.15,-0.125,-0.013,0.062,-0.173,-0.083,-0.001,0.2,-0.036,0.068,-0.085,-0.241,-0.128,-0.1,-0.013,-0.175,0.06
350,1.391,1.7,-0.822,-0.05,-0.233,1.138,-0.364,0.276,-0.01,0.485,0.329,0.783,0.196,-0.155,0.66,0.012,0.025,-0.229,0.051,0.13,0.15,-0.006,-0.298,-0.146,0.345,-0.177,-0.053,0.1,0.248,-0.116,0.287,-0.212,-0.063,-0.043,0.006,0.051,0.072,0.042,-0.026,-0.126,0.161,-0.327,0.279,0.228,-0.122,-0.089,-0.21,-0.004,0.116,0.023,-0.107,0.127,0.027,0.058,0.049,-0.097,0.05,-0.16,0.0,-0.063,0.079,-0.059,0.047,-0.123,-0.161,-0.068,-0.091,0.006,-0.055,0.084
400,1.706,1.7,-0.751,-0.074,-0.261,1.45,-0.304,0.279,-0.055,0.41,0.417,0.932,0.439,-0.395,0.621,0.004,-0.106,0.1,0.065,-0.151,-0.096,0.117,-0.002,-0.176,0.502,-0.197,0.221,0.146,0.588,-0.171,0.367,-0.471,-0.066,0.126,-0.106,0.209,-0.256,-0.012,-0.144,-0.104,0.024,-0.196,0.322,0.21,-0.041,0.039,-0.378,-0.12,-0.018,0.034,-0.12,0.09,0.027,0.155,0.127,0.046,-0.074,-0.115,-0.023,-0.071,-0.061,-0.134,-0.1,-0.104,0.045,0.03,-0.107,0.004,0.092,0.083
450,1.86,1.964,-0.853,-0.044,-0.24,1.529,-0.716,0.587,-0.084,0.601,0.431,1.063,0.321,-0.621,0.804,0.162,-0.044,-0.083,-0.117,0.039,0.024,0.312,-0.036,-0.163,0.586,-0.283,0.281,0.127,0.543,-0.053,0.372,-0.571,-0.189,-0.271,-0.076,0.168,-0.075,0.292,-0.236,0.041,0.111,-0.228,0.162,0.463,0.007,-0.096,-0.43,-0.319,0.346,-0.21,-0.093,-0.158,-0.222,-0.167,-0.1,0.008,0.016,-0.082,-0.058,0.065,0.08,-0.084,0.055,-0.186,-0.143,-0.01,-0.168,0.016,-0.127,0.051
