pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-51.309,-31.862,18.556,-192.633,-43.764,42.643,1.155,18.989,14.264,-7.802,-23.934,-49.939,2.328,19.83,-10.532,11.53,37.27,-74.279,3.62,-14.392,-19.163,-28.538,-59.724,3.572,1.68,51.558,-32.367,-10.345,28.737,61.256,14.506,-15.787,15.89,10.03,-25.025,29.393,3.737,1.089,-5.974,7.134,-19.06,15.838,27.525,43.574,22.807,13.566,-7.296,-9.818,-15.233,-4.387,-21.359,8.858,0.128,-7.938,14.901,4.983,9.198,-3.663,-10.289,-2.401,15.727,5.853,-3.583,5.032,-4.068
