timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.261,1.711,-0.81,-0.093,-0.275,1.073,-0.429,0.2,-0.06,0.473,0.337,0.754,0.205,-0.023,0.568,0.051,0.016,-0.087,0.111,0.072,0.128,0.192,-0.11,-0.196,0.098,-0.068,-0.084,0.304,0.251,-0.059,0.213,-0.134,0.016,0.114,-0.008,0.011,0.079,-0.212,-0.018,0.051,0.188,-0.099,0.305,0.215,-0.161,-0.112,-0.115,-0.085,0.058,0.017,-0.213,0.175,0.063,0.016,0.05,-0.124,0.022,-0.179,-0.032,-0.166,0.157,-0.147,0.043,-0.107,-0.246,-0.061,-0.072,0.021,0.007,0.128
50,1.294,1.558,-1.014,0.003,-0.037,1.083,-0.756,0.254,0.026,0.657,0.247,0.699,0.179,-0.233,0.669,0.208,0.05,-0.096,-0.023,0.18,0.258,0.308,-0.063,-0.153,0.082,0.028,-0.119,0.478,0.171,-0.034,0.21,-0.094,-0.072,0.123,0.096,-0.01,0.149,-0.204,0.094,0.124,0.373,-0.032,0.333,0.377,-0.205,-0.119,0.023,0.029,0.172,0.16,-0.072,0.182,0.105,0.158,-0.193,-0.241,0.039,-0.162,0.028,-0.249,0.145,-0.102,0.072,-0.104,-0.269,-0.063,-0.202,0.015,0.003,0.063
100,1.771,1.53,-0.813,-0.303,-0.011,1.156,-0.292,0.001,-0.243,0.632,0.366,1.396,0.102,0.137,0.422,0.364,0.144,-0.304,0.118,0.405,0.347,0.371,-0.344,-0.15,0.104,-0.132,-0.089,0.294,0.281,0.075,0.224,0.032,-0.078,0.085,0.112,-0.074,0.247,0.119,-0.023,0.018,0.214,-0.138,0.315,0.345,-0.228,-0.076,0.081,0.061,0.178,0.114,0.001,-0.053,0.086,-0.032,-0.247,-0.245,0.056,-0.2,0.066,-0.146,0.215,-0.132,0.099,-0.09,-0.252,-0.079,-0.035,-0.007,-0.074,0.082
150,1.5,1.37,-0.944,-0.035,-0.123,1.051,-0.442,0.163,-0.077,0.561,0.327,0.701,0.162,0.035,0.383,0.061,0.109,-0.115,0.074,0.211,0.114,0.145,-0.084,-0.243,0.105,-0.092,-0.017,0.221,0.264,-0.101,0.31,0.132,0.058,0.254,-0.185,0.056,0.188,-0.134,-0.04,-0.04,0.037,-0.137,0.384,0.301,-0.018,0.063,-0.119,0.275,0.115,0.043,0.018,0.172,0.163,0.327,-0.055,-0.166,-0.059,-0.093,0.032,-0.252,-0.029,-0.147,-0.077,0.054,-0.07,-0.043,0.027,0.033,0.136,0.113
200,1.349,1.699,-0.986,-0.117,-0.212,1.063,-0.516,0.37,-0.034,0.361,0.275,0.508,0.134,-0.475,0.491,0.067,-0.013,-0.029,0.002,0.06,-0.075,0.115,0.098,-0.055,0.158,-0.023,0.091,0.217,0.316,-0.042,0.194,-0.219,-0.056,0.018,-0.012,0.09,-0.088,-0.063,-0.125,0.174,0.274,-0.124,0.109,0.271,0.038,-0.079,-0.197,-0.238,0.157,-0.143,-0.234,0.047,-0.019,-0.079,0.029,0.024,-0.015,-0.128,-0.108,-0.122,0.131,-0.09,0.032,-0.141,-0.238,-0.055,-0.114,-0.02,-0.065,0.165
250,1.895,1.865,-0.873,-0.024,-0.315,1.484,-0.17,0.357,0.009,0.536,0.471,0.969,0.349,-0.264,0.533,-0.029,-0.3,-0.144,0.022,-0.119,-0.177,0.137,-0.071,-0.173,0.416,-0.135,-0.004,0.102,0.558,-0.173,0.326,-0.098,-0.189,0.162,-0.062,0.096,-0.169,0.06,-0.138,-0.119,0.055,-0.282,0.227,0.296,-0.385,-0.044,-0.325,-0.16,0.076,-0.1,-0.296,-0.021,-0.023,-0.225,0.19,0.043,0.12,-0.221,-0.145,-0.001,0.136,-0.074,0.015,-0.221,-0.115,-0.037,-0.18,0.017,-0.021,0.141
300,1.478,1.56,-1.039,-0.043,-0.089,1.2,-0.555,0.308,0.112,0.533,0.435,0.806,0.105,-0.294,0.573,0.062,-0.006,-0.124,0.029,0.062,0.246,0.314,-0.063,-0.235,0.236,-0.134,-0.065,0.353,0.163,-0.021,0.331,-0.061,0.025,0.086,-0.002,-0.018,0.137,-0.051,0.011,-0.053,0.248,-0.069,0.404,0.242,-0.225,-0.114,-0.034,-0.114,0.171,0.112,-0.199,0.128,-0.023,0.057,0.01,-0.095,0.0,-0.159,0.05,-0.22,0.069,-0.163,0.051,-0.088,-0.154,-0.095,-0.05,-0.013,0.049,0.074
350,1.8,1.717,-0.732,0.048,-0.187,1.291,-0.33,0.489,-0.166,0.369,0.327,0.944,0.399,-0.49,0.621,-0.034,-0.167,-0.056,-0.09,-0.088,-0.13,0.069,0.004,-0.024,0.457,-0.277,0.269,0.157,0.447,-0.141,0.301,-0.538,-0.232,-0.124,0.21,0.033,-0.249,0.358,-0.217,-0.033,0.252,-0.228,0.153,0.314,-0.23,-0.081,-0.276,-0.31,0.198,-0.28,-0.211,-0.187,-0.188,-0.185,0.107,0.14,0.022,-0.064,-0.054,0.063,0.004,0.009,-0.051,-0.165,0.007,0.021,-0.166,0.042,-0.033,0.076
400,1.626,1.759,-0.926,-0.099,-0.435,1.418,-0.382,0.305,0.049,0.369,0.362,0.706,0.342,-0.504,0.528,-0.181,-0.086,0.014,0.234,-0.209,-0.131,0.084,0.15,-0.048,0.363,-0.067,0.05,0.296,0.648,-0.152,0.266,-0.416,-0.06,0.067,0.044,0.205,-0.322,-0.062,-0.17,0.065,0.115,-0.206,0.045,0.057,-0.173,-0.108,-0.062,-0.156,0.05,-0.037,-0.288,0.056,-0.044,0.032,0.094,0.064,-0.021,-0.118,-0.007,-0.171,0.011,-0.102,-0.068,-0.119,-0.09,0.102,-0.17,0.061,0.044,0.119
450,1.586,1.424,-0.847,-0.265,-0.015,1.286,-0.324,0.18,-0.079,0.611,0.25,1.051,0.141,-0.024,0.623,0.305,0.191,-0.12,0.026,0.188,0.048,0.147,-0.099,-0.06,0.17,-0.167,-0.015,0.155,0.417,0.118,0.38,0.061,0.097,0.294,-0.189,0.106,0.292,-0.005,-0.082,-0.06,0.004,-0.262,0.423,0.27,-0.15,0.021,-0.095,0.269,-0.01,0.176,-0.019,0.23,0.157,0.301,-0.161,-0.163,0.006,-0.145,0.102,-0.183,0.026,-0.05,0.066,0.021,-0.073,-0.143,-0.029,0.005,0.091,0.016
