pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-34.148,-8.005,39.445,-115.478,-74.647,39.947,5.3,-3.513,-15.987,-17.577,-14.883,-13.799,11.466,24.815,-3.88,5.677,26.931,-74.823,5.709,-27.991,0.129,-11.91,-50.044,-24.73,12.854,47.712,-26.294,-11.757,11.915,21.568,6.434,-23.032,31.523,1.085,-39.123,14.084,-0.224,21.528,6.611,7.811,-0.941,28.713,12.031,44.031,32.818,15.975,-7.407,2.406,14.335,6.489,-13.171,6.454,5.715,9.261,-8.297,-10.936,-1.685,-0.141,-13.4,-10.797,25.487,2.792,-18.186,5.068,-7.289
