timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.687,2.022,-0.807,-0.176,-0.203,1.497,-0.291,0.425,-0.047,0.55,0.322,0.896,0.424,-0.33,0.889,0.165,-0.188,-0.191,0.022,-0.055,-0.138,0.06,-0.183,0.022,0.553,-0.295,0.163,-0.142,0.449,-0.143,0.316,-0.694,-0.173,-0.247,0.132,0.173,-0.195,0.396,-0.182,-0.066,0.106,-0.407,0.195,0.205,-0.078,-0.1,-0.607,-0.14,0.105,-0.287,-0.196,-0.137,-0.128,-0.118,0.316,0.24,0.009,-0.106,-0.151,0.23,-0.211,-0.011,-0.104,-0.118,0.127,0.069,-0.124,0.03,-0.045,0.052
50,1.445,1.124,-1.031,-0.02,-0.187,0.961,-0.431,0.139,-0.168,0.331,0.421,0.665,0.058,-0.144,0.21,-0.022,0.06,0.093,0.01,0.018,0.225,0.1,0.014,-0.183,0.082,0.001,0.009,0.341,0.349,-0.077,0.364,0.219,0.001,0.26,-0.206,-0.115,0.061,-0.256,0.023,-0.097,0.272,-0.004,0.347,0.286,-0.014,0.057,-0.045,0.039,-0.094,0.142,-0.013,0.201,0.113,0.08,-0.069,-0.193,-0.034,-0.19,-0.02,-0.283,0.146,-0.172,-0.002,-0.04,-0.186,-0.134,-0.044,0.024,0.066,0.126
100,1.728,1.742,-1.083,-0.161,-0.052,1.452,-0.616,0.375,-0.052,0.621,0.306,1.053,0.312,-0.35,0.673,0.229,-0.001,0.015,0.168,-0.04,0.065,0.158,-0.019,-0.18,0.399,-0.176,0.112,0.278,0.568,-0.102,0.319,-0.136,-0.11,0.222,-0.156,0.118,0.041,-0.028,-0.115,-0.077,0.114,-0.234,0.314,0.146,-0.13,-0.08,-0.087,0.019,0.07,0.059,-0.146,0.142,0.131,0.008,0.11,-0.018,0.033,-0.157,-0.009,-0.105,-0.003,-0.145,-0.095,-0.12,-0.076,0.013,-0.135,0.063,0.016,0.057
150,1.654,1.07,-0.824,-0.104,0.022,1.086,-0.299,0.204,-0.164,0.622,0.344,1.242,0.141,-0.016,0.504,0.24,0.168,-0.179,0.006,0.265,0.226,0.166,-0.208,-0.115,0.3,-0.2,0.016,0.158,0.388,-0.057,0.28,0.005,-0.155,0.026,-0.053,0.114,0.176,0.086,0.001,-0.085,0.153,-0.164,0.367,0.363,-0.198,-0.024,-0.136,0.208,-0.039,0.228,0.037,0.147,0.168,0.304,-0.191,-0.231,-0.041,-0.088,0.121,-0.312,0.057,-0.212,0.035,0.021,-0.25,-0.125,0.018,0.013,0.125,0.068
200,1.7,1.592,-0.891,-0.002,-0.06,1.263,-0.491,0.326,-0.064,0.462,0.373,0.722,0.201,-0.37,0.556,0.256,-0.006,-0.019,-0.059,-0.034,0.203,0.31,0.004,0.048,0.184,-0.052,0.22,0.036,0.246,0.023,0.278,-0.163,0.061,0.087,0.099,0.071,0.246,0.123,0.08,0.043,0.245,-0.037,0.282,0.264,-0.315,-0.076,-0.031,-0.338,0.226,0.045,-0.224,-0.039,-0.125,-0.159,-0.08,-0.041,0.097,-0.142,-0.052,-0.056,0.138,-0.097,0.061,-0.123,-0.255,-0.035,-0.168,-0.004,-0.077,0.052
250,1.528,1.89,-0.833,-0.066,0.036,1.319,-0.695,0.735,-0.082,0.536,0.1,1.055,0.215,-0.456,0.867,0.27,0.115,-0.075,-0.002,0.032,-0.023,0.148,0.001,-0.099,0.56,-0.32,0.266,0.052,0.614,-0.044,0.385,-0.526,-0.183,-0.115,-0.012,0.156,-0.058,0.128,-0.17,-0.07,0.079,-0.331,0.264,0.202,-0.091,-0.101,-0.237,-0.166,0.197,-0.06,-0.194,-0.106,-0.175,-0.226,0.014,0.034,0.108,-0.175,-0.079,0.071,0.059,-0.077,0.1,-0.164,-0.122,-0.045,-0.216,-0.007,-0.043,0.14
300,1.366,1.556,-1.071,0.139,-0.221,1.253,-0.399,0.275,0.085,0.337,0.387,0.783,0.306,-0.193,0.499,-0.169,-0.04,-0.073,0.109,-0.001,0.134,0.022,0.004,-0.223,0.171,-0.022,-0.117,0.401,0.406,-0.08,0.296,0.082,0.11,0.141,0.023,-0.02,-0.101,-0.237,-0.039,0.045,0.124,-0.1,0.366,0.187,-0.156,-0.085,0.003,-0.103,0.008,0.209,-0.152,0.23,0.054,0.115,-0.041,-0.015,0.046,-0.164,0.003,-0.256,0.063,-0.137,0.001,-0.055,-0.168,-0.101,-0.102,0.015,0.08,0.099
350,1.726,2.04,-0.749,0.073,-0.106,1.46,-0.567,0.599,-0.027,0.548,0.413,0.969,0.284,-0.573,0.848,0.157,-0.053,-0.215,-0.11,0.041,0.012,0.14,-0.083,-0.052,0.586,-0.318,0.143,0.052,0.443,-0.117,0.302,-0.609,-0.358,-0.369,0.312,0.132,-0.283,0.281,-0.12,0.061,0.179,-0.341,0.052,0.335,-0.179,-0.237,-0.433,-0.398,0.145,-0.285,-0.268,-0.105,-0.217,-0.268,0.024,0.136,0.082,-0.226,-0.141,0.105,0.085,-0.061,-0.016,-0.246,-0.219,-0.006,-0.144,0.024,-0.143,0.139
400,1.61,1.533,-0.672,-0.063,0.01,1.139,-0.486,0.397,-0.177,0.465,0.309,1.172,0.022,-0.193,0.623,0.351,0.117,-0.25,-0.089,0.353,0.206,0.283,-0.28,-0.024,0.278,-0.24,0.096,0.106,0.182,0.173,0.301,-0.129,-0.124,-0.272,0.122,-0.062,0.256,0.329,-0.076,0.082,0.196,-0.143,0.167,0.466,-0.138,-0.074,-0.083,-0.116,0.184,-0.097,0.063,-0.165,-0.045,0.131,-0.162,-0.148,-0.091,-0.059,0.062,-0.06,0.124,-0.094,0.061,-0.034,-0.191,-0.105,0.014,-0.004,-0.02,0.032
450,1.418,1.902,-0.826,-0.226,-0.214,1.204,-0.508,0.201,-0.167,0.549,0.355,0.637,0.074,-0.226,0.646,0.185,0.035,-0.13,-0.015,0.191,0.021,0.195,-0.05,-0.223,0.145,-0.107,-0.081,0.252,0.241,-0.021,0.344,-0.008,0.04,-0.039,-0.025,-0.086,0.166,0.043,-0.057,-0.051,0.075,-0.269,0.204,0.199,0.08,-0.046,-0.197,0.006,0.181,-0.094,-0.249,0.133,-0.062,0.074,0.078,-0.01,0.045,-0.126,-0.076,-0.063,0.07,-0.052,-0.004,-0.041,-0.119,-0.017,-0.084,0.004,0.017,0.097
