timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.689,1.407,-0.925,-0.1,-0.112,1.121,-0.324,0.118,-0.215,0.456,0.467,0.859,0.124,-0.14,0.323,0.047,0.028,-0.025,0.044,0.158,0.102,0.057,-0.029,-0.169,0.173,-0.094,0.047,0.294,0.362,-0.179,0.378,-0.019,0.012,0.289,0.017,0.022,-0.032,-0.14,0.008,0.019,0.172,-0.223,0.228,0.158,0.052,0.105,-0.34,0.093,-0.124,-0.073,-0.127,0.232,0.082,0.115,0.063,-0.082,-0.006,-0.129,-0.201,-0.115,0.04,-0.04,-0.083,-0.073,-0.055,-0.044,-0.115,0.017,0.055,0.082
50,1.789,1.457,-0.828,-0.217,-0.166,1.274,0.125,0.245,-0.241,0.729,0.494,1.384,0.227,0.147,0.408,0.037,0.116,-0.121,0.008,0.013,-0.126,-0.152,-0.289,-0.148,0.486,-0.322,-0.103,0.102,0.554,-0.052,0.555,-0.018,-0.079,0.21,-0.21,0.228,-0.01,-0.159,-0.065,-0.132,-0.201,-0.34,0.368,0.19,-0.063,0.03,-0.34,0.229,-0.112,0.087,-0.106,0.28,0.108,0.211,0.102,-0.116,0.11,-0.123,-0.098,-0.115,-0.017,-0.138,-0.112,-0.034,-0.048,-0.039,-0.114,0.038,0.191,0.122
100,1.619,2.051,-0.797,-0.298,-0.471,1.59,-0.119,0.475,0.009,0.453,0.441,0.903,0.487,-0.334,0.598,-0.147,-0.19,-0.083,0.007,-0.23,-0.408,-0.23,-0.134,-0.042,0.783,-0.355,0.033,0.068,0.714,-0.135,0.589,-0.43,-0.197,0.082,-0.078,0.186,-0.539,0.007,-0.322,-0.358,-0.396,-0.69,0.1,-0.267,-0.024,-0.062,-0.489,-0.045,-0.039,-0.273,-0.362,0.022,-0.072,-0.107,0.547,0.258,0.102,-0.149,-0.167,0.126,-0.111,0.027,-0.134,-0.222,0.165,0.038,-0.151,0.07,0.037,0.136
150,1.494,2.049,-0.757,-0.211,-0.188,1.349,-0.775,0.49,0.1,0.603,0.189,0.878,0.206,-0.356,0.925,0.413,0.169,-0.114,0.007,0.102,0.057,0.391,-0.132,-0.019,0.257,-0.185,0.294,0.026,0.105,0.03,0.347,-0.579,0.035,0.003,0.19,0.011,0.229,0.394,0.013,-0.015,0.184,-0.225,0.209,0.274,-0.146,0.003,-0.234,-0.213,0.246,-0.227,-0.024,-0.08,0.001,0.074,-0.032,-0.033,-0.095,-0.089,-0.065,-0.032,0.13,-0.047,0.074,-0.088,-0.281,-0.068,-0.003,-0.015,-0.012,0.042
200,1.504,1.404,-0.799,-0.304,0.086,0.959,-0.378,0.339,-0.253,0.771,0.339,1.085,-0.112,0.138,0.57,0.429,0.309,-0.298,-0.207,0.482,0.256,0.098,-0.389,-0.119,0.333,-0.202,0.001,0.024,-0.006,0.197,0.522,0.011,-0.006,-0.004,0.061,0.062,0.442,0.187,0.031,-0.142,-0.08,-0.218,0.252,0.216,-0.036,-0.034,-0.1,0.188,0.214,-0.059,0.143,0.037,0.019,0.283,-0.238,-0.236,-0.078,-0.118,0.126,-0.124,0.061,-0.083,0.059,0.058,-0.073,-0.033,0.053,0.043,0.098,0.031
250,1.509,1.701,-0.911,-0.297,0.196,1.05,-1.126,0.655,-0.161,0.783,-0.037,0.867,-0.117,-0.45,0.888,0.578,0.317,-0.007,-0.114,0.422,0.184,0.383,-0.128,-0.064,0.373,-0.004,0.19,0.181,0.368,0.022,0.498,-0.231,-0.286,0.083,0.004,-0.01,0.221,0.178,-0.022,0.116,0.193,-0.245,0.114,0.356,-0.176,0.044,-0.232,0.077,0.1,-0.143,0.064,-0.173,0.001,0.079,-0.152,-0.049,-0.078,-0.075,-0.067,-0.039,0.081,-0.092,0.033,-0.005,-0.244,-0.15,0.061,-0.03,-0.086,-0.006
300,1.529,1.149,-0.967,-0.106,0.049,1.132,-0.289,0.127,-0.095,0.468,0.326,0.987,0.207,-0.114,0.403,-0.015,0.008,-0.035,0.02,0.148,0.141,0.019,-0.091,-0.135,0.202,-0.221,-0.09,0.215,0.393,-0.095,0.277,0.033,-0.0,0.198,-0.101,0.084,-0.018,-0.07,-0.104,-0.069,0.082,-0.105,0.307,0.135,-0.152,-0.055,-0.023,0.091,0.007,0.1,-0.035,0.213,0.123,0.243,-0.038,-0.148,-0.05,-0.079,0.062,-0.229,0.047,-0.129,0.02,-0.039,-0.181,-0.119,-0.032,-0.017,0.109,0.067
350,1.756,1.58,-0.918,-0.191,-0.079,1.458,-0.394,0.282,0.013,0.58,0.371,0.892,0.339,-0.259,0.794,0.133,0.054,-0.11,0.073,-0.013,0.08,0.098,-0.166,-0.015,0.396,-0.189,0.045,0.137,0.331,-0.093,0.419,-0.423,-0.005,0.007,0.109,0.149,0.015,0.224,-0.042,-0.056,0.217,-0.254,0.256,0.057,-0.217,-0.06,-0.266,0.066,0.051,-0.176,0.077,0.059,0.095,0.231,0.045,-0.006,-0.174,-0.032,-0.077,-0.028,-0.079,-0.003,-0.001,-0.055,-0.026,-0.043,-0.048,-0.011,0.065,-0.043
400,1.116,1.638,-0.866,0.021,-0.113,0.902,-0.521,0.301,-0.115,0.477,0.278,0.726,0.075,-0.186,0.467,0.197,0.08,-0.072,-0.062,0.195,0.216,0.152,-0.089,-0.181,0.155,-0.125,-0.004,0.293,0.212,0.016,0.263,0.046,-0.092,0.04,0.025,-0.083,0.023,-0.033,-0.038,-0.054,0.235,-0.189,0.276,0.298,-0.068,-0.056,-0.028,-0.031,0.046,0.061,-0.194,0.118,0.084,0.03,-0.079,-0.176,0.048,-0.175,0.016,-0.189,0.17,-0.102,0.04,-0.081,-0.255,-0.12,-0.065,0.025,0.01,0.099
450,1.389,1.554,-0.998,-0.295,0.002,1.155,-0.558,0.35,-0.039,0.679,0.308,0.872,0.001,-0.107,0.725,0.34,0.207,-0.07,0.01,0.319,0.18,0.218,-0.035,-0.159,0.246,-0.15,0.078,0.125,0.168,0.05,0.449,-0.061,0.011,0.043,-0.004,0.073,0.429,0.054,0.15,0.023,0.173,-0.175,0.376,0.232,-0.008,0.02,-0.202,0.284,0.047,0.074,0.092,0.165,0.169,0.366,-0.174,-0.114,-0.118,-0.089,0.027,-0.21,-0.077,-0.114,0.007,0.092,-0.116,-0.102,-0.003,-0.037,0.102,0.031
