timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.296,1.706,-0.845,0.165,-0.259,0.89,-0.635,0.374,-0.011,0.31,0.277,0.421,0.076,-0.352,0.477,0.078,-0.073,0.017,-0.028,0.086,0.159,0.318,0.044,-0.128,0.072,0.061,0.157,0.277,0.154,-0.006,0.125,-0.165,-0.197,0.041,0.135,-0.096,-0.066,0.071,-0.11,0.096,0.427,0.104,0.129,0.363,-0.306,-0.123,0.025,-0.193,0.038,0.033,-0.183,-0.021,-0.068,-0.219,-0.099,0.013,0.112,-0.246,-0.037,-0.044,0.205,-0.009,0.09,-0.19,-0.324,-0.094,-0.191,0.007,-0.105,0.067
50,1.497,1.779,-0.949,-0.107,-0.383,1.618,-0.358,0.385,0.084,0.38,0.444,0.735,0.446,-0.424,0.584,-0.172,-0.122,0.006,0.157,-0.285,0.02,-0.065,0.022,0.071,0.456,-0.206,-0.071,0.235,0.532,-0.244,0.367,-0.564,0.027,0.014,0.169,0.13,-0.286,-0.022,-0.075,-0.107,0.167,-0.309,0.205,-0.114,-0.261,-0.143,-0.241,-0.375,0.144,-0.142,-0.311,-0.009,-0.07,-0.082,0.366,0.169,-0.021,-0.123,-0.165,0.038,0.02,0.007,-0.032,-0.238,-0.028,0.014,-0.163,0.008,0.017,0.087
100,1.268,1.356,-1.03,-0.117,0.133,1.083,-0.207,0.362,-0.154,0.557,0.237,1.038,0.184,0.058,0.489,0.124,0.112,-0.109,-0.025,0.231,0.154,-0.076,-0.275,-0.067,0.429,-0.349,-0.002,0.068,0.501,-0.049,0.413,-0.023,0.029,-0.001,-0.099,0.152,0.083,-0.043,-0.024,-0.211,-0.025,-0.29,0.332,0.062,-0.076,0.051,-0.081,0.34,0.014,-0.019,-0.037,0.115,0.112,0.148,0.016,-0.102,0.033,-0.08,0.019,-0.111,-0.052,-0.113,-0.068,-0.017,-0.022,-0.047,0.026,0.033,0.14,0.075
150,1.558,1.569,-0.832,-0.265,0.037,1.143,-0.436,0.416,-0.129,0.636,0.212,1.014,0.114,-0.07,0.757,0.401,0.159,-0.157,-0.062,0.141,0.104,0.143,-0.296,0.009,0.338,-0.158,0.089,-0.025,0.156,0.053,0.513,-0.193,-0.111,0.035,0.158,0.002,0.041,0.312,-0.006,-0.14,0.12,-0.348,0.255,0.246,-0.264,-0.013,-0.222,-0.091,0.112,-0.171,-0.135,-0.056,-0.013,0.015,0.094,-0.116,-0.015,-0.077,-0.024,0.0,0.042,-0.072,0.05,-0.088,-0.146,-0.067,-0.032,0.015,0.108,0.099
200,1.605,1.667,-0.927,-0.251,-0.278,1.502,-0.503,0.379,0.161,0.558,0.3,0.651,0.304,-0.337,0.798,0.122,0.085,0.027,0.191,-0.132,-0.089,0.118,0.047,-0.131,0.423,-0.067,0.061,0.181,0.392,-0.151,0.491,-0.22,0.171,0.227,-0.044,0.13,0.098,-0.154,-0.024,0.001,0.088,-0.119,0.403,0.143,-0.072,-0.03,-0.194,0.019,0.077,0.066,-0.124,0.103,-0.01,0.072,0.059,-0.001,0.037,-0.14,-0.1,-0.026,0.04,-0.074,-0.072,-0.092,-0.08,-0.03,-0.069,-0.006,0.004,0.094
250,1.602,1.624,-0.884,-0.094,-0.18,1.385,-0.586,0.358,0.114,0.53,0.095,0.762,0.231,-0.278,0.811,0.325,0.085,-0.022,0.089,0.014,0.115,0.261,0.068,-0.073,0.257,-0.127,0.187,0.085,0.467,-0.067,0.225,-0.26,0.054,0.292,-0.103,0.203,0.183,0.087,-0.041,-0.105,0.19,-0.082,0.326,0.302,-0.323,0.007,-0.041,0.22,0.016,0.286,-0.062,0.068,0.071,0.228,-0.227,-0.23,0.021,-0.166,0.132,-0.22,0.108,-0.145,0.072,-0.046,-0.157,-0.102,-0.072,-0.035,0.122,0.07
300,1.474,1.496,-1.035,-0.03,-0.031,1.072,-0.632,0.221,0.048,0.507,0.192,0.721,0.165,-0.223,0.63,0.045,0.039,0.061,0.13,0.066,0.116,0.228,0.077,-0.24,0.157,-0.11,0.15,0.18,0.223,-0.105,0.268,-0.189,0.092,0.35,-0.058,0.205,0.252,-0.022,0.06,-0.005,0.162,-0.055,0.333,0.29,-0.163,0.075,-0.048,0.237,0.119,0.118,-0.017,0.21,0.153,0.181,-0.166,-0.167,0.009,-0.124,-0.001,-0.197,0.111,-0.105,-0.014,0.034,-0.145,-0.044,-0.006,0.018,0.106,0.095
350,1.38,1.421,-0.977,0.047,-0.136,1.046,-0.69,0.107,0.024,0.424,0.327,0.803,0.187,-0.248,0.437,-0.004,0.006,-0.065,0.147,0.015,0.243,0.199,0.062,-0.143,0.065,0.031,-0.114,0.51,0.352,-0.036,0.063,-0.044,-0.012,0.096,0.085,-0.075,0.066,-0.062,0.036,0.102,0.384,-0.039,0.296,0.316,-0.347,-0.166,0.132,-0.097,0.179,0.144,-0.069,0.01,0.028,-0.07,-0.31,-0.223,0.102,-0.245,-0.011,-0.227,0.274,-0.1,0.107,-0.186,-0.419,-0.085,-0.106,0.028,-0.031,0.125
400,1.583,1.306,-0.954,-0.217,-0.091,1.075,-0.279,-0.173,-0.075,0.484,0.431,1.031,0.089,0.121,0.322,0.068,0.031,-0.017,0.164,0.218,0.155,0.191,-0.004,-0.209,-0.154,-0.015,-0.215,0.482,0.275,0.057,0.22,0.217,0.29,0.326,-0.179,0.054,0.356,-0.189,0.095,0.039,0.069,-0.023,0.414,0.187,-0.125,0.098,0.027,0.13,0.133,0.138,0.013,0.24,0.169,0.303,-0.147,-0.138,-0.039,-0.158,0.082,-0.313,0.044,-0.205,-0.034,0.073,-0.099,-0.024,0.047,-0.025,0.143,0.065
450,1.748,1.674,-0.799,-0.174,-0.199,1.037,-0.388,0.318,-0.161,0.339,0.335,0.747,0.173,-0.349,0.557,0.094,0.056,-0.069,-0.077,0.059,0.031,0.143,-0.106,-0.048,0.264,-0.109,0.218,0.024,0.211,-0.128,0.167,-0.474,-0.132,-0.124,0.147,0.041,-0.126,0.156,-0.126,0.028,0.307,-0.206,0.045,0.222,0.001,-0.11,-0.354,-0.138,0.166,-0.161,-0.1,-0.069,-0.065,-0.127,-0.048,-0.021,0.06,-0.127,-0.132,0.061,0.075,0.008,0.134,-0.156,-0.176,-0.057,-0.208,0.008,-0.094,0.092
