timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.428,1.889,-0.89,0.044,-0.368,1.518,-0.7,0.472,0.153,0.399,0.358,0.732,0.429,-0.634,0.757,0.004,-0.138,-0.026,0.111,-0.165,-0.023,0.297,0.054,-0.143,0.414,-0.155,0.154,0.193,0.438,-0.138,0.205,-0.656,-0.142,-0.231,0.134,0.094,-0.192,0.141,-0.238,0.052,0.146,-0.171,0.188,0.147,-0.161,-0.247,-0.224,-0.442,0.246,-0.105,-0.388,-0.039,-0.208,-0.159,0.196,0.11,0.007,-0.121,-0.009,0.049,0.039,-0.041,0.041,-0.221,0.007,0.045,-0.168,0.02,-0.0,0.062
50,1.398,1.94,-0.782,-0.056,-0.3,1.338,-0.512,0.529,0.036,0.412,0.334,0.793,0.388,-0.555,0.633,-0.049,-0.088,-0.012,0.007,-0.164,-0.142,0.001,0.013,-0.067,0.597,-0.269,0.157,0.069,0.45,-0.172,0.455,-0.62,-0.151,-0.095,0.049,0.069,-0.261,-0.04,-0.168,-0.05,0.076,-0.256,0.146,0.129,-0.017,-0.109,-0.422,-0.39,0.106,-0.175,-0.389,-0.012,-0.232,-0.298,0.237,0.201,0.139,-0.169,-0.156,0.227,-0.011,-0.042,-0.0,-0.235,0.03,0.086,-0.249,-0.009,-0.051,0.123
100,1.595,1.58,-0.895,-0.065,-0.141,1.359,-0.229,0.291,-0.037,0.579,0.35,0.951,0.218,-0.034,0.606,0.159,0.024,0.011,0.032,-0.062,0.01,0.012,-0.158,-0.157,0.372,-0.196,0.008,-0.067,0.445,-0.014,0.603,0.014,-0.044,0.253,-0.163,0.2,0.194,0.041,-0.064,-0.209,-0.232,-0.289,0.391,-0.025,-0.113,0.035,-0.119,0.181,0.045,0.011,-0.088,0.28,0.172,0.24,0.059,-0.023,-0.007,-0.167,0.029,-0.162,-0.01,-0.163,-0.066,0.026,-0.107,-0.014,-0.026,0.02,0.06,0.077
150,1.647,1.199,-0.843,0.064,-0.102,1.067,-0.35,0.327,-0.034,0.423,0.292,0.634,-0.043,-0.147,0.398,0.124,0.097,-0.052,0.04,0.114,0.091,0.234,-0.013,-0.146,0.078,-0.028,0.007,0.206,0.257,-0.015,0.233,0.068,0.002,0.225,-0.117,0.04,0.298,-0.129,0.028,0.148,0.202,-0.026,0.349,0.34,-0.07,-0.031,0.015,0.101,0.177,0.076,0.019,0.103,0.065,0.105,-0.262,-0.213,-0.008,-0.174,0.078,-0.27,0.16,-0.153,0.046,-0.051,-0.164,-0.067,-0.047,0.017,0.004,0.119
200,1.693,1.593,-0.775,-0.268,-0.055,1.331,-0.322,0.416,-0.034,0.677,0.166,0.956,0.29,-0.136,0.772,0.269,0.118,-0.172,-0.004,0.063,-0.051,0.103,-0.162,-0.046,0.467,-0.254,0.074,-0.009,0.297,0.083,0.436,-0.382,0.042,0.007,0.077,0.161,0.091,0.158,-0.069,-0.036,-0.087,-0.232,0.227,0.223,-0.051,-0.065,-0.319,0.016,0.235,-0.167,0.009,-0.039,-0.032,0.006,-0.057,-0.031,-0.059,-0.106,-0.063,-0.026,-0.01,-0.15,0.004,-0.009,-0.046,-0.041,0.036,-0.059,0.032,0.07
250,1.58,1.692,-0.857,-0.134,-0.159,1.407,-0.417,0.192,0.037,0.661,0.401,1.015,0.173,0.004,0.612,0.321,0.099,-0.301,0.003,0.256,0.226,0.262,-0.173,-0.235,0.219,-0.074,-0.159,0.201,0.144,0.062,0.387,0.072,0.039,0.133,0.058,0.024,0.35,0.012,0.011,-0.032,0.164,-0.16,0.309,0.28,-0.29,-0.068,-0.002,-0.024,0.185,0.12,-0.205,0.176,0.02,0.031,-0.02,-0.192,0.067,-0.226,-0.001,-0.16,0.153,-0.14,0.027,-0.092,-0.327,-0.012,-0.02,-0.033,-0.046,0.131
300,1.549,1.516,-0.66,-0.141,-0.099,1.21,-0.181,0.409,-0.036,0.65,0.409,1.086,0.34,-0.093,0.659,0.245,0.058,-0.228,-0.098,0.053,-0.013,0.11,-0.223,0.041,0.513,-0.323,0.14,-0.154,0.303,-0.049,0.38,-0.429,-0.098,-0.141,0.104,0.186,-0.036,0.408,-0.056,-0.016,0.051,-0.225,0.151,0.346,-0.101,-0.066,-0.419,0.009,0.136,-0.213,-0.009,-0.207,-0.092,0.015,-0.02,0.042,-0.03,-0.149,-0.017,0.149,-0.021,0.019,0.032,-0.07,0.048,-0.053,-0.043,-0.031,-0.028,0.017
350,1.392,1.944,-0.926,-0.092,-0.359,1.408,-0.583,0.471,0.068,0.347,0.416,0.596,0.314,-0.57,0.55,-0.199,-0.121,-0.08,0.034,-0.179,0.014,-0.066,0.129,-0.016,0.321,-0.17,0.023,0.22,0.53,-0.172,0.182,-0.463,-0.012,-0.175,0.074,0.065,-0.27,-0.098,-0.071,0.133,0.269,-0.057,0.147,0.18,-0.148,-0.118,-0.382,-0.328,0.028,-0.105,-0.409,0.03,-0.132,-0.347,0.127,0.216,0.243,-0.27,-0.275,0.092,0.107,-0.009,-0.052,-0.252,-0.165,-0.052,-0.33,0.037,-0.171,0.153
400,1.468,1.914,-0.856,-0.128,0.031,1.313,-0.756,0.658,-0.042,0.691,0.162,0.889,0.091,-0.269,1.004,0.427,0.121,-0.147,-0.204,0.169,0.172,0.229,-0.271,-0.078,0.428,-0.219,0.158,-0.09,0.161,0.077,0.51,-0.292,-0.14,-0.046,0.149,0.075,0.263,0.41,-0.031,-0.152,0.135,-0.281,0.278,0.311,-0.078,-0.058,-0.376,0.112,0.306,-0.122,0.052,-0.151,-0.029,0.122,-0.164,-0.093,0.006,-0.081,0.016,-0.004,0.091,-0.015,0.099,-0.005,-0.17,-0.109,-0.01,-0.015,-0.035,-0.004
450,1.419,1.462,-0.91,-0.122,-0.03,1.143,-0.648,0.182,-0.007,0.509,0.296,1.008,0.035,-0.074,0.496,0.214,0.071,-0.094,0.019,0.158,0.223,0.19,-0.025,-0.067,0.107,0.015,-0.084,0.421,0.343,0.095,0.319,-0.055,0.069,0.328,-0.064,0.063,0.229,-0.113,0.054,0.062,0.179,-0.014,0.239,0.107,-0.319,0.019,0.124,0.047,0.024,0.038,-0.108,0.103,0.01,0.073,-0.133,-0.083,0.089,-0.137,-0.013,-0.15,0.032,-0.109,0.008,-0.071,-0.172,-0.087,-0.061,-0.033,0.048,0.035
