timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.725,1.251,-0.891,-0.086,0.031,1.143,-0.223,0.342,-0.177,0.691,0.412,1.216,0.127,0.069,0.351,0.331,0.117,-0.217,-0.177,0.291,0.086,0.054,-0.356,-0.159,0.327,-0.243,0.057,0.066,0.316,-0.036,0.485,0.202,-0.132,0.189,-0.093,0.081,0.088,0.139,-0.118,-0.274,-0.028,-0.414,0.347,0.248,-0.068,-0.016,-0.037,0.225,0.1,-0.027,-0.04,0.061,0.071,0.217,-0.04,-0.158,-0.007,-0.188,0.02,-0.143,0.06,-0.121,0.018,-0.015,-0.065,-0.164,0.037,0.034,0.125,0.052
50,1.694,1.573,-0.955,-0.121,-0.11,1.144,-0.524,0.226,-0.166,0.517,0.473,1.072,0.12,-0.272,0.346,-0.005,-0.004,-0.153,-0.015,0.039,0.212,0.043,-0.056,-0.114,0.305,-0.212,0.045,0.329,0.361,-0.103,0.208,-0.162,-0.094,0.037,-0.077,0.148,-0.006,-0.016,0.073,0.072,0.275,0.004,0.204,0.324,-0.129,0.01,-0.338,0.046,-0.04,-0.055,-0.032,0.051,0.101,0.123,0.079,-0.077,-0.055,-0.048,-0.026,-0.168,0.028,-0.156,-0.088,-0.069,-0.122,-0.058,-0.019,-0.043,0.128,0.082
100,1.502,1.41,-0.888,-0.02,0.04,1.117,-0.516,0.338,-0.072,0.474,0.199,0.852,0.112,-0.3,0.667,0.268,0.11,-0.294,-0.007,0.23,0.134,0.301,-0.073,0.038,0.282,-0.148,0.177,0.204,0.129,0.098,0.184,-0.343,0.1,-0.171,0.174,0.001,0.234,0.192,0.085,0.145,0.271,-0.114,0.261,0.322,-0.118,-0.012,-0.197,-0.24,0.255,-0.095,-0.124,-0.053,-0.07,-0.037,-0.069,-0.07,-0.029,-0.099,-0.048,-0.033,0.074,-0.074,0.043,-0.077,-0.156,-0.032,-0.062,-0.063,-0.052,0.08
150,1.633,1.396,-0.87,0.016,-0.035,1.174,-0.307,0.244,-0.212,0.588,0.345,0.964,0.189,-0.006,0.429,0.151,0.014,-0.135,-0.063,0.094,0.099,0.089,-0.164,-0.184,0.322,-0.28,-0.048,0.22,0.502,-0.019,0.357,0.086,-0.137,0.141,-0.062,0.075,0.016,0.222,-0.103,-0.318,-0.064,-0.356,0.265,0.095,-0.079,0.082,-0.223,0.13,0.023,-0.042,-0.041,0.067,0.057,0.21,0.074,0.001,-0.045,-0.119,0.001,0.013,-0.08,-0.054,-0.024,-0.049,-0.032,-0.015,0.051,0.009,0.07,-0.006
200,1.578,1.402,-0.934,-0.149,-0.19,1.202,-0.497,0.203,0.009,0.472,0.323,0.538,0.127,-0.204,0.438,0.092,0.097,0.085,0.206,0.005,0.113,0.218,0.055,-0.166,0.1,0.07,-0.07,0.354,0.296,-0.145,0.226,-0.024,0.082,0.424,-0.16,0.106,0.061,-0.243,0.023,0.034,0.219,0.027,0.286,0.228,-0.19,0.1,-0.195,0.053,-0.052,0.077,-0.13,0.204,0.16,0.117,0.088,-0.11,-0.052,-0.15,-0.086,-0.253,0.094,-0.136,-0.045,-0.046,-0.153,-0.096,-0.093,0.041,0.081,0.089
250,1.496,1.882,-1.054,-0.259,-0.123,1.514,-0.729,0.526,0.0,0.713,0.171,0.792,0.244,-0.383,0.94,0.244,0.147,0.023,0.114,-0.012,-0.044,0.074,-0.017,-0.151,0.494,-0.19,0.098,0.178,0.617,-0.109,0.446,-0.156,-0.022,0.236,-0.18,0.195,0.062,-0.082,-0.112,-0.174,0.021,-0.326,0.389,0.145,-0.044,0.036,-0.26,0.312,0.037,0.023,-0.111,0.243,0.184,0.157,0.05,-0.069,0.03,-0.054,-0.028,0.0,-0.052,-0.064,0.038,-0.04,-0.072,-0.106,-0.019,-0.012,0.112,0.026
300,1.54,1.325,-0.916,-0.372,-0.037,1.343,-0.07,0.231,-0.14,0.785,0.308,1.058,0.133,0.257,0.573,0.226,0.121,-0.14,0.086,0.201,0.079,-0.001,-0.256,-0.125,0.35,-0.215,-0.179,0.056,0.323,-0.072,0.634,0.182,0.01,0.361,-0.103,0.063,0.102,-0.02,-0.033,-0.296,-0.178,-0.468,0.361,0.073,-0.109,0.09,-0.116,0.37,0.02,0.087,-0.064,0.123,0.082,0.257,0.073,-0.105,-0.005,-0.054,0.065,-0.08,-0.105,-0.032,-0.027,0.002,0.063,-0.054,0.0,0.023,0.182,0.036
350,1.385,1.672,-0.756,0.091,-0.149,1.179,-0.488,0.509,-0.103,0.475,0.326,0.704,0.221,-0.397,0.428,0.163,-0.072,-0.085,-0.029,-0.061,0.031,0.151,-0.088,-0.071,0.419,-0.132,0.158,0.03,0.469,-0.153,0.241,-0.234,-0.317,-0.075,0.083,0.029,-0.156,0.029,-0.228,0.039,0.218,-0.147,0.201,0.305,-0.094,-0.116,-0.157,-0.173,-0.0,-0.029,-0.176,0.009,-0.079,-0.101,0.01,0.038,0.098,-0.164,-0.006,-0.026,0.125,-0.062,0.03,-0.135,-0.083,-0.079,-0.155,0.036,0.038,0.069
400,1.293,1.784,-0.848,-0.143,-0.149,1.047,-0.829,0.402,0.042,0.511,0.097,0.696,0.073,-0.257,0.686,0.391,0.147,-0.12,-0.047,0.251,0.055,0.391,-0.147,-0.126,0.275,-0.001,0.181,0.165,0.025,0.046,0.353,-0.323,-0.11,0.094,0.063,-0.018,0.375,-0.119,-0.096,-0.004,0.185,-0.102,0.362,0.256,-0.025,-0.101,0.025,-0.224,0.345,-0.05,-0.101,-0.036,-0.101,0.049,-0.057,-0.087,0.01,-0.102,0.032,-0.063,0.156,-0.065,0.089,0.006,-0.239,-0.131,-0.012,-0.016,-0.063,0.03
450,1.644,1.586,-0.939,-0.277,-0.139,1.22,-0.095,0.419,-0.081,0.679,0.354,0.735,0.129,0.154,0.48,0.143,0.131,-0.103,-0.037,0.165,-0.109,-0.025,-0.226,-0.259,0.325,-0.26,-0.03,-0.044,0.378,-0.131,0.584,0.185,-0.049,0.307,-0.189,0.207,0.125,-0.05,-0.102,-0.197,-0.154,-0.37,0.275,0.089,0.086,0.037,-0.177,0.344,0.059,-0.05,0.056,0.174,0.169,0.331,0.058,-0.123,-0.095,-0.075,0.042,-0.158,-0.08,-0.106,-0.012,0.034,0.03,-0.084,0.163,0.022,0.161,0.001
