timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.496,1.984,-1.019,-0.393,-0.128,1.518,-0.42,0.313,0.044,0.854,0.384,0.96,0.182,0.086,0.804,0.241,0.181,-0.251,0.167,0.25,0.109,-0.008,-0.278,-0.297,0.325,-0.153,-0.29,0.162,0.341,-0.053,0.607,0.129,0.054,0.151,-0.014,-0.002,0.268,-0.051,0.068,-0.104,-0.102,-0.466,0.356,0.133,-0.052,-0.001,-0.211,0.245,0.303,-0.102,-0.137,0.124,0.111,0.083,0.041,-0.17,0.002,-0.199,-0.064,-0.052,-0.011,-0.099,-0.015,-0.082,-0.113,0.051,0.058,-0.026,0.011,0.133
50,1.32,1.579,-0.878,0.011,-0.308,1.056,-0.671,0.31,0.074,0.345,0.28,0.381,0.114,-0.36,0.548,0.012,-0.014,0.042,0.146,0.043,0.053,0.246,0.021,-0.223,0.094,0.121,0.036,0.373,0.168,-0.137,0.178,-0.039,-0.02,0.182,-0.101,0.001,-0.067,-0.271,0.009,0.172,0.339,-0.016,0.237,0.388,-0.158,-0.059,-0.162,-0.117,0.036,0.041,-0.269,0.147,-0.006,-0.154,0.003,-0.047,0.067,-0.219,-0.117,-0.086,0.134,-0.099,0.047,-0.132,-0.212,-0.091,-0.098,-0.015,-0.074,0.138
100,1.488,1.58,-0.921,-0.107,-0.058,1.1,-0.359,0.195,-0.057,0.426,0.291,0.883,0.141,-0.177,0.369,0.14,-0.01,-0.062,0.024,-0.069,0.133,0.188,-0.015,-0.086,0.237,-0.111,0.1,0.216,0.207,0.014,0.258,-0.186,0.091,0.256,0.07,0.011,0.128,0.09,0.02,-0.028,0.113,-0.232,0.276,0.121,-0.152,0.043,-0.089,-0.05,0.05,0.053,-0.138,0.053,0.006,0.035,0.017,0.042,0.074,-0.109,-0.083,0.015,-0.027,-0.062,-0.083,-0.082,-0.137,-0.022,-0.018,-0.029,-0.015,0.081
150,1.53,1.436,-0.976,0.117,-0.163,1.233,-0.498,0.211,0.054,0.386,0.306,0.846,0.242,-0.304,0.427,-0.051,0.052,-0.021,0.211,-0.052,0.152,0.23,0.116,-0.263,0.181,-0.029,-0.044,0.397,0.329,-0.144,0.255,-0.114,0.042,0.253,0.058,-0.011,-0.002,-0.266,0.03,0.087,0.367,0.01,0.346,0.304,-0.312,-0.137,0.228,-0.095,0.091,0.335,-0.247,0.187,0.043,-0.042,-0.242,-0.17,0.189,-0.293,0.02,-0.293,0.272,-0.191,0.076,-0.147,-0.347,-0.112,-0.185,0.051,-0.014,0.126
200,1.235,1.921,-0.916,0.029,-0.203,1.175,-0.774,0.507,0.047,0.496,0.282,0.415,0.259,-0.522,0.68,0.027,-0.049,-0.004,0.074,-0.009,0.107,0.258,-0.038,-0.163,0.331,-0.052,0.141,0.237,0.418,-0.245,0.169,-0.338,-0.14,0.015,-0.023,0.049,-0.16,-0.142,-0.082,0.127,0.364,-0.106,0.21,0.283,0.05,-0.099,-0.211,-0.231,0.149,-0.038,-0.201,0.061,-0.05,-0.093,-0.018,-0.091,0.05,-0.157,-0.066,-0.042,0.101,-0.097,0.021,-0.138,-0.224,-0.049,-0.192,-0.005,-0.104,0.123
250,1.546,1.692,-0.958,-0.044,-0.263,1.408,-0.318,0.388,0.02,0.465,0.441,1.02,0.386,-0.361,0.592,-0.097,-0.196,-0.07,0.11,0.009,-0.087,0.115,-0.058,-0.096,0.514,-0.234,0.076,0.117,0.414,-0.106,0.478,-0.543,-0.136,-0.176,0.297,0.07,-0.258,0.297,-0.162,-0.087,0.015,-0.306,0.205,0.052,-0.198,-0.244,-0.21,-0.272,0.344,-0.23,-0.208,-0.101,-0.132,-0.083,0.136,0.096,0.032,-0.14,0.002,0.071,0.023,0.01,-0.017,-0.222,0.006,0.125,-0.199,0.066,-0.002,0.075
300,1.513,1.604,-0.903,-0.028,-0.281,1.37,-0.275,0.262,0.003,0.461,0.561,0.828,0.231,-0.22,0.416,-0.125,-0.146,-0.059,0.128,0.01,0.071,0.082,0.031,-0.209,0.237,-0.174,-0.086,0.295,0.307,-0.213,0.337,-0.201,0.067,0.092,-0.02,0.067,-0.162,-0.163,-0.053,0.034,0.178,-0.199,0.296,0.152,-0.139,-0.026,-0.312,-0.127,0.052,0.009,-0.234,0.19,-0.05,-0.088,0.1,0.088,0.071,-0.247,-0.18,-0.075,0.103,-0.094,-0.051,-0.12,-0.086,-0.08,-0.151,0.042,-0.009,0.135
350,1.434,1.871,-0.763,-0.161,-0.076,1.179,-0.669,0.683,-0.163,0.595,0.215,0.88,0.085,-0.38,0.88,0.302,0.093,-0.247,-0.11,0.29,0.035,0.2,-0.149,-0.008,0.688,-0.352,0.241,-0.088,0.425,-0.086,0.434,-0.711,-0.282,-0.408,0.096,0.094,-0.069,0.187,-0.105,0.016,-0.018,-0.385,-0.003,0.263,0.145,-0.047,-0.512,-0.194,0.215,-0.304,-0.182,-0.13,-0.192,-0.183,0.031,-0.036,0.04,-0.071,-0.144,0.191,0.036,-0.038,0.051,-0.178,-0.036,0.022,-0.112,-0.01,-0.121,0.069
400,1.639,1.95,-0.945,0.149,-0.372,1.457,-0.68,0.368,0.132,0.375,0.457,0.83,0.386,-0.52,0.595,-0.031,-0.154,-0.008,-0.064,-0.198,0.03,0.219,0.128,-0.175,0.258,-0.142,0.015,0.447,0.664,-0.004,0.145,-0.262,0.078,0.024,0.07,0.115,-0.101,-0.052,-0.11,0.016,0.126,-0.182,0.291,0.205,-0.227,-0.055,-0.048,-0.296,0.175,-0.096,-0.392,0.04,-0.163,-0.223,-0.036,0.013,0.217,-0.209,-0.154,-0.043,0.209,-0.038,-0.002,-0.185,-0.22,-0.061,-0.317,0.115,-0.166,0.127
450,1.672,1.617,-1.024,-0.013,-0.158,1.362,-0.339,0.503,-0.093,0.56,0.488,1.068,0.299,-0.234,0.498,-0.016,-0.02,-0.083,-0.008,0.036,-0.032,-0.06,-0.091,-0.133,0.486,-0.352,0.041,0.171,0.584,-0.201,0.481,-0.235,-0.074,0.044,-0.146,0.112,-0.233,0.068,-0.049,-0.129,0.029,-0.325,0.231,0.144,-0.169,-0.006,-0.195,-0.029,-0.092,-0.018,-0.239,0.104,-0.013,-0.043,0.15,0.069,0.061,-0.174,-0.084,0.019,-0.04,-0.141,-0.067,-0.172,-0.043,0.051,-0.102,0.059,0.078,0.098
