timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.768,1.742,-1.054,-0.274,-0.146,1.607,-0.136,0.416,-0.094,0.626,0.523,1.219,0.495,-0.192,0.746,0.027,-0.006,-0.127,0.032,-0.065,-0.133,-0.143,-0.12,-0.059,0.627,-0.453,-0.011,0.018,0.683,-0.152,0.599,-0.327,0.09,-0.101,-0.035,0.182,-0.088,0.004,-0.082,-0.139,-0.123,-0.328,0.272,0.123,0.104,0.038,-0.494,0.063,0.051,-0.097,-0.11,0.103,0.059,0.08,0.245,0.005,-0.04,-0.113,-0.033,0.081,-0.185,-0.123,0.01,-0.117,0.128,0.031,-0.048,-0.038,0.115,0.134
50,1.586,1.645,-0.794,-0.162,-0.104,1.262,-0.442,0.374,0.011,0.498,0.238,0.965,0.153,-0.114,0.707,0.201,0.105,-0.163,-0.065,0.075,0.177,0.184,-0.154,-0.006,0.273,-0.267,0.007,0.169,0.261,0.044,0.384,-0.362,-0.03,0.082,0.153,0.145,0.102,0.059,-0.052,-0.048,0.107,-0.094,0.309,0.141,-0.285,-0.072,-0.031,-0.077,0.072,0.038,-0.129,0.011,-0.035,0.026,-0.051,-0.026,0.036,-0.071,0.091,-0.054,-0.01,-0.109,0.01,-0.041,-0.177,-0.069,-0.018,-0.05,0.073,0.119
100,1.642,1.598,-0.929,-0.151,-0.009,1.238,-0.528,0.5,-0.132,0.566,0.268,0.979,0.139,-0.284,0.893,0.359,0.108,-0.088,-0.023,0.235,0.084,0.254,-0.125,-0.026,0.355,-0.207,0.199,0.095,0.291,0.06,0.39,-0.367,0.034,-0.162,0.05,0.057,0.233,0.177,0.015,0.059,0.209,-0.13,0.277,0.447,-0.14,0.017,-0.293,0.003,0.144,-0.026,-0.011,-0.109,-0.024,0.07,-0.183,-0.071,0.013,-0.052,0.03,-0.012,-0.017,-0.119,0.098,-0.057,-0.096,-0.092,-0.071,-0.079,-0.021,0.005
150,1.425,1.555,-0.821,-0.102,-0.089,1.017,-0.421,0.311,-0.177,0.468,0.143,0.994,0.078,-0.004,0.471,0.284,0.203,-0.127,-0.065,0.26,0.106,0.257,-0.159,-0.24,0.16,-0.152,0.085,0.178,0.239,-0.003,0.278,-0.061,-0.021,0.08,-0.049,0.123,0.249,-0.246,-0.063,0.178,0.164,0.024,0.303,0.263,-0.059,-0.074,-0.012,-0.048,0.045,0.119,-0.033,0.115,-0.032,0.086,-0.059,-0.064,-0.004,-0.097,-0.002,-0.135,0.081,-0.165,-0.014,0.008,-0.09,-0.138,-0.045,0.02,0.037,0.059
200,1.673,1.633,-0.962,-0.114,-0.182,1.286,-0.307,0.411,-0.067,0.432,0.387,0.659,0.257,-0.127,0.611,0.022,0.057,0.01,0.067,0.032,-0.012,0.085,-0.129,-0.257,0.403,-0.165,-0.022,0.168,0.374,-0.153,0.331,0.019,0.061,0.05,-0.088,0.089,0.018,-0.176,0.029,0.002,0.035,-0.163,0.3,0.149,0.085,0.021,-0.227,0.135,-0.06,0.25,-0.151,0.304,0.162,0.277,-0.045,-0.213,-0.043,-0.106,0.085,-0.345,0.084,-0.214,-0.004,0.002,-0.247,-0.075,-0.012,-0.016,0.13,0.093
250,1.527,1.447,-0.856,-0.034,-0.073,1.079,-0.4,0.189,-0.039,0.421,0.358,1.053,0.199,-0.004,0.487,0.141,0.041,-0.22,0.053,0.056,0.321,0.2,-0.078,-0.11,0.127,-0.171,-0.044,0.334,0.088,0.049,0.284,-0.143,0.132,0.003,0.139,-0.034,0.258,0.005,0.081,0.13,0.272,0.093,0.281,0.204,-0.285,-0.117,0.125,-0.112,0.197,0.168,-0.008,0.01,-0.001,0.083,-0.205,-0.127,-0.035,-0.086,0.07,-0.225,0.154,-0.13,0.054,-0.031,-0.258,-0.122,-0.092,-0.056,0.041,0.03
300,1.476,1.43,-1.059,-0.19,-0.018,1.13,-0.531,0.174,-0.124,0.419,0.254,0.93,0.133,-0.295,0.492,0.045,-0.076,-0.098,0.057,0.161,0.161,0.324,0.032,-0.128,0.091,-0.026,-0.034,0.34,0.255,0.005,0.214,0.053,0.047,0.152,-0.035,-0.039,0.123,-0.139,-0.048,0.06,0.244,-0.074,0.292,0.282,-0.147,-0.047,-0.045,-0.265,0.095,0.096,-0.33,0.101,-0.114,-0.122,0.0,-0.14,0.112,-0.176,-0.079,-0.123,0.141,-0.095,0.059,-0.156,-0.2,-0.045,-0.159,0.023,-0.027,0.131
350,1.572,1.374,-0.995,-0.09,0.076,1.02,-0.596,0.368,-0.141,0.469,0.24,0.934,0.003,-0.219,0.619,0.244,0.096,-0.174,-0.06,0.216,0.105,0.236,-0.087,0.035,0.208,-0.097,0.014,0.218,0.298,0.092,0.294,-0.044,0.004,-0.042,0.0,0.039,0.301,0.11,-0.002,0.076,0.264,-0.048,0.228,0.383,-0.154,-0.061,-0.04,0.017,0.182,0.008,0.055,-0.074,-0.011,0.011,-0.277,-0.117,0.013,-0.133,0.032,-0.179,0.141,-0.116,0.098,-0.038,-0.288,-0.139,-0.042,-0.031,-0.073,0.052
400,1.476,1.54,-0.841,-0.065,0.084,1.171,-0.71,0.45,-0.166,0.609,0.246,1.274,0.1,-0.118,0.654,0.35,0.2,-0.272,-0.084,0.373,0.284,0.353,-0.19,-0.133,0.308,-0.145,0.134,0.258,0.298,0.144,0.287,-0.055,-0.046,0.089,0.027,0.076,0.246,-0.025,0.04,0.022,0.288,-0.098,0.337,0.398,-0.178,0.015,-0.001,-0.057,0.062,0.148,-0.094,0.076,0.011,-0.058,-0.209,-0.13,0.144,-0.253,-0.013,-0.072,0.178,-0.115,0.079,-0.074,-0.317,-0.194,-0.12,-0.027,-0.072,0.048
450,1.695,1.953,-0.892,-0.15,-0.168,1.602,-0.488,0.806,-0.084,0.51,0.448,1.005,0.386,-0.497,0.751,0.109,-0.107,0.021,-0.132,-0.242,-0.28,-0.232,-0.074,-0.039,0.938,-0.592,0.154,-0.269,0.534,-0.108,0.625,-0.564,-0.266,-0.155,0.045,0.115,-0.352,0.438,-0.299,-0.355,-0.263,-0.44,0.17,0.175,-0.03,-0.068,-0.713,-0.092,0.147,-0.382,-0.169,-0.173,-0.182,-0.162,0.256,0.171,-0.012,-0.089,0.004,0.238,-0.145,-0.044,-0.074,-0.195,0.213,0.132,-0.037,0.001,0.077,0.104
