timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.235,1.813,-0.808,-0.187,-0.261,1.296,-0.585,0.509,0.003,0.698,0.338,0.805,0.211,-0.344,0.748,0.115,0.071,-0.116,-0.021,0.16,0.081,0.141,-0.168,-0.18,0.39,-0.186,0.047,0.069,0.253,-0.033,0.438,-0.341,-0.103,-0.045,0.135,0.045,-0.022,0.103,-0.039,-0.012,0.213,-0.19,0.141,0.273,-0.11,-0.074,-0.111,-0.004,0.042,0.027,-0.114,0.054,-0.035,0.089,-0.199,-0.114,0.007,-0.105,0.076,-0.229,0.196,-0.099,0.049,-0.044,-0.228,-0.138,-0.093,0.017,-0.003,0.084
50,1.56,1.695,-0.843,0.068,-0.065,1.152,-0.533,0.449,-0.187,0.447,0.398,0.904,0.144,-0.395,0.528,0.012,-0.107,-0.062,-0.15,0.132,0.04,0.162,-0.03,-0.137,0.338,-0.168,0.223,0.243,0.423,-0.118,0.272,-0.111,-0.22,-0.062,-0.04,-0.044,-0.038,-0.035,-0.112,-0.062,0.17,-0.124,0.269,0.3,-0.017,-0.039,-0.154,-0.165,0.067,0.036,-0.29,0.118,-0.094,-0.073,-0.006,-0.131,0.074,-0.17,0.024,-0.093,0.099,-0.092,0.099,-0.147,-0.138,-0.087,-0.196,0.009,-0.004,0.119
100,1.519,1.914,-0.812,-0.057,-0.323,1.396,-0.327,0.684,0.018,0.32,0.306,0.749,0.419,-0.379,0.656,-0.187,-0.213,-0.043,0.074,-0.036,-0.18,-0.056,-0.257,-0.092,0.699,-0.317,0.025,-0.045,0.567,-0.262,0.517,-0.445,-0.171,-0.247,0.015,0.076,-0.422,0.178,-0.229,-0.181,-0.109,-0.424,0.105,-0.058,0.005,-0.128,-0.594,-0.118,0.136,-0.357,-0.233,-0.039,-0.083,-0.109,0.328,0.264,0.012,-0.122,-0.176,0.176,-0.134,-0.025,-0.092,-0.152,0.137,0.011,-0.065,0.012,-0.025,0.109
150,1.638,2.042,-0.916,-0.024,-0.127,1.398,-0.663,0.617,0.011,0.502,0.295,0.706,0.16,-0.519,0.89,0.198,-0.078,-0.064,-0.029,0.056,0.02,0.208,-0.063,-0.113,0.468,-0.164,0.216,0.096,0.39,-0.111,0.413,-0.345,-0.159,-0.147,0.037,0.113,0.084,0.236,-0.044,-0.108,0.151,-0.278,0.246,0.159,-0.186,-0.041,-0.298,-0.029,0.084,-0.108,-0.264,0.006,-0.006,-0.054,0.081,0.087,0.102,-0.18,-0.072,-0.006,0.032,-0.054,-0.036,-0.127,-0.144,-0.009,-0.212,0.023,-0.04,0.131
200,1.735,1.364,-0.874,-0.129,0.046,0.903,-0.557,0.294,-0.198,0.394,0.133,0.865,-0.064,-0.278,0.457,0.332,0.127,-0.025,-0.173,0.164,0.141,0.367,0.092,-0.163,0.19,-0.164,0.315,0.112,0.231,0.13,0.19,-0.246,-0.083,0.343,-0.009,0.044,0.291,0.117,-0.166,-0.055,0.091,-0.105,0.266,0.333,0.025,0.119,-0.08,-0.043,0.133,0.002,0.003,0.179,0.07,0.343,-0.121,-0.223,-0.121,-0.062,0.105,-0.177,0.134,-0.058,0.045,0.042,-0.177,-0.07,0.091,0.029,0.069,0.012
250,1.732,1.581,-0.602,-0.284,-0.012,1.33,-0.545,0.478,-0.114,0.69,0.252,1.232,0.121,-0.136,0.825,0.597,0.19,-0.193,-0.038,0.172,0.113,0.276,-0.244,0.013,0.422,-0.284,0.233,-0.089,0.214,0.096,0.444,-0.386,0.03,-0.02,-0.015,0.145,0.392,0.365,-0.024,0.004,0.111,-0.186,0.278,0.454,-0.122,0.023,-0.372,0.028,0.265,-0.163,0.098,-0.228,-0.082,0.065,-0.165,-0.098,-0.054,-0.028,-0.029,0.115,0.053,-0.06,0.149,-0.047,-0.068,-0.143,0.025,-0.069,-0.021,-0.055
300,1.515,1.475,-0.788,-0.211,-0.017,1.139,-0.346,0.326,-0.081,0.636,0.13,0.995,0.201,0.033,0.738,0.393,0.193,-0.164,0.023,0.202,0.078,0.162,-0.272,-0.019,0.271,-0.171,0.021,0.018,0.274,0.044,0.479,-0.144,0.092,0.146,-0.009,0.181,0.261,0.202,-0.002,-0.127,0.004,-0.214,0.247,0.05,-0.204,0.007,-0.083,0.075,0.213,-0.047,-0.035,-0.014,0.016,0.133,0.058,-0.037,-0.08,-0.109,0.063,-0.074,-0.044,-0.101,0.015,0.015,0.01,-0.045,0.072,-0.014,0.052,-0.038
350,1.635,1.425,-0.662,-0.172,0.056,0.966,-0.628,0.218,-0.139,0.559,0.132,1.145,-0.045,0.048,0.859,0.654,0.452,-0.342,-0.04,0.397,0.434,0.513,-0.205,-0.006,0.038,-0.084,0.095,0.095,-0.065,0.219,0.304,-0.124,0.219,-0.01,0.172,-0.091,0.691,0.372,0.114,0.12,0.38,0.009,0.228,0.481,-0.279,-0.043,0.065,-0.096,0.355,0.063,0.112,-0.143,-0.069,0.179,-0.415,-0.167,-0.038,-0.06,0.088,-0.173,0.143,-0.111,0.118,0.124,-0.315,-0.234,0.051,-0.092,-0.073,-0.032
400,1.574,1.284,-0.811,-0.061,-0.074,1.061,-0.523,0.174,-0.091,0.48,0.243,0.884,0.114,-0.201,0.453,0.161,0.038,0.0,0.032,0.064,0.141,0.152,-0.099,-0.129,0.137,-0.056,0.061,0.214,0.283,-0.063,0.281,-0.133,-0.123,0.23,0.089,0.08,0.015,-0.022,-0.063,-0.034,0.21,-0.076,0.262,0.185,-0.22,-0.048,0.124,-0.133,0.017,0.119,-0.2,0.155,-0.006,-0.028,-0.084,-0.128,0.041,-0.125,0.003,-0.143,0.176,-0.101,0.02,-0.081,-0.288,-0.113,-0.055,-0.012,-0.024,0.056
450,1.622,1.686,-0.994,-0.111,-0.26,1.504,-0.526,0.286,0.123,0.509,0.329,1.007,0.384,-0.312,0.857,0.167,0.036,-0.065,0.129,0.07,0.114,0.344,-0.082,-0.152,0.25,-0.128,0.105,0.241,0.301,0.025,0.241,-0.416,0.101,-0.039,0.064,0.135,0.086,0.061,-0.085,0.115,0.325,-0.073,0.356,0.26,-0.191,-0.09,-0.096,-0.08,0.128,0.068,-0.082,0.131,0.054,0.106,-0.186,-0.091,-0.024,-0.178,0.031,-0.137,0.134,-0.133,0.044,-0.027,-0.26,-0.019,-0.138,-0.015,-0.008,0.153
