pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-38.23,-21.02,19.282,-164.149,-50.758,47.003,-1.132,16.294,-5.363,-13.263,-26.182,-25.465,12.011,25.418,-19.669,6.356,32.146,-64.289,6.086,-19.868,-11.34,-21.787,-28.678,-5.615,14.913,23.543,-33.067,-6.653,30.526,30.119,5.161,-31.949,17.103,11.372,-21.453,30.811,5.122,16.546,-10.922,5.422,-5.234,6.714,28.518,27.766,20.516,12.332,-10.056,-1.915,-8.618,9.855,-8.544,8.787,-4.155,-3.96,10.582,7.162,5.161,-14.865,-0.747,4.722,23.597,3.581,8.919,0.842,0.44
