timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.798,1.344,-0.709,-0.339,0.132,1.173,-0.08,0.494,-0.222,0.852,0.246,1.387,0.072,0.272,0.778,0.514,0.242,-0.297,-0.178,0.368,0.016,0.101,-0.447,0.063,0.571,-0.418,0.181,-0.33,0.264,0.127,0.692,-0.026,0.104,-0.053,-0.128,0.221,0.454,0.484,0.051,-0.234,-0.317,-0.363,0.371,0.307,-0.131,0.161,-0.387,0.495,0.13,-0.057,0.231,-0.174,-0.009,0.302,-0.203,-0.136,-0.107,0.004,0.139,-0.044,-0.15,-0.072,0.027,0.106,0.098,-0.135,0.092,-0.064,0.09,-0.052
50,1.604,1.584,-0.824,-0.095,-0.172,1.26,-0.225,0.141,-0.048,0.593,0.445,1.064,0.29,0.07,0.356,0.194,0.154,-0.142,0.175,0.133,0.054,0.208,-0.143,-0.267,0.263,-0.097,-0.166,0.224,0.512,-0.176,0.244,0.167,0.084,0.162,-0.197,-0.034,0.128,-0.091,-0.098,0.033,0.068,-0.165,0.285,0.398,-0.074,0.008,-0.104,0.165,0.004,0.163,-0.078,0.195,0.126,0.166,-0.092,-0.16,0.042,-0.172,0.073,-0.379,0.11,-0.226,-0.04,-0.008,-0.177,-0.101,-0.034,0.024,0.097,0.189
100,1.301,1.588,-0.874,0.026,-0.253,1.164,-0.731,0.292,0.109,0.341,0.153,0.572,0.22,-0.492,0.716,0.247,0.147,0.009,0.086,-0.112,0.079,0.347,0.073,-0.143,0.172,0.014,0.225,0.223,0.191,-0.036,0.118,-0.347,0.031,0.057,0.103,-0.024,0.127,0.089,-0.047,-0.0,0.306,-0.034,0.277,0.313,-0.056,-0.082,-0.098,-0.141,0.211,0.026,-0.135,0.093,-0.008,0.012,-0.152,-0.057,0.041,-0.098,0.009,-0.145,0.12,-0.075,0.112,-0.041,-0.262,-0.12,-0.081,-0.046,-0.054,0.06
150,1.341,1.63,-0.762,-0.007,-0.067,1.042,-0.689,0.402,-0.134,0.374,0.153,0.789,0.118,-0.351,0.584,0.228,0.083,-0.08,-0.034,0.149,0.174,0.222,0.033,-0.05,0.258,-0.126,0.171,0.194,0.243,0.062,0.17,-0.261,-0.101,-0.114,0.121,0.03,0.129,0.006,0.01,0.196,0.184,-0.048,0.173,0.305,-0.072,-0.036,0.02,-0.158,0.109,-0.03,-0.099,0.002,-0.021,0.004,-0.257,-0.15,0.059,-0.136,0.041,-0.073,0.145,-0.062,0.079,-0.139,-0.263,-0.099,-0.049,-0.027,-0.06,0.048
200,1.926,1.426,-0.931,-0.357,-0.16,1.305,-0.2,0.262,-0.145,0.74,0.415,1.05,0.142,0.134,0.547,0.166,0.196,-0.203,0.161,0.296,0.042,0.226,-0.187,-0.235,0.292,-0.176,0.047,0.13,0.355,-0.169,0.447,-0.083,0.141,0.283,-0.184,0.257,0.181,-0.111,0.045,-0.019,0.078,-0.225,0.285,0.338,-0.009,0.093,-0.167,0.242,-0.013,0.124,-0.045,0.129,0.104,0.191,-0.024,-0.224,-0.036,-0.114,0.019,-0.257,-0.013,-0.19,-0.052,0.022,-0.013,-0.089,0.021,-0.022,0.177,0.144
250,1.303,1.989,-0.892,-0.02,-0.384,1.631,-0.369,0.413,0.193,0.573,0.56,0.451,0.389,-0.2,0.663,-0.133,-0.129,-0.034,0.18,-0.209,0.015,0.002,-0.103,-0.19,0.286,-0.214,-0.111,0.117,0.435,-0.288,0.497,-0.12,0.057,0.113,0.047,0.116,-0.292,-0.109,-0.09,-0.063,-0.029,-0.304,0.254,-0.077,-0.161,-0.036,-0.332,0.026,-0.022,-0.107,-0.273,0.098,0.06,-0.075,0.345,0.219,0.069,-0.179,-0.165,0.034,-0.026,-0.044,-0.1,-0.166,0.086,0.008,-0.126,0.017,0.054,0.126
300,1.561,1.611,-1.026,-0.164,0.035,1.224,-0.372,0.395,-0.256,0.492,0.419,1.335,0.082,-0.145,0.444,0.037,0.002,-0.111,-0.135,0.163,0.011,0.063,-0.182,-0.058,0.495,-0.271,0.111,0.3,0.437,0.082,0.517,-0.401,-0.141,-0.008,0.0,0.143,-0.178,-0.194,-0.167,-0.01,-0.111,-0.3,0.22,0.026,0.064,0.098,-0.409,-0.189,-0.07,-0.105,-0.368,0.278,-0.033,0.11,0.346,0.134,-0.05,-0.094,-0.077,-0.093,-0.13,-0.115,-0.153,-0.089,0.096,-0.01,-0.17,0.081,0.07,0.067
350,1.634,2.129,-0.905,-0.124,-0.419,1.849,-0.225,0.561,0.148,0.549,0.538,0.828,0.593,-0.343,0.841,-0.08,-0.176,-0.079,0.11,-0.258,-0.223,-0.065,-0.249,-0.136,0.743,-0.298,0.09,-0.16,0.463,-0.333,0.648,-0.501,-0.067,-0.177,0.065,0.107,-0.326,0.15,-0.224,-0.165,-0.031,-0.484,0.204,0.14,0.044,-0.089,-0.681,-0.038,0.11,-0.095,-0.264,-0.032,-0.066,-0.023,0.34,0.197,-0.014,-0.106,-0.103,0.168,-0.154,-0.046,-0.084,-0.131,0.16,0.101,-0.149,0.02,0.023,0.107
400,1.652,1.603,-1.101,-0.128,-0.155,1.379,-0.397,0.337,-0.132,0.582,0.311,0.943,0.248,-0.201,0.573,-0.068,0.041,-0.053,0.061,0.024,0.051,-0.102,-0.249,-0.21,0.418,-0.197,0.008,0.278,0.496,-0.272,0.493,-0.196,-0.139,0.123,-0.027,0.156,-0.215,-0.174,-0.084,-0.079,-0.079,-0.205,0.322,0.055,-0.11,-0.127,-0.196,0.267,-0.049,0.112,-0.029,0.295,0.221,0.237,-0.008,-0.044,0.003,-0.067,0.068,-0.205,-0.001,-0.185,-0.103,-0.025,-0.18,-0.022,-0.023,0.031,0.171,0.099
450,1.236,1.73,-0.967,-0.035,-0.206,1.123,-0.709,0.289,0.047,0.325,0.302,0.553,0.158,-0.515,0.564,0.025,-0.079,-0.051,-0.098,-0.027,0.078,0.26,0.03,-0.109,0.249,-0.004,0.09,0.327,0.216,-0.05,0.125,-0.315,-0.105,-0.045,0.112,-0.032,-0.03,-0.126,-0.083,0.092,0.264,-0.171,0.243,0.208,-0.029,-0.111,-0.122,-0.313,0.16,-0.02,-0.265,0.104,-0.079,-0.08,-0.024,0.008,0.06,-0.2,-0.038,-0.083,0.147,-0.124,-0.0,-0.145,-0.293,-0.019,-0.139,-0.003,-0.103,0.163
