timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.49,1.819,-0.913,-0.119,-0.067,1.165,-0.546,0.595,-0.161,0.641,0.298,0.813,0.178,-0.303,0.694,0.098,-0.017,-0.161,-0.028,0.134,0.008,0.092,-0.093,-0.095,0.517,-0.25,0.035,0.091,0.354,-0.196,0.502,-0.283,-0.288,-0.009,-0.019,0.082,-0.096,0.184,-0.079,-0.17,0.148,-0.424,0.3,0.187,0.034,-0.076,-0.308,-0.117,0.08,-0.109,-0.27,0.026,-0.106,-0.042,0.083,0.077,0.094,-0.175,-0.078,0.111,0.008,-0.021,-0.047,-0.142,-0.088,-0.051,-0.059,0.024,-0.064,0.03
50,1.75,2.046,-1.055,-0.473,-0.232,1.759,0.037,0.663,-0.066,0.921,0.75,1.29,0.413,-0.073,0.76,-0.104,0.027,-0.365,-0.15,0.096,-0.207,-0.279,-0.4,-0.146,0.815,-0.605,-0.148,-0.209,0.491,-0.09,0.873,-0.168,0.004,-0.041,-0.103,0.171,-0.176,0.12,-0.153,-0.364,-0.365,-0.601,0.277,0.122,0.178,-0.006,-0.727,0.128,0.118,-0.21,-0.207,0.085,-0.124,0.103,0.392,0.061,0.035,-0.144,-0.071,0.122,-0.155,-0.017,-0.06,-0.129,0.234,0.06,-0.119,0.027,0.102,0.105
100,1.612,1.974,-0.791,-0.23,0.006,1.532,-0.327,0.8,-0.18,0.719,0.434,1.371,0.204,-0.149,0.887,0.342,0.065,-0.231,-0.283,0.21,-0.059,0.029,-0.456,0.003,0.835,-0.601,0.184,-0.298,0.427,-0.037,0.754,-0.471,-0.171,-0.4,0.14,0.048,-0.016,0.536,-0.113,-0.367,-0.233,-0.559,0.233,0.18,0.034,-0.033,-0.551,-0.037,0.188,-0.279,-0.143,-0.224,-0.205,-0.0,0.1,0.117,0.055,-0.1,-0.031,0.214,-0.118,-0.023,-0.023,-0.124,0.172,-0.006,-0.026,-0.008,0.008,0.05
150,1.864,1.894,-0.741,-0.323,-0.001,1.423,-0.445,0.647,-0.135,0.758,0.2,1.222,0.224,-0.075,0.918,0.456,0.257,-0.19,-0.044,0.241,-0.025,-0.0,-0.32,-0.057,0.738,-0.438,0.037,-0.184,0.406,0.035,0.676,-0.38,-0.078,-0.107,-0.014,0.057,0.071,0.286,-0.151,-0.155,-0.201,-0.528,0.21,0.113,-0.067,0.029,-0.384,0.076,0.1,-0.185,-0.18,0.068,-0.019,0.073,0.167,0.061,0.038,-0.16,-0.065,0.098,-0.094,-0.068,-0.031,-0.06,0.07,-0.015,-0.03,0.012,0.068,0.085
200,1.383,1.704,-0.925,0.007,-0.228,1.371,-0.567,0.308,0.129,0.403,0.364,0.658,0.317,-0.426,0.621,0.059,-0.092,-0.016,0.184,-0.099,0.162,0.326,0.042,-0.173,0.319,-0.063,0.127,0.164,0.304,-0.223,0.301,-0.35,-0.058,0.213,0.119,0.141,0.003,0.006,0.002,-0.047,0.336,-0.108,0.275,0.271,-0.247,-0.055,0.045,0.096,0.004,0.216,-0.114,0.099,0.107,0.098,-0.231,-0.164,0.053,-0.163,0.092,-0.234,0.158,-0.124,0.026,-0.079,-0.283,-0.103,-0.094,-0.06,-0.009,0.155
250,1.732,1.558,-0.908,-0.167,-0.176,1.408,-0.227,0.378,-0.054,0.658,0.403,0.976,0.212,-0.016,0.54,0.107,0.085,-0.091,0.007,-0.052,0.005,0.105,-0.141,-0.216,0.447,-0.154,0.044,-0.041,0.337,-0.13,0.542,-0.05,-0.056,0.274,-0.177,0.257,0.203,0.001,-0.13,-0.192,-0.116,-0.348,0.364,0.19,-0.001,-0.003,-0.21,0.055,0.113,0.044,-0.081,0.306,0.079,0.328,0.062,-0.114,-0.03,-0.103,0.045,-0.147,0.02,-0.126,0.0,0.014,-0.061,-0.016,-0.018,0.01,0.096,0.038
300,1.936,1.332,-0.717,-0.265,0.028,1.325,-0.082,0.265,-0.258,0.79,0.417,1.647,0.114,0.159,0.649,0.366,0.238,-0.189,-0.051,0.377,0.071,0.173,-0.173,-0.074,0.312,-0.32,0.024,0.062,0.453,0.178,0.411,-0.105,0.224,0.051,-0.256,0.234,0.4,0.151,0.101,-0.025,-0.048,-0.149,0.375,0.316,-0.112,0.081,-0.263,0.222,0.057,0.088,0.017,0.16,0.068,0.253,-0.241,-0.209,0.036,-0.127,0.002,-0.073,0.084,-0.127,0.069,0.03,-0.041,-0.14,-0.055,-0.013,0.148,-0.018
350,1.795,2.216,-0.752,-0.284,-0.135,1.909,-0.445,0.911,-0.03,0.877,0.308,1.07,0.474,-0.414,1.059,0.18,0.057,-0.137,0.095,0.029,-0.136,-0.001,-0.326,-0.13,0.927,-0.49,0.145,-0.05,0.594,-0.326,0.737,-0.636,-0.42,-0.245,0.152,0.222,-0.518,0.254,-0.241,-0.107,-0.011,-0.658,0.172,0.144,-0.04,-0.125,-0.579,0.095,0.011,-0.198,-0.035,0.016,0.078,0.106,0.155,0.101,-0.088,-0.042,-0.023,0.072,-0.105,-0.144,-0.114,-0.083,0.025,0.027,0.083,-0.008,0.085,0.051
400,1.331,1.844,-1.084,-0.11,-0.116,1.254,-0.668,0.455,-0.017,0.411,0.297,0.857,0.244,-0.472,0.631,0.038,-0.043,-0.038,-0.029,-0.037,0.077,0.08,0.044,-0.145,0.401,-0.149,-0.01,0.276,0.333,-0.039,0.348,-0.293,-0.102,-0.04,0.102,-0.092,-0.147,0.016,-0.103,0.046,0.163,-0.151,0.144,0.179,-0.081,-0.059,-0.147,-0.374,0.078,-0.126,-0.388,0.159,-0.097,-0.153,0.137,0.041,0.044,-0.194,-0.112,-0.03,0.159,-0.037,0.019,-0.17,-0.27,-0.045,-0.181,0.042,-0.096,0.121
450,1.334,1.568,-0.923,-0.033,0.034,1.152,-0.777,0.441,-0.026,0.538,0.185,0.712,0.092,-0.331,0.757,0.303,0.136,-0.08,0.048,0.217,0.251,0.161,0.004,-0.062,0.27,-0.142,0.134,0.205,0.353,-0.053,0.329,-0.223,-0.075,-0.053,0.071,0.08,0.187,-0.031,-0.034,-0.022,0.209,-0.226,0.37,0.304,-0.145,-0.041,-0.162,0.043,0.117,0.028,-0.055,0.017,-0.013,0.02,-0.102,-0.059,-0.041,-0.114,-0.001,-0.133,0.027,-0.174,0.007,-0.045,-0.161,-0.105,-0.017,0.001,0.024,0.113
