timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.395,1.846,-0.852,0.046,-0.244,1.248,-0.815,0.507,0.018,0.372,0.277,0.656,0.249,-0.541,0.672,0.039,-0.018,0.05,0.074,-0.164,0.088,0.317,0.107,-0.088,0.302,-0.042,0.21,0.334,0.377,-0.223,0.172,-0.543,-0.047,0.071,0.062,0.065,-0.147,-0.215,-0.107,0.248,0.294,-0.017,0.259,0.236,-0.148,-0.038,-0.079,-0.261,0.011,0.063,-0.272,0.056,-0.044,-0.231,0.012,0.065,0.155,-0.205,-0.132,-0.039,0.164,-0.094,-0.06,-0.194,-0.201,-0.053,-0.246,0.044,-0.099,0.093
50,1.604,1.878,-0.826,-0.139,-0.115,1.31,-0.54,0.384,0.054,0.461,0.305,1.104,0.326,-0.485,0.782,0.086,-0.015,0.069,0.049,0.049,-0.041,0.167,0.037,0.018,0.514,-0.139,0.075,0.134,0.427,0.03,0.439,-0.515,0.004,-0.106,0.065,0.124,0.126,0.186,-0.124,-0.03,0.069,-0.267,0.194,0.099,-0.158,-0.184,-0.173,-0.163,0.344,-0.221,-0.194,-0.123,-0.16,-0.154,-0.018,0.086,0.042,-0.13,-0.118,0.142,0.05,-0.013,0.043,-0.198,-0.152,0.031,-0.106,0.001,-0.139,0.041
100,1.648,1.947,-0.937,-0.264,-0.09,1.538,-0.582,0.573,0.066,0.698,0.301,0.849,0.329,-0.437,0.988,0.33,0.094,-0.019,0.019,0.064,0.017,0.152,-0.065,-0.1,0.525,-0.233,0.047,-0.126,0.378,-0.132,0.508,-0.37,-0.191,-0.154,-0.051,0.079,0.073,0.324,-0.047,-0.083,0.182,-0.322,0.268,0.272,-0.174,-0.144,-0.299,0.126,0.265,-0.071,-0.088,-0.126,-0.076,-0.064,-0.132,-0.05,0.07,-0.141,0.014,0.042,0.036,-0.077,0.14,-0.138,-0.144,-0.1,-0.031,-0.045,-0.069,0.034
150,1.29,1.868,-0.998,-0.056,-0.339,1.293,-0.494,0.486,0.053,0.3,0.301,0.545,0.364,-0.458,0.63,-0.12,-0.195,0.059,0.055,-0.078,-0.131,0.075,-0.032,-0.065,0.34,-0.098,-0.101,0.173,0.445,-0.198,0.357,-0.349,-0.106,-0.053,0.03,0.077,-0.323,-0.016,-0.153,-0.03,0.272,-0.211,0.175,0.138,-0.168,-0.146,-0.321,-0.286,0.139,-0.223,-0.342,0.034,-0.1,-0.268,0.166,-0.043,0.006,-0.163,-0.111,0.01,0.126,-0.016,0.081,-0.239,-0.047,0.01,-0.195,-0.022,-0.064,0.123
200,1.392,1.632,-0.613,-0.076,-0.282,1.051,-0.742,0.193,0.047,0.356,0.192,0.617,0.204,-0.415,0.605,0.21,0.079,-0.131,0.044,0.098,0.103,0.429,0.055,-0.105,-0.011,0.08,0.148,0.276,0.045,-0.059,0.08,-0.573,0.007,0.047,0.191,0.035,0.123,0.003,-0.064,0.363,0.5,0.13,0.128,0.348,-0.123,-0.111,-0.092,-0.335,0.155,-0.106,-0.13,-0.046,-0.081,-0.084,-0.068,-0.059,-0.069,-0.093,-0.092,-0.091,0.171,-0.027,0.087,-0.093,-0.242,-0.109,-0.155,-0.029,-0.148,0.026
250,1.392,1.92,-0.736,0.031,-0.301,1.3,-0.842,0.531,0.056,0.571,0.151,0.744,0.272,-0.318,0.903,0.119,0.141,0.011,0.285,0.135,0.21,0.321,-0.085,-0.221,0.314,-0.029,0.037,0.288,0.391,-0.213,0.315,-0.482,-0.231,0.055,0.064,0.194,-0.053,-0.22,0.006,0.275,0.518,-0.1,0.317,0.281,-0.214,-0.119,-0.07,-0.029,-0.079,0.18,-0.278,0.259,0.135,0.076,-0.055,-0.224,0.005,-0.191,0.036,-0.308,0.209,-0.219,0.001,-0.071,-0.348,-0.109,-0.081,0.034,0.062,0.192
300,1.252,1.33,-1.05,-0.094,-0.064,0.941,-0.459,0.116,-0.129,0.336,0.243,0.862,0.078,-0.12,0.396,0.145,0.067,-0.139,-0.022,0.17,0.107,0.212,-0.049,-0.113,0.107,-0.036,-0.06,0.415,0.309,0.089,0.231,0.033,0.094,0.267,-0.022,-0.044,0.119,-0.149,0.005,-0.088,0.093,-0.095,0.241,0.118,-0.222,-0.04,0.186,0.01,0.179,0.125,-0.124,0.175,0.049,0.078,-0.193,-0.14,0.116,-0.183,0.009,-0.168,0.196,-0.089,0.025,-0.088,-0.296,-0.11,-0.133,0.044,-0.084,0.09
350,1.964,1.96,-0.878,-0.336,0.065,1.425,0.011,0.43,-0.266,0.731,0.439,1.192,0.19,0.081,0.648,0.064,0.05,-0.146,-0.072,0.239,-0.288,-0.248,-0.296,-0.071,0.539,-0.445,-0.022,-0.089,0.581,-0.088,0.708,-0.1,0.004,-0.055,-0.171,0.233,-0.051,0.163,-0.082,-0.252,-0.351,-0.528,0.182,0.004,0.026,0.076,-0.605,0.21,0.028,-0.318,-0.073,0.01,-0.005,0.205,0.365,0.161,-0.094,0.007,-0.092,0.061,-0.288,-0.034,-0.198,-0.029,0.363,0.09,-0.041,0.05,0.161,0.03
400,1.451,2.068,-1.049,-0.156,-0.528,1.464,-0.527,0.293,0.079,0.408,0.494,0.617,0.402,-0.358,0.562,-0.138,-0.194,-0.17,0.096,-0.157,-0.034,0.055,0.043,-0.197,0.248,-0.12,-0.032,0.315,0.309,-0.101,0.3,-0.327,-0.028,-0.033,0.028,-0.051,-0.181,-0.234,-0.121,0.029,0.118,-0.098,0.175,0.154,0.077,-0.119,-0.257,-0.187,0.054,0.028,-0.247,0.169,0.026,0.053,0.143,-0.054,-0.036,-0.134,-0.05,-0.107,0.056,-0.08,0.009,-0.141,-0.164,0.016,-0.175,0.038,-0.139,0.121
450,1.633,1.607,-0.761,-0.182,-0.113,1.135,-0.542,0.231,0.059,0.553,0.231,0.863,0.165,-0.097,0.721,0.421,0.229,-0.064,0.068,0.159,0.22,0.407,-0.079,-0.22,0.095,0.01,0.039,0.245,0.052,0.039,0.335,-0.08,0.165,0.247,0.025,0.042,0.481,-0.132,0.09,0.185,0.289,-0.011,0.422,0.421,-0.125,0.007,-0.058,0.182,0.081,0.174,0.063,0.132,0.095,0.261,-0.207,-0.175,-0.052,-0.025,0.094,-0.27,0.056,-0.148,0.075,0.109,-0.173,-0.169,0.002,-0.009,0.079,-0.0
