timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.958,1.743,-0.824,-0.299,-0.253,1.615,-0.197,0.143,-0.022,0.66,0.458,1.263,0.468,-0.216,0.644,0.085,-0.029,-0.046,0.101,-0.156,-0.17,0.104,-0.107,-0.02,0.358,-0.252,0.037,0.081,0.549,-0.097,0.366,-0.588,0.085,0.095,0.035,0.158,-0.073,0.215,-0.052,-0.076,0.035,-0.337,0.263,0.163,-0.151,-0.08,-0.348,-0.153,0.229,-0.195,-0.211,-0.038,-0.085,-0.019,0.068,-0.001,0.081,-0.132,-0.139,0.103,0.035,-0.025,0.004,-0.132,-0.097,0.001,-0.128,0.019,-0.047,0.075
50,1.192,1.592,-1.031,-0.066,-0.037,1.087,-0.83,0.435,-0.018,0.45,0.179,0.911,0.119,-0.433,0.696,0.226,0.118,-0.117,0.108,0.158,0.207,0.218,-0.07,-0.091,0.336,-0.13,0.096,0.294,0.314,0.019,0.339,-0.247,-0.061,-0.034,0.06,0.077,0.127,-0.154,-0.095,0.057,0.269,-0.145,0.398,0.206,-0.071,-0.081,-0.053,-0.206,0.133,0.089,-0.125,0.175,0.006,0.006,-0.03,-0.085,-0.02,-0.117,0.023,-0.145,0.119,-0.113,-0.027,-0.106,-0.228,-0.061,-0.07,0.027,0.022,0.122
100,1.961,1.817,-0.748,-0.393,-0.052,1.437,-0.213,0.39,-0.109,0.872,0.352,1.19,0.189,0.125,0.941,0.437,0.208,-0.274,-0.044,0.345,-0.034,0.097,-0.349,-0.202,0.496,-0.398,0.07,-0.101,0.296,0.121,0.602,-0.046,0.051,0.003,-0.134,0.154,0.36,0.188,-0.003,-0.276,-0.187,-0.44,0.386,0.243,0.068,0.089,-0.287,0.352,0.234,-0.087,0.094,-0.082,0.027,0.208,0.033,-0.06,-0.072,-0.112,0.083,-0.028,-0.182,-0.16,-0.011,0.082,0.156,0.035,0.055,-0.026,0.131,-0.019
150,1.487,1.642,-0.896,-0.031,-0.078,1.059,-0.848,0.505,-0.047,0.35,0.056,0.743,0.128,-0.501,0.831,0.236,0.125,-0.017,-0.018,0.14,0.11,0.384,-0.036,-0.114,0.28,-0.076,0.239,0.227,0.201,0.009,0.172,-0.422,-0.183,-0.061,0.206,0.021,0.001,-0.029,-0.079,0.201,0.382,0.026,0.163,0.266,-0.158,-0.175,0.025,-0.226,0.082,0.16,-0.192,0.107,-0.04,-0.052,-0.185,-0.149,0.002,-0.192,-0.003,-0.15,0.231,-0.151,0.087,-0.144,-0.358,-0.001,-0.157,-0.013,-0.043,0.138
200,1.654,1.199,-0.879,-0.074,-0.087,1.134,-0.348,0.106,-0.114,0.637,0.413,0.797,0.123,-0.051,0.428,0.295,0.099,-0.076,0.035,0.2,0.203,0.195,-0.094,-0.226,0.052,-0.08,-0.037,0.277,0.253,-0.078,0.303,0.307,0.082,0.333,-0.117,0.039,0.206,-0.002,0.126,0.051,0.197,-0.012,0.336,0.358,-0.108,0.078,-0.055,0.335,-0.057,0.136,0.201,0.2,0.321,0.433,-0.266,-0.223,-0.037,-0.108,0.029,-0.302,0.045,-0.195,-0.074,0.086,-0.182,-0.136,0.091,0.007,0.161,0.058
250,1.732,1.455,-0.952,-0.284,-0.051,1.263,-0.549,0.083,-0.014,0.591,0.218,1.106,0.157,-0.232,0.761,0.32,0.224,-0.129,0.048,0.274,0.131,0.348,-0.044,-0.082,0.118,-0.025,0.088,0.206,0.355,0.11,0.279,-0.133,0.15,0.137,-0.085,0.088,0.376,0.163,-0.004,0.1,0.203,-0.16,0.187,0.185,-0.04,0.002,-0.124,0.113,0.129,0.01,0.034,0.195,0.179,0.264,-0.149,-0.174,-0.062,-0.054,0.068,-0.265,0.013,-0.162,-0.006,0.036,-0.164,-0.092,-0.053,-0.054,0.06,0.053
300,1.415,1.546,-0.676,-0.162,-0.123,1.049,-0.459,0.308,-0.068,0.569,0.22,0.937,0.109,-0.08,0.623,0.389,0.065,-0.254,-0.075,0.255,0.127,0.222,-0.24,-0.03,0.269,-0.132,0.024,0.013,0.128,-0.003,0.339,-0.035,-0.161,0.05,0.034,0.092,0.205,0.2,-0.071,-0.146,0.174,-0.276,0.288,0.286,-0.225,-0.134,-0.061,0.111,0.145,0.001,-0.033,-0.086,-0.029,0.018,-0.119,-0.0,0.073,-0.146,0.02,0.011,-0.002,-0.092,0.028,-0.015,-0.07,-0.052,-0.052,-0.033,0.053,0.05
350,1.772,1.713,-0.919,-0.289,-0.026,1.304,-0.296,0.283,-0.089,0.818,0.386,1.056,0.153,0.102,0.725,0.314,0.151,-0.169,-0.083,0.236,0.105,0.125,-0.124,-0.205,0.238,-0.305,-0.092,0.004,0.256,0.089,0.559,0.091,0.033,0.23,-0.286,0.137,0.294,0.22,0.102,-0.182,-0.1,-0.273,0.401,0.327,-0.137,0.109,-0.275,0.298,0.07,-0.098,-0.007,-0.008,0.066,0.203,-0.044,-0.151,-0.076,-0.123,-0.011,-0.088,-0.012,-0.086,0.036,-0.011,-0.05,-0.042,0.059,0.028,0.098,0.075
400,1.842,1.501,-0.712,-0.215,-0.051,1.122,-0.246,0.346,-0.163,0.558,0.285,0.859,0.06,-0.079,0.519,0.237,0.1,-0.01,-0.032,0.138,0.027,0.148,-0.105,-0.124,0.28,-0.217,0.048,-0.007,0.29,-0.046,0.466,0.031,-0.035,0.227,-0.093,0.108,0.076,-0.006,-0.107,0.038,-0.017,-0.148,0.224,0.289,-0.086,-0.029,-0.124,0.044,0.0,0.018,-0.05,0.178,0.033,0.12,-0.038,-0.135,-0.027,-0.17,-0.003,-0.041,0.022,-0.121,0.093,-0.033,-0.067,-0.048,-0.055,-0.028,0.084,0.091
450,1.425,1.295,-0.912,-0.08,-0.063,0.891,-0.521,0.283,-0.168,0.385,0.173,0.786,0.03,-0.211,0.458,0.113,-0.005,0.077,-0.018,0.132,0.066,0.118,0.059,-0.122,0.259,-0.131,0.2,0.108,0.315,0.025,0.296,-0.223,0.013,0.21,-0.115,0.081,0.14,0.179,-0.047,-0.089,0.024,-0.112,0.125,0.137,-0.014,0.025,-0.198,0.144,0.218,-0.1,0.003,0.006,0.02,0.078,-0.126,-0.057,-0.001,-0.081,-0.002,-0.037,0.034,-0.039,-0.034,-0.04,-0.078,-0.016,-0.013,-0.026,-0.001,0.042
