pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-25.708,0.737,25.799,-144.04,-64.992,46.481,4.126,2.042,-11.468,-9.431,-18.531,6.81,4.106,22.372,2.755,0.254,33.255,-79.391,-0.39,-21.34,-13.22,-14.61,-23.016,-7.708,26.882,47.176,-14.414,-23.761,28.5,28.826,3.161,-28.851,23.812,1.657,-33.055,19.731,4.302,6.164,-12.665,-8.239,7.268,15.25,26.193,37.522,21.243,7.837,-11.892,-3.578,-14.403,10.774,-20.152,5.748,-4.37,-2.385,-1.855,19.227,-5.352,4.132,-14.207,-13.601,25.951,-1.445,-3.63,3.462,-5.395
