timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.355,1.935,-0.933,0.023,-0.129,1.231,-0.997,0.575,-0.043,0.318,0.279,1.044,0.244,-0.641,0.835,0.14,-0.03,-0.077,-0.033,0.17,0.016,0.248,0.01,-0.027,0.422,-0.14,0.156,0.381,0.378,0.134,0.209,-0.639,-0.134,-0.396,0.193,-0.027,-0.123,0.132,-0.153,0.213,0.378,-0.111,0.112,0.269,-0.12,-0.191,-0.234,-0.512,0.331,-0.242,-0.26,-0.081,-0.237,-0.279,-0.083,0.113,0.035,-0.123,-0.108,0.096,0.103,-0.083,0.102,-0.226,-0.164,-0.05,-0.194,0.031,-0.135,0.096
50,1.455,1.759,-0.831,-0.117,0.004,1.288,-0.483,0.717,0.069,0.548,0.222,0.623,0.229,-0.277,0.899,0.312,0.119,-0.174,0.04,0.051,0.083,0.267,-0.06,-0.073,0.397,-0.286,0.264,-0.073,0.329,-0.07,0.35,-0.367,-0.096,-0.16,0.098,0.097,0.072,0.263,-0.057,0.034,0.311,-0.282,0.325,0.393,-0.159,-0.143,-0.112,0.081,0.198,0.044,0.076,-0.168,0.007,0.057,-0.252,-0.059,-0.016,-0.134,0.018,-0.072,0.139,-0.094,0.144,-0.047,-0.238,-0.122,-0.055,-0.077,0.008,0.055
100,1.829,1.557,-0.92,-0.095,-0.238,1.354,-0.311,0.264,-0.036,0.559,0.492,0.946,0.337,-0.099,0.619,0.09,0.082,-0.187,0.171,0.236,0.176,0.318,-0.132,-0.292,0.144,-0.118,-0.017,0.348,0.368,-0.131,0.267,-0.068,0.02,0.051,-0.024,0.059,0.137,-0.169,0.078,0.089,0.228,-0.023,0.373,0.278,-0.188,-0.06,-0.115,0.158,-0.082,0.257,-0.112,0.215,0.163,0.129,-0.132,-0.208,0.063,-0.168,0.058,-0.176,0.088,-0.216,0.028,-0.015,-0.166,-0.065,-0.087,0.001,0.138,0.141
150,1.299,1.428,-0.826,-0.021,-0.199,0.967,-0.481,0.322,-0.163,0.396,0.332,0.812,0.103,-0.256,0.439,0.016,0.006,-0.073,-0.021,0.173,0.18,0.211,-0.038,-0.157,0.191,-0.03,0.028,0.29,0.194,0.03,0.269,-0.115,-0.095,-0.028,-0.002,-0.043,0.063,-0.224,-0.028,0.163,0.277,-0.033,0.244,0.322,-0.043,-0.104,-0.039,-0.246,-0.003,0.132,-0.287,0.15,-0.049,-0.126,-0.039,-0.094,0.102,-0.208,-0.03,-0.134,0.171,-0.181,0.092,-0.108,-0.286,-0.084,-0.146,0.011,0.016,0.151
200,1.81,1.742,-0.758,-0.336,-0.253,1.534,-0.103,0.367,-0.037,0.682,0.363,1.123,0.376,0.104,0.716,0.189,0.153,-0.083,0.087,0.048,-0.134,-0.107,-0.269,-0.235,0.522,-0.303,-0.069,-0.022,0.489,-0.006,0.611,-0.028,0.207,0.15,-0.159,0.237,0.226,-0.066,-0.05,-0.18,-0.212,-0.39,0.515,0.147,-0.093,0.047,-0.255,0.289,0.206,0.025,-0.047,0.096,0.082,0.235,0.101,-0.028,-0.009,-0.076,-0.019,-0.079,-0.111,-0.152,-0.024,0.022,0.051,-0.021,-0.001,0.0,0.105,0.073
250,1.342,1.661,-0.921,0.061,-0.11,0.941,-0.912,0.396,-0.066,0.462,0.223,0.82,0.063,-0.451,0.453,0.188,0.099,-0.018,0.008,0.26,0.265,0.261,0.133,-0.241,0.098,0.035,0.099,0.545,0.238,-0.012,0.213,-0.252,-0.186,0.244,0.033,0.042,0.064,-0.341,-0.046,0.14,0.35,0.061,0.368,0.213,-0.184,-0.13,0.257,-0.274,0.018,0.131,-0.274,0.193,-0.039,-0.102,-0.105,-0.027,0.034,-0.186,-0.015,-0.227,0.188,-0.135,0.04,-0.12,-0.359,-0.13,-0.131,-0.006,0.001,0.098
300,1.831,1.684,-0.892,-0.071,-0.15,1.511,-0.086,0.476,0.073,0.442,0.334,0.691,0.291,-0.083,0.582,-0.045,0.041,-0.108,0.161,-0.123,-0.096,-0.113,-0.13,-0.182,0.418,-0.282,-0.07,-0.002,0.432,-0.131,0.483,-0.024,0.117,0.2,-0.201,0.151,0.011,-0.046,-0.054,-0.116,0.104,-0.236,0.394,0.192,-0.054,-0.031,-0.313,0.196,0.008,0.083,-0.044,0.124,0.103,0.215,0.109,0.051,-0.028,-0.082,-0.042,-0.09,-0.119,-0.08,-0.057,-0.005,0.001,-0.012,-0.086,-0.049,0.126,0.14
350,1.818,1.868,-0.825,-0.105,-0.19,1.414,-0.116,0.473,-0.073,0.618,0.454,0.826,0.303,-0.199,0.57,-0.001,-0.029,-0.161,0.054,0.022,-0.082,0.113,-0.151,-0.25,0.504,-0.293,0.144,-0.101,0.399,-0.276,0.433,-0.267,-0.1,-0.067,-0.065,0.171,-0.168,-0.029,-0.168,0.068,0.198,-0.213,0.272,0.325,0.038,-0.028,-0.394,0.041,-0.076,0.012,-0.068,0.074,0.036,0.056,0.102,0.026,-0.032,-0.127,-0.046,-0.065,-0.029,-0.155,-0.021,-0.014,0.008,-0.103,-0.163,-0.038,0.038,0.104
400,1.957,1.781,-0.839,-0.32,0.002,1.63,-0.273,0.722,-0.158,0.78,0.393,1.299,0.249,-0.181,0.94,0.269,0.164,-0.091,-0.023,0.005,-0.135,-0.101,-0.245,0.042,0.738,-0.405,0.193,-0.225,0.44,-0.002,0.825,-0.388,-0.031,-0.027,0.018,0.233,-0.014,0.314,-0.054,-0.226,-0.267,-0.457,0.282,0.163,-0.221,-0.01,-0.58,-0.099,0.132,-0.267,-0.263,-0.205,-0.232,-0.211,0.298,0.245,0.036,-0.224,-0.203,0.34,-0.162,-0.077,0.02,-0.135,0.128,0.012,-0.094,-0.036,0.011,0.077
450,1.665,1.448,-0.905,-0.316,-0.247,1.364,-0.018,0.252,-0.014,0.539,0.389,1.219,0.37,0.12,0.529,0.146,0.149,-0.196,0.149,0.113,-0.147,-0.055,-0.271,-0.172,0.369,-0.327,-0.178,0.048,0.409,-0.024,0.561,0.022,0.133,0.189,-0.042,0.094,-0.003,0.069,-0.077,-0.265,-0.217,-0.403,0.391,0.075,-0.136,-0.008,-0.171,0.2,0.03,0.036,-0.051,0.111,0.06,0.224,0.06,-0.08,-0.049,-0.16,0.093,-0.061,-0.07,-0.076,0.017,-0.066,0.135,0.013,-0.06,-0.021,0.18,0.076
