timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.517,2.052,-0.835,-0.029,-0.173,1.448,-0.822,0.627,0.005,0.438,0.339,0.867,0.207,-0.664,0.872,0.145,-0.124,-0.21,-0.108,0.086,0.118,0.247,-0.135,-0.057,0.48,-0.196,0.292,0.071,0.312,-0.027,0.334,-0.482,-0.202,-0.412,0.272,0.087,0.014,0.411,-0.132,0.077,0.318,-0.196,0.129,0.232,-0.214,-0.171,-0.224,-0.233,0.167,-0.281,-0.222,-0.134,-0.119,-0.192,0.055,0.103,0.018,-0.207,-0.116,0.113,0.094,0.003,0.025,-0.191,-0.197,-0.035,-0.069,0.01,-0.137,0.074
50,1.62,1.592,-0.938,-0.152,0.055,1.276,-0.668,0.663,-0.198,0.552,0.298,1.072,0.106,-0.458,0.682,0.097,0.073,-0.154,-0.09,0.061,0.005,0.046,-0.111,-0.006,0.643,-0.302,0.273,0.211,0.542,0.012,0.356,-0.505,-0.13,-0.144,-0.004,0.142,0.037,0.159,-0.132,-0.055,-0.009,-0.274,0.092,-0.02,0.004,-0.062,-0.192,-0.21,0.272,-0.189,-0.245,-0.002,-0.135,-0.18,0.032,0.028,0.056,-0.121,-0.101,0.057,0.12,-0.077,-0.047,-0.177,-0.183,0.055,-0.194,0.06,-0.099,0.109
100,1.377,1.572,-0.946,0.032,0.007,1.013,-0.633,0.362,-0.056,0.375,0.262,0.726,0.083,-0.233,0.547,0.148,0.165,-0.15,0.098,0.233,0.35,0.312,-0.152,-0.175,0.235,0.077,0.103,0.369,0.155,-0.098,0.306,-0.012,0.058,0.006,0.076,0.036,0.198,-0.268,0.122,0.174,0.503,0.036,0.333,0.313,-0.111,0.001,0.003,-0.002,-0.046,0.168,-0.059,0.176,0.124,0.049,-0.194,-0.142,0.002,-0.161,-0.024,-0.232,0.21,-0.194,-0.04,-0.028,-0.298,-0.136,-0.027,-0.024,-0.062,0.078
150,1.196,1.464,-1.023,0.015,0.092,1.157,-0.817,0.48,-0.079,0.337,0.204,0.938,0.136,-0.505,0.661,0.216,0.072,-0.112,-0.077,0.059,0.234,0.25,0.04,-0.048,0.303,-0.19,0.196,0.305,0.446,0.054,0.217,-0.388,-0.106,0.018,0.185,0.082,0.016,0.08,0.052,0.104,0.223,-0.048,0.207,0.18,-0.251,-0.003,0.105,-0.133,0.125,0.04,-0.259,-0.017,-0.033,-0.119,-0.142,-0.153,0.07,-0.161,0.041,-0.128,0.165,-0.118,0.031,-0.159,-0.28,-0.052,-0.081,0.009,-0.046,0.109
200,1.842,1.744,-0.735,-0.317,-0.141,1.299,-0.275,0.595,-0.222,0.737,0.431,1.087,0.228,-0.055,0.618,0.313,0.144,-0.11,-0.107,0.141,-0.198,0.062,-0.285,-0.14,0.607,-0.355,0.211,-0.214,0.419,-0.086,0.573,-0.294,-0.119,0.129,-0.224,0.298,0.117,0.118,-0.062,-0.072,-0.218,-0.375,0.242,0.379,0.113,0.117,-0.49,0.107,0.01,-0.106,-0.121,0.115,0.042,0.375,0.146,-0.094,-0.113,-0.041,0.045,-0.136,-0.071,-0.164,-0.078,0.038,0.028,-0.059,0.121,-0.038,0.156,0.053
250,1.365,1.165,-0.996,0.019,-0.109,1.08,-0.533,-0.027,0.143,0.357,0.27,0.669,0.104,-0.199,0.428,-0.016,0.102,0.025,0.188,-0.11,0.312,0.309,0.235,-0.131,-0.108,0.177,-0.113,0.502,0.312,-0.016,0.134,0.009,0.18,0.423,0.009,-0.014,0.334,-0.289,0.142,0.129,0.306,0.094,0.431,0.195,-0.34,-0.016,0.383,-0.026,0.096,0.379,-0.131,0.33,0.151,0.094,-0.333,-0.216,0.148,-0.238,0.003,-0.328,0.323,-0.179,0.071,-0.057,-0.484,-0.12,-0.095,-0.004,-0.018,0.105
300,1.311,1.776,-1.03,-0.051,-0.121,1.106,-0.852,0.427,-0.027,0.443,0.28,0.588,0.038,-0.427,0.556,0.094,-0.049,-0.117,-0.107,0.182,0.193,0.21,0.04,-0.119,0.173,-0.006,0.009,0.387,0.178,-0.129,0.265,-0.096,-0.073,0.057,-0.015,-0.101,0.123,-0.121,0.033,0.039,0.284,-0.085,0.283,0.228,-0.102,-0.004,-0.098,-0.16,0.111,-0.021,-0.194,0.22,-0.004,-0.033,-0.07,-0.168,0.014,-0.179,-0.01,-0.187,0.223,-0.124,0.04,-0.139,-0.332,-0.083,0.018,-0.007,-0.053,0.154
350,1.912,1.334,-0.823,-0.194,0.045,1.266,-0.065,0.318,-0.19,0.671,0.319,1.209,0.099,0.227,0.412,0.232,0.143,-0.094,-0.035,0.176,0.012,-0.079,-0.241,-0.259,0.434,-0.363,0.007,-0.027,0.578,-0.024,0.529,0.231,-0.042,0.268,-0.255,0.117,0.199,0.067,-0.093,-0.346,-0.285,-0.434,0.372,0.168,-0.031,0.177,-0.209,0.47,-0.048,0.03,0.029,0.199,0.205,0.391,-0.041,-0.092,-0.018,-0.064,0.062,-0.251,-0.059,-0.15,-0.075,0.112,0.003,-0.16,0.057,0.034,0.154,0.065
400,1.677,1.411,-0.918,-0.175,-0.029,1.314,-0.059,0.092,-0.202,0.751,0.587,1.112,0.111,0.23,0.41,0.141,0.103,-0.199,-0.052,0.273,0.138,0.019,-0.234,-0.177,0.287,-0.29,-0.247,0.146,0.358,-0.063,0.452,0.245,0.072,0.132,-0.095,0.052,0.265,0.036,0.104,-0.149,-0.099,-0.28,0.353,0.264,-0.129,0.164,-0.248,0.433,0.009,0.052,0.023,0.232,0.136,0.278,-0.01,-0.154,0.019,-0.09,0.014,-0.229,0.006,-0.177,-0.125,0.018,-0.043,0.002,0.054,0.019,0.2,0.121
450,1.721,1.749,-0.661,-0.375,-0.007,1.333,-0.583,0.422,-0.065,0.805,0.196,1.162,0.068,0.032,0.998,0.608,0.2,-0.33,-0.11,0.444,0.162,0.309,-0.288,0.022,0.292,-0.255,0.087,-0.185,0.099,0.193,0.491,-0.258,0.073,0.017,0.188,-0.027,0.579,0.526,0.094,-0.136,-0.021,-0.318,0.246,0.377,-0.19,0.039,-0.212,0.073,0.407,-0.196,0.059,-0.217,-0.036,0.185,-0.192,-0.136,-0.135,-0.045,0.097,-0.092,0.02,-0.08,0.12,-0.006,-0.211,-0.08,0.209,-0.026,-0.001,0.005
