pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64
-11.738,11.104,38.798,-121.005,-48.47,42.37,-3.608,1.306,15.571,-21.785,-31.492,-0.272,51.018,22.001,-34.433,-8.877,36.128,-85.395,-5.052,-22.442,4.976,-11.096,-39.161,-4.707,28.824,57.113,-17.497,-2.948,22.904,38.548,5.335,-10.286,32.337,-3.412,-35.501,21.399,-8.134,9.587,-13.505,7.783,-14.576,0.254,29.603,45.245,20.136,33.945,-1.617,0.04,-10.819,-2.301,-25.414,23.409,10.463,-2.562,4.117,18.457,-2.368,-9.782,-4.254,-11.695,16.224,-0.364,-22.017,-9.98,3.296
