timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.471,1.803,-1.061,-0.131,-0.268,1.27,-0.275,0.451,-0.088,0.433,0.327,0.833,0.204,-0.325,0.545,-0.149,-0.095,-0.022,-0.047,0.037,-0.189,0.016,0.018,-0.189,0.342,-0.158,0.022,0.294,0.646,-0.038,0.345,-0.04,-0.016,0.067,-0.172,0.064,-0.189,-0.275,-0.181,0.011,-0.067,-0.172,0.247,0.155,0.085,-0.056,-0.165,-0.14,0.026,0.009,-0.254,0.155,-0.031,-0.014,0.032,0.019,0.186,-0.167,-0.086,-0.063,0.009,-0.119,-0.064,-0.099,0.024,-0.002,-0.238,0.044,0.053,0.111
50,1.536,2.071,-0.977,-0.204,-0.322,1.545,-0.583,0.686,-0.043,0.451,0.458,0.763,0.294,-0.49,0.697,0.062,-0.083,0.004,-0.112,-0.051,-0.154,0.053,-0.092,-0.002,0.752,-0.259,0.204,0.059,0.434,-0.115,0.521,-0.44,-0.193,-0.031,0.021,0.018,-0.276,0.218,-0.199,-0.156,-0.1,-0.336,0.107,0.089,0.109,-0.113,-0.267,-0.268,0.115,-0.199,-0.233,-0.128,-0.245,-0.151,0.084,0.198,0.126,-0.154,-0.077,0.206,-0.036,-0.004,-0.07,-0.133,0.058,0.051,-0.184,-0.001,0.017,0.125
100,1.631,1.747,-0.937,-0.3,0.076,1.0,-0.514,0.396,-0.075,0.443,0.177,0.778,-0.026,-0.09,0.811,0.257,0.183,-0.169,-0.096,0.378,0.115,0.189,-0.187,0.028,0.204,-0.163,0.026,0.026,0.186,0.082,0.283,-0.089,0.147,-0.0,0.001,-0.02,0.312,0.031,0.068,0.034,0.161,-0.086,0.234,0.235,-0.074,0.041,-0.261,-0.034,0.131,-0.091,-0.097,0.061,0.014,0.055,-0.128,-0.183,0.01,-0.104,-0.019,-0.05,0.11,-0.037,0.107,-0.032,-0.149,-0.108,-0.117,-0.017,-0.077,0.064
150,1.665,2.099,-0.789,-0.244,-0.184,1.063,-0.255,0.566,-0.183,0.515,0.396,0.853,0.067,-0.094,0.598,0.292,0.179,-0.125,-0.154,0.225,-0.049,0.162,-0.178,-0.129,0.553,-0.205,0.171,0.037,0.152,0.101,0.497,-0.08,0.161,-0.027,-0.184,0.046,0.283,-0.078,-0.028,-0.037,-0.132,-0.264,0.287,0.259,0.231,0.06,-0.408,-0.144,0.08,-0.076,-0.25,0.066,-0.176,0.035,0.169,0.045,0.03,-0.086,-0.064,0.144,-0.128,-0.005,0.059,-0.017,0.17,0.004,-0.198,-0.002,0.018,0.071
200,1.922,1.623,-0.777,-0.303,0.053,1.329,-0.171,0.567,-0.212,0.574,0.356,1.329,0.214,-0.047,0.65,0.262,0.163,-0.192,-0.045,0.086,-0.096,0.006,-0.225,-0.016,0.565,-0.428,0.233,-0.108,0.295,0.096,0.543,-0.316,0.211,0.057,-0.023,0.132,0.264,0.301,0.049,-0.093,-0.031,-0.181,0.32,0.201,-0.065,0.028,-0.335,0.06,0.163,-0.109,-0.037,-0.139,-0.15,0.071,-0.008,-0.01,-0.037,-0.078,0.07,0.262,-0.141,0.002,0.096,0.07,0.134,-0.01,0.03,-0.112,0.089,-0.055
250,1.304,2.267,-0.824,0.064,-0.343,1.413,-0.698,0.751,0.054,0.34,0.432,0.977,0.395,-0.709,0.805,0.092,-0.145,-0.129,-0.237,-0.014,-0.209,0.203,-0.019,-0.049,0.655,-0.374,0.359,0.074,0.34,0.072,0.376,-0.877,-0.181,-0.542,0.294,-0.02,-0.35,0.195,-0.29,-0.017,0.146,-0.163,0.054,0.245,0.019,-0.308,-0.395,-0.734,0.251,-0.198,-0.588,-0.151,-0.443,-0.405,0.151,0.142,0.129,-0.161,-0.053,0.251,0.088,0.003,0.212,-0.313,0.019,0.06,-0.352,0.044,-0.136,0.099
300,1.773,1.558,-0.813,-0.133,-0.158,1.078,-0.207,0.326,-0.228,0.606,0.455,1.211,0.101,0.025,0.54,0.238,0.072,-0.254,-0.247,0.26,0.097,0.007,-0.143,-0.17,0.37,-0.272,0.028,0.206,0.234,0.146,0.424,0.022,-0.045,-0.028,-0.113,0.102,0.112,-0.018,-0.083,-0.087,-0.088,-0.214,0.274,0.259,0.063,0.029,-0.236,-0.003,0.032,0.031,-0.147,0.106,-0.116,0.13,0.024,-0.089,-0.018,-0.068,0.109,-0.056,-0.114,-0.131,0.0,-0.002,0.087,-0.017,-0.087,-0.007,0.135,0.08
350,1.592,1.666,-0.916,-0.019,-0.289,1.202,-0.418,0.412,-0.093,0.377,0.278,0.706,0.255,-0.234,0.509,0.01,-0.039,0.062,-0.047,-0.06,-0.129,-0.03,-0.03,-0.113,0.276,-0.073,0.035,0.123,0.297,-0.06,0.365,-0.187,-0.038,0.096,-0.057,0.094,-0.059,-0.21,-0.168,0.097,0.095,-0.118,0.339,0.202,-0.095,0.011,-0.237,-0.058,-0.018,-0.057,-0.196,0.048,-0.053,-0.034,0.085,0.108,-0.022,-0.123,-0.019,-0.051,-0.06,-0.103,0.004,-0.08,-0.041,-0.061,-0.106,-0.003,0.029,0.122
400,1.569,1.632,-0.842,-0.135,-0.342,1.375,-0.339,0.189,0.194,0.358,0.357,0.78,0.338,-0.343,0.626,-0.021,0.079,-0.058,0.177,-0.064,-0.015,0.175,0.093,-0.114,0.206,-0.004,-0.184,0.318,0.215,-0.032,0.221,-0.346,0.221,0.073,0.06,0.013,0.003,-0.156,-0.01,0.192,0.289,-0.073,0.363,0.261,-0.203,-0.157,-0.083,-0.269,0.16,0.095,-0.262,0.061,-0.112,-0.092,-0.043,0.088,0.072,-0.174,-0.011,-0.055,0.068,-0.132,0.04,-0.051,-0.168,0.003,-0.129,-0.029,0.028,0.149
450,1.471,1.601,-1.025,-0.031,-0.173,1.466,-0.232,0.328,0.053,0.588,0.555,1.05,0.307,-0.146,0.556,-0.071,-0.106,-0.181,0.06,0.062,-0.004,0.028,-0.107,-0.303,0.373,-0.303,-0.129,0.165,0.542,-0.122,0.453,0.085,-0.047,-0.047,-0.074,0.068,-0.089,-0.085,-0.024,-0.141,0.057,-0.36,0.434,0.207,-0.084,-0.081,-0.122,-0.002,0.05,0.24,-0.266,0.205,0.024,-0.018,0.003,-0.076,0.142,-0.248,0.003,-0.084,0.145,-0.132,0.085,-0.156,-0.086,-0.071,-0.156,0.038,0.034,0.119
