timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.454,1.734,-0.75,-0.087,-0.187,1.294,-0.498,0.603,0.009,0.533,0.446,0.944,0.253,-0.405,0.64,0.044,-0.083,-0.074,-0.133,-0.1,-0.165,0.087,-0.071,0.012,0.562,-0.27,0.226,-0.099,0.232,0.008,0.479,-0.559,-0.06,-0.187,0.141,0.081,-0.002,0.321,-0.191,-0.023,-0.101,-0.309,0.09,0.178,0.105,-0.149,-0.365,-0.348,0.353,-0.34,-0.202,-0.182,-0.268,-0.033,0.146,0.134,-0.013,-0.067,-0.09,0.21,-0.022,0.029,0.024,-0.126,-0.015,0.03,-0.088,-0.016,-0.03,0.061
50,1.408,1.653,-0.756,-0.162,-0.062,1.328,-0.482,0.574,-0.069,0.663,0.192,1.092,0.313,-0.143,0.768,0.253,0.126,-0.199,0.123,0.154,0.136,0.177,-0.311,-0.15,0.519,-0.294,0.118,0.113,0.378,-0.157,0.436,-0.417,-0.205,-0.166,0.088,0.115,0.011,0.079,-0.092,0.064,0.17,-0.295,0.275,0.272,-0.086,-0.114,-0.267,0.008,0.144,-0.087,-0.11,-0.097,-0.058,-0.085,0.076,0.01,-0.003,-0.135,-0.024,0.092,0.001,-0.107,0.007,-0.114,-0.017,0.006,-0.017,-0.0,0.019,0.061
100,1.637,1.666,-0.812,-0.115,-0.125,1.345,-0.304,0.248,-0.079,0.612,0.328,1.084,0.217,-0.063,0.53,0.184,0.041,-0.021,0.195,0.116,0.017,0.072,-0.105,-0.108,0.408,-0.219,-0.043,0.258,0.479,-0.096,0.548,-0.181,-0.003,0.177,-0.112,0.211,-0.015,-0.158,-0.066,-0.064,-0.111,-0.34,0.321,0.005,-0.152,0.007,-0.146,-0.053,0.146,-0.072,-0.227,0.098,-0.025,0.002,0.196,0.087,0.104,-0.176,-0.078,0.048,-0.018,-0.067,-0.034,-0.104,0.068,-0.016,-0.189,0.06,0.055,0.088
150,1.98,1.348,-0.904,-0.212,-0.197,1.387,0.155,0.052,-0.163,0.488,0.44,1.054,0.28,0.044,0.295,0.01,-0.01,0.029,0.098,-0.03,-0.188,0.007,-0.069,-0.258,0.263,-0.165,-0.029,0.174,0.417,-0.016,0.452,0.241,0.096,0.359,-0.3,0.07,0.134,0.022,-0.187,-0.204,-0.177,-0.217,0.305,0.068,0.021,0.072,-0.328,0.439,0.048,-0.036,0.015,0.284,0.171,0.436,0.059,-0.043,-0.085,-0.044,0.065,-0.206,-0.153,-0.096,-0.127,0.081,0.13,-0.005,0.069,0.014,0.201,0.037
200,1.622,1.593,-0.794,-0.112,-0.104,1.27,-0.314,0.306,-0.001,0.537,0.373,0.765,0.213,-0.159,0.578,0.129,-0.078,-0.139,0.1,-0.074,-0.031,0.137,-0.076,0.043,0.336,-0.131,-0.004,0.027,0.337,-0.09,0.323,-0.283,0.052,0.079,0.07,0.127,0.024,0.182,-0.025,0.014,0.069,-0.233,0.184,0.213,-0.106,-0.064,-0.274,-0.083,0.122,-0.161,-0.164,0.082,-0.047,0.026,-0.054,0.002,0.085,-0.157,-0.063,0.03,0.123,-0.025,0.039,-0.059,-0.078,-0.045,-0.113,-0.025,-0.044,0.032
250,1.375,1.529,-0.844,-0.071,-0.078,1.148,-0.435,0.172,-0.052,0.582,0.306,1.006,0.22,-0.102,0.611,0.216,0.124,-0.154,0.135,0.293,0.142,0.203,-0.145,-0.183,0.21,-0.096,-0.129,0.324,0.283,0.013,0.319,-0.039,0.064,0.034,0.062,0.013,0.207,-0.103,-0.031,0.043,0.143,-0.154,0.283,0.221,-0.099,-0.05,0.052,0.004,0.18,0.088,-0.099,0.177,0.055,0.152,-0.1,-0.197,-0.009,-0.151,0.097,-0.194,0.141,-0.17,0.044,-0.05,-0.232,-0.056,0.006,0.013,0.019,0.08
300,1.805,1.358,-0.627,-0.325,0.118,0.917,-0.257,0.386,-0.342,0.75,0.22,0.973,-0.132,0.075,0.572,0.355,0.303,-0.262,-0.221,0.433,0.142,0.209,-0.307,-0.028,0.332,-0.242,0.272,-0.144,0.174,0.101,0.373,-0.208,-0.054,0.071,-0.022,0.2,0.366,0.217,-0.028,0.072,-0.046,-0.196,0.114,0.281,0.077,0.034,-0.164,0.134,0.094,-0.092,0.04,0.014,-0.007,0.285,-0.105,-0.079,-0.058,-0.069,0.057,-0.073,-0.071,-0.096,-0.013,0.114,-0.027,-0.109,0.092,-0.038,0.082,0.036
350,1.563,1.837,-0.948,-0.119,-0.389,1.405,-0.295,0.221,0.014,0.526,0.458,0.906,0.307,0.068,0.519,-0.023,-0.061,-0.147,0.017,0.081,-0.008,-0.02,-0.121,-0.306,0.22,-0.18,-0.232,0.259,0.408,-0.106,0.319,0.157,0.035,0.185,-0.118,0.068,-0.024,-0.279,-0.08,-0.109,0.029,-0.236,0.404,0.101,-0.084,0.021,-0.236,0.059,0.01,0.029,-0.288,0.319,0.026,0.044,0.187,-0.069,0.072,-0.24,-0.051,-0.097,0.061,-0.139,0.016,-0.084,-0.069,-0.077,-0.05,0.035,0.057,0.198
400,1.894,2.242,-0.764,-0.45,-0.242,1.709,-0.107,0.546,-0.19,0.76,0.527,1.086,0.32,-0.019,0.764,0.198,-0.097,-0.069,-0.203,0.234,-0.343,-0.219,-0.279,-0.169,0.692,-0.424,-0.05,-0.213,0.5,-0.052,0.733,-0.116,-0.102,0.081,-0.13,0.182,-0.062,0.15,-0.239,-0.363,-0.513,-0.652,0.221,0.069,0.129,0.019,-0.734,0.134,0.154,-0.346,-0.231,0.098,-0.102,0.157,0.448,0.297,0.047,-0.043,-0.132,0.294,-0.259,0.035,-0.106,-0.092,0.367,0.015,-0.045,0.027,0.111,0.026
450,1.676,1.744,-1.076,-0.046,-0.053,1.542,-0.596,0.458,-0.022,0.591,0.378,1.111,0.308,-0.445,0.691,0.036,-0.06,-0.008,0.154,-0.074,0.084,0.031,0.038,-0.116,0.462,-0.217,0.027,0.343,0.617,-0.088,0.325,-0.261,-0.137,-0.008,0.068,0.06,-0.153,-0.026,-0.082,-0.041,0.137,-0.218,0.32,0.132,-0.16,-0.157,-0.112,-0.229,0.147,0.092,-0.212,0.064,0.004,-0.07,-0.065,-0.048,0.056,-0.203,-0.04,-0.179,0.093,-0.21,-0.024,-0.193,-0.289,-0.03,-0.136,0.009,0.03,0.225
