timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.387,1.608,-0.898,0.004,-0.275,1.175,-0.514,0.486,-0.12,0.484,0.378,0.708,0.18,-0.381,0.466,0.011,-0.045,-0.06,-0.055,-0.083,0.04,0.086,0.012,-0.14,0.418,-0.145,0.06,0.326,0.403,-0.148,0.35,-0.24,-0.238,0.078,0.033,0.118,-0.23,-0.212,-0.172,0.033,0.053,-0.221,0.22,0.195,-0.124,-0.051,-0.188,-0.265,-0.123,-0.0,-0.351,0.138,-0.075,-0.102,0.191,0.093,0.139,-0.198,-0.101,-0.001,0.037,-0.132,-0.074,-0.109,-0.082,-0.022,-0.161,0.055,0.043,0.114
50,1.547,1.436,-0.795,-0.044,-0.088,1.131,-0.442,0.365,0.032,0.696,0.289,1.05,0.052,0.188,0.605,0.398,0.203,-0.201,0.001,0.317,0.262,0.343,-0.282,-0.311,0.243,-0.118,0.102,-0.055,0.08,-0.021,0.503,0.09,0.024,0.29,-0.235,0.184,0.473,0.059,0.024,-0.086,0.056,-0.141,0.487,0.289,-0.126,0.117,-0.073,0.378,0.082,0.142,0.071,0.112,0.127,0.322,-0.171,-0.195,-0.066,-0.124,0.115,-0.279,-0.006,-0.193,-0.022,0.056,-0.092,-0.08,0.069,-0.022,0.144,0.054
100,1.488,2.096,-0.974,-0.253,-0.327,1.634,-0.409,0.492,0.018,0.327,0.531,0.697,0.378,-0.602,0.651,-0.265,-0.192,0.006,0.084,-0.345,-0.23,-0.137,0.132,0.004,0.51,-0.226,0.157,0.156,0.397,-0.18,0.527,-0.557,0.121,0.071,0.155,0.075,-0.361,-0.009,-0.13,-0.094,-0.011,-0.288,0.126,-0.112,-0.002,-0.009,-0.442,-0.503,0.008,-0.251,-0.474,0.06,-0.201,-0.318,0.492,0.309,0.042,-0.19,-0.242,0.21,-0.079,-0.001,-0.046,-0.27,0.035,0.086,-0.216,-0.008,-0.04,0.17
150,1.383,1.455,-0.854,-0.104,0.063,0.994,-0.362,0.36,-0.18,0.464,0.298,0.772,0.051,-0.115,0.532,0.168,0.077,-0.129,-0.009,0.233,0.218,0.201,-0.153,-0.129,0.272,-0.172,0.065,0.157,0.199,-0.015,0.313,0.017,0.004,0.008,-0.018,0.056,0.139,0.012,-0.02,-0.036,0.13,-0.14,0.274,0.185,-0.079,0.021,-0.047,-0.013,0.115,0.018,-0.029,0.027,0.065,0.081,-0.067,-0.12,-0.06,-0.132,0.027,-0.109,0.079,-0.143,-0.001,-0.074,-0.21,-0.094,0.068,-0.008,-0.013,0.086
200,1.328,1.5,-0.818,-0.113,-0.048,1.005,-0.09,0.384,-0.136,0.529,0.353,0.933,0.106,0.114,0.51,0.123,-0.023,-0.24,-0.032,0.228,0.016,0.027,-0.273,-0.067,0.423,-0.279,-0.04,-0.111,0.305,0.001,0.382,-0.03,0.064,-0.122,-0.048,0.026,0.109,0.207,-0.035,-0.124,-0.064,-0.298,0.191,0.213,-0.162,0.065,-0.313,0.086,0.051,-0.03,-0.171,-0.015,-0.046,-0.024,0.109,0.003,0.049,-0.145,-0.011,-0.023,-0.071,-0.1,0.042,-0.059,-0.076,-0.072,-0.019,-0.035,0.047,0.087
250,1.718,1.983,-0.916,-0.233,-0.361,1.606,-0.13,0.434,-0.029,0.677,0.495,0.907,0.409,-0.182,0.635,-0.029,0.029,-0.026,-0.011,-0.143,-0.175,-0.082,-0.132,-0.216,0.558,-0.349,-0.115,0.102,0.604,-0.128,0.522,-0.22,-0.141,0.153,-0.025,0.148,-0.247,0.07,-0.11,-0.182,-0.219,-0.459,0.194,0.02,-0.111,0.011,-0.307,0.154,-0.025,-0.103,-0.204,0.08,-0.024,0.083,0.058,0.002,0.086,-0.169,-0.068,0.041,-0.024,-0.063,-0.023,-0.097,0.061,0.03,-0.11,0.011,0.12,0.123
300,1.702,1.333,-1.002,-0.141,-0.037,1.307,-0.372,0.258,-0.129,0.583,0.469,1.109,0.206,-0.11,0.379,-0.054,0.01,-0.041,0.03,0.013,0.064,-0.003,0.002,-0.186,0.384,-0.172,-0.076,0.333,0.558,-0.091,0.441,-0.068,-0.049,0.276,-0.282,0.267,-0.025,-0.204,-0.062,-0.03,0.018,-0.193,0.399,0.175,-0.115,-0.024,-0.158,0.113,-0.025,0.108,-0.157,0.377,0.118,0.181,0.087,-0.063,0.009,-0.119,-0.007,-0.178,-0.034,-0.16,-0.133,-0.052,0.044,-0.02,-0.078,0.031,0.186,0.122
350,1.534,1.582,-0.848,-0.088,0.051,1.062,-0.764,0.544,-0.091,0.515,0.17,1.231,0.058,-0.215,0.742,0.429,0.148,-0.225,-0.115,0.318,0.169,0.362,-0.247,0.064,0.413,-0.201,0.228,0.107,0.199,0.183,0.347,-0.365,-0.13,-0.116,0.202,-0.021,0.285,0.312,-0.097,-0.026,0.092,-0.156,0.157,0.207,-0.22,-0.072,-0.0,-0.217,0.307,-0.252,-0.148,-0.117,-0.193,-0.16,-0.203,-0.075,0.087,-0.135,-0.02,0.172,0.145,0.031,0.141,-0.113,-0.213,-0.107,-0.07,0.004,-0.107,0.011
400,1.693,1.542,-0.977,-0.195,-0.1,1.25,-0.37,0.311,-0.077,0.556,0.317,0.897,0.194,-0.094,0.554,0.144,-0.0,-0.017,-0.073,0.113,-0.073,-0.003,-0.188,-0.097,0.347,-0.127,-0.026,0.122,0.425,-0.03,0.498,-0.007,-0.048,0.15,-0.268,0.106,0.045,-0.131,-0.117,-0.129,-0.186,-0.35,0.294,0.058,0.092,0.045,-0.405,0.11,0.145,-0.152,-0.098,0.231,0.076,0.176,0.157,-0.029,-0.005,-0.079,-0.044,-0.083,-0.067,-0.137,-0.086,-0.01,0.064,-0.018,0.004,0.024,0.095,0.117
450,1.573,1.587,-0.771,0.047,-0.115,1.081,-0.593,0.336,-0.127,0.314,0.257,0.965,0.153,-0.428,0.504,0.142,0.003,-0.012,-0.062,0.195,-0.002,0.218,0.065,-0.136,0.239,-0.044,0.153,0.419,0.37,0.042,0.185,-0.39,-0.192,-0.074,0.193,0.075,-0.195,-0.012,-0.172,0.203,0.311,-0.008,0.108,0.332,-0.141,-0.113,-0.093,-0.372,-0.012,-0.109,-0.219,0.066,-0.102,-0.05,-0.05,0.055,0.035,-0.129,-0.013,-0.05,0.104,-0.099,-0.032,-0.115,-0.188,-0.038,-0.133,0.046,-0.075,0.05
