timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.747,1.477,-0.935,-0.145,-0.108,1.355,0.11,0.226,0.002,0.665,0.559,0.815,0.211,0.211,0.57,0.069,0.046,-0.233,0.058,0.155,0.101,0.02,-0.102,-0.241,0.372,-0.293,-0.17,0.017,0.402,-0.121,0.493,0.197,0.172,0.045,-0.213,0.145,0.079,-0.213,-0.056,-0.164,-0.015,-0.278,0.451,0.18,0.04,0.056,-0.245,0.22,-0.014,0.15,-0.034,0.199,0.131,0.202,0.12,-0.021,0.014,-0.101,-0.053,-0.068,-0.116,-0.192,-0.031,0.031,-0.012,-0.077,0.052,-0.034,0.118,0.056
50,1.707,1.476,-0.789,0.024,-0.039,1.053,-0.453,0.315,-0.156,0.424,0.236,0.821,0.075,-0.301,0.553,0.057,0.031,-0.066,0.078,0.118,0.112,0.332,-0.021,-0.156,0.195,-0.087,0.091,0.213,0.331,-0.087,0.09,-0.335,-0.157,-0.133,-0.001,0.084,0.055,0.043,-0.093,0.305,0.351,-0.016,0.175,0.44,-0.134,-0.09,-0.244,-0.194,0.147,-0.059,-0.109,-0.049,-0.046,-0.064,-0.091,-0.091,0.011,-0.134,-0.038,-0.111,0.138,-0.117,0.053,-0.065,-0.19,-0.061,-0.188,-0.01,-0.06,0.139
100,1.471,1.603,-0.712,0.038,-0.077,1.144,-0.419,0.539,-0.095,0.557,0.34,0.912,0.079,-0.341,0.651,0.28,0.076,-0.097,-0.172,0.019,0.046,0.155,-0.164,-0.059,0.603,-0.251,0.274,-0.108,0.367,-0.017,0.29,-0.494,-0.243,-0.226,0.156,0.118,-0.008,0.312,-0.1,-0.113,0.078,-0.234,0.175,0.247,-0.074,-0.043,-0.243,-0.075,0.133,-0.066,-0.192,-0.145,-0.157,-0.003,-0.084,0.038,0.088,-0.131,0.004,0.049,0.037,-0.097,0.038,-0.113,-0.071,0.009,-0.139,-0.03,-0.022,0.06
150,1.314,2.088,-1.001,0.047,-0.419,1.572,-0.558,0.454,0.148,0.409,0.529,0.601,0.53,-0.753,0.739,-0.15,-0.241,-0.075,0.142,-0.213,-0.066,0.176,0.065,-0.242,0.501,-0.225,0.061,0.296,0.51,-0.298,0.331,-0.48,-0.222,-0.122,0.162,0.033,-0.542,-0.113,-0.239,0.08,0.214,-0.332,0.221,0.223,-0.054,-0.222,-0.34,-0.438,0.126,-0.12,-0.42,0.074,-0.148,-0.3,0.33,0.174,0.146,-0.261,-0.214,0.075,0.047,-0.092,-0.053,-0.271,-0.093,0.061,-0.21,0.081,-0.041,0.175
200,1.27,1.491,-1.042,-0.066,-0.124,1.007,-0.414,0.221,-0.022,0.279,0.307,0.704,0.141,-0.26,0.225,-0.043,-0.091,-0.05,0.02,0.09,0.135,0.064,-0.0,-0.189,0.073,-0.097,-0.115,0.338,0.314,-0.061,0.251,-0.013,0.027,0.168,-0.071,0.005,-0.101,-0.225,-0.11,0.082,0.122,-0.114,0.294,0.11,-0.106,0.005,0.086,-0.079,0.08,-0.025,-0.309,0.18,0.07,-0.059,0.156,-0.004,0.046,-0.171,-0.073,-0.205,0.035,-0.167,-0.05,-0.12,-0.135,-0.031,-0.11,0.047,0.002,0.163
250,1.852,1.129,-0.929,0.024,-0.083,1.141,-0.322,0.18,-0.217,0.43,0.45,0.935,0.063,-0.111,0.418,0.137,0.05,0.002,-0.115,0.099,0.135,0.271,-0.026,-0.185,0.252,-0.103,0.097,0.209,0.356,-0.047,0.307,0.185,-0.085,0.21,-0.19,0.032,0.172,-0.019,-0.055,-0.02,0.141,-0.123,0.313,0.419,-0.06,0.082,-0.074,0.12,0.004,0.153,-0.061,0.27,0.082,0.154,-0.255,-0.149,0.017,-0.169,0.024,-0.221,0.131,-0.178,0.006,0.009,-0.166,-0.089,-0.067,0.027,0.033,0.061
300,1.398,1.781,-0.836,-0.159,-0.233,1.357,-0.46,0.421,0.063,0.557,0.341,0.568,0.214,-0.069,0.69,0.2,0.083,-0.078,0.135,0.088,-0.011,0.143,-0.247,-0.221,0.363,-0.097,-0.063,0.145,0.3,-0.234,0.53,0.004,-0.095,0.197,-0.138,0.105,-0.018,-0.195,-0.115,-0.074,0.094,-0.346,0.323,0.205,-0.061,-0.017,-0.283,0.073,-0.036,0.013,-0.219,0.214,0.09,0.096,0.245,0.06,0.014,-0.182,-0.018,-0.038,-0.023,-0.119,-0.043,-0.032,-0.016,-0.063,0.042,-0.021,0.082,0.087
350,1.409,1.496,-0.996,-0.0,-0.232,1.278,-0.445,0.303,0.077,0.461,0.304,0.52,0.204,-0.159,0.599,-0.058,0.109,0.084,0.274,-0.079,0.121,0.251,0.09,-0.328,0.044,0.012,-0.108,0.281,0.364,-0.164,0.337,0.147,0.19,0.438,-0.302,0.156,0.287,-0.384,0.078,0.124,0.315,-0.041,0.506,0.355,-0.09,0.043,-0.004,0.227,0.042,0.319,-0.083,0.301,0.213,0.222,-0.163,-0.236,0.002,-0.184,0.018,-0.369,0.134,-0.206,0.005,0.022,-0.249,-0.159,-0.009,-0.04,0.062,0.068
400,1.527,1.638,-1.056,-0.043,-0.22,1.361,-0.519,0.213,0.054,0.33,0.326,0.874,0.248,-0.342,0.521,0.043,0.006,0.023,0.121,-0.069,-0.01,0.259,0.024,-0.16,0.17,0.022,0.036,0.442,0.428,-0.026,0.255,-0.124,0.113,0.304,0.033,0.032,-0.038,-0.23,-0.154,-0.007,0.234,-0.163,0.372,0.173,-0.109,-0.07,-0.006,-0.217,0.061,0.126,-0.299,0.231,-0.034,-0.044,0.088,0.013,0.128,-0.203,-0.074,-0.09,0.111,-0.113,-0.032,-0.122,-0.212,-0.09,-0.103,-0.004,-0.04,0.089
450,1.307,1.227,-0.934,0.171,-0.062,0.922,-0.434,0.238,-0.022,0.192,0.175,0.445,0.1,-0.306,0.356,-0.079,-0.034,0.033,0.105,0.004,0.098,0.307,0.016,-0.111,0.092,0.07,0.061,0.308,0.312,-0.072,0.029,-0.096,-0.065,0.022,-0.006,-0.015,-0.048,0.048,-0.121,0.156,0.315,-0.036,0.175,0.186,-0.205,-0.085,0.088,-0.063,0.172,0.036,-0.112,0.087,0.056,-0.031,-0.09,-0.09,0.048,-0.13,0.029,-0.159,0.18,-0.083,0.039,-0.075,-0.248,-0.037,-0.146,0.007,-0.086,0.07
