timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.362,1.864,-0.825,-0.053,-0.039,1.273,-0.495,0.736,-0.182,0.578,0.254,0.99,0.277,-0.436,0.846,0.188,-0.032,-0.157,-0.157,0.036,-0.059,0.002,-0.236,0.114,0.733,-0.411,0.235,-0.247,0.387,0.007,0.556,-0.699,0.003,-0.376,0.217,0.105,-0.106,0.4,-0.174,-0.169,-0.15,-0.494,0.105,-0.001,-0.021,-0.082,-0.5,-0.321,0.248,-0.316,-0.266,-0.135,-0.29,-0.198,0.285,0.286,0.08,-0.055,-0.111,0.332,-0.101,0.113,0.021,-0.222,0.174,0.007,-0.138,-0.011,-0.124,-0.012
50,1.223,1.39,-0.831,0.068,0.088,0.781,-0.623,0.307,-0.199,0.411,0.149,0.802,-0.105,-0.199,0.455,0.268,0.187,-0.12,-0.187,0.266,0.203,0.246,-0.046,0.006,0.127,-0.025,0.107,0.273,0.133,0.111,0.226,-0.15,-0.06,-0.007,0.071,-0.022,0.207,-0.008,0.001,0.103,0.222,0.013,0.21,0.346,-0.096,-0.043,-0.031,-0.185,0.248,0.025,-0.12,-0.044,-0.096,0.038,-0.218,-0.119,0.049,-0.114,0.09,-0.152,0.147,-0.1,0.067,-0.068,-0.2,-0.119,-0.092,0.008,-0.065,0.016
100,1.683,1.857,-0.77,-0.371,-0.096,1.483,-0.457,0.345,-0.136,0.709,0.407,1.133,0.178,-0.163,0.75,0.315,0.034,-0.107,0.05,0.252,0.033,0.089,-0.077,-0.167,0.363,-0.209,-0.208,0.212,0.514,-0.016,0.47,0.051,-0.029,0.147,-0.162,-0.009,0.17,0.048,-0.098,-0.058,-0.149,-0.265,0.245,0.356,-0.029,-0.011,-0.349,0.094,0.157,-0.126,-0.053,0.113,0.013,0.105,0.02,-0.167,-0.078,-0.063,0.056,-0.007,0.007,-0.157,0.087,-0.043,-0.064,-0.087,0.116,-0.036,0.06,0.073
150,1.788,1.952,-0.938,-0.025,-0.19,1.532,-0.293,0.337,-0.087,0.577,0.54,0.786,0.415,-0.321,0.607,-0.049,-0.157,0.032,0.034,-0.084,-0.157,-0.028,-0.026,-0.176,0.482,-0.169,0.075,0.133,0.494,-0.186,0.582,-0.108,-0.127,0.109,-0.16,0.098,-0.217,-0.125,-0.113,-0.138,-0.001,-0.352,0.268,0.154,0.131,-0.02,-0.434,-0.08,0.067,-0.158,-0.26,0.195,0.068,-0.008,0.287,0.02,-0.06,-0.143,-0.136,-0.013,-0.04,-0.055,0.005,-0.189,0.083,0.006,-0.208,0.023,-0.032,0.099
200,1.576,1.789,-0.965,-0.006,-0.105,1.446,-0.395,0.49,0.01,0.561,0.378,1.07,0.339,-0.153,0.577,0.007,-0.047,-0.226,0.03,0.037,0.076,-0.001,-0.297,-0.131,0.455,-0.334,-0.037,0.11,0.339,-0.212,0.5,-0.24,-0.128,0.019,-0.034,0.216,-0.144,-0.02,-0.154,-0.115,0.148,-0.353,0.367,0.236,-0.171,-0.14,-0.316,-0.105,0.129,-0.115,-0.227,-0.093,-0.151,-0.159,0.267,0.143,0.096,-0.229,-0.075,0.184,-0.048,-0.033,-0.032,-0.198,0.034,-0.001,-0.093,0.014,0.017,0.098
250,1.562,1.833,-0.839,-0.024,-0.274,1.519,-0.494,0.401,0.141,0.553,0.329,0.834,0.367,-0.263,0.775,0.109,-0.035,0.003,0.145,-0.089,-0.064,0.297,0.006,-0.182,0.327,-0.108,0.006,0.271,0.38,-0.073,0.293,-0.398,0.061,0.173,-0.003,0.112,-0.041,0.047,-0.04,0.045,0.243,-0.223,0.35,0.202,-0.168,-0.02,-0.277,-0.12,0.063,-0.103,-0.188,-0.045,0.03,-0.008,0.096,0.073,0.047,-0.172,-0.108,0.129,-0.024,-0.023,-0.003,-0.088,-0.05,-0.063,-0.128,-0.04,-0.045,0.044
300,1.376,1.588,-0.883,-0.047,-0.017,1.078,-0.69,0.549,-0.107,0.385,0.1,0.871,0.126,-0.435,0.668,0.151,0.056,-0.032,-0.101,0.146,0.108,0.137,-0.019,-0.078,0.401,-0.218,0.156,0.209,0.44,-0.062,0.347,-0.419,-0.106,-0.157,0.118,0.065,-0.033,0.101,-0.08,0.083,0.197,-0.18,0.118,0.255,-0.107,-0.067,-0.141,-0.068,0.022,-0.021,-0.094,-0.025,-0.044,-0.059,-0.096,0.028,0.02,-0.072,-0.03,0.017,-0.018,-0.105,0.087,-0.107,-0.17,-0.063,-0.11,-0.027,-0.077,0.072
350,1.291,1.923,-0.998,-0.163,-0.207,1.322,-0.451,0.54,0.076,0.598,0.435,0.782,0.252,-0.2,0.776,0.106,-0.101,-0.074,-0.067,0.203,-0.101,0.104,-0.156,-0.23,0.488,-0.154,0.033,0.129,0.305,-0.078,0.52,-0.077,-0.137,0.059,-0.111,0.047,-0.067,-0.16,-0.088,-0.225,-0.099,-0.391,0.322,0.126,0.076,-0.034,-0.32,-0.112,0.042,0.022,-0.432,0.249,-0.048,0.033,0.338,0.07,0.061,-0.14,-0.066,-0.031,-0.093,-0.174,-0.084,-0.106,-0.009,0.079,-0.069,0.05,0.064,0.194
400,1.48,1.447,-0.879,-0.136,-0.04,0.985,-0.461,0.314,-0.117,0.473,0.346,1.06,-0.056,-0.003,0.434,0.279,0.16,-0.145,-0.202,0.14,0.167,0.161,-0.136,-0.028,0.241,-0.095,0.032,0.183,0.211,0.185,0.337,-0.024,0.106,0.208,-0.013,0.088,0.314,-0.125,0.059,-0.003,0.06,-0.024,0.359,0.282,-0.075,0.071,0.008,-0.128,0.134,0.122,-0.178,0.144,-0.017,0.08,-0.174,-0.253,-0.006,-0.183,0.082,-0.22,0.211,-0.169,0.117,-0.045,-0.275,-0.049,-0.076,0.006,0.022,0.137
450,1.516,1.563,-0.855,-0.231,-0.041,1.227,-0.601,0.335,0.013,0.802,0.364,1.0,-0.082,0.245,0.801,0.513,0.299,-0.184,0.01,0.354,0.318,0.372,-0.308,-0.186,0.225,-0.139,-0.097,0.167,0.006,0.105,0.535,0.134,0.189,0.18,-0.017,-0.008,0.55,-0.066,0.063,-0.069,-0.031,-0.095,0.391,0.176,0.054,0.003,-0.085,0.058,0.195,0.044,0.025,0.097,-0.02,0.197,-0.158,-0.15,-0.012,-0.123,0.075,-0.041,0.043,-0.089,0.096,0.025,-0.03,-0.163,0.113,-0.052,0.055,-0.018
