timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.349,1.425,-0.858,-0.041,0.117,0.96,-0.625,0.402,-0.043,0.56,0.16,0.904,-0.018,-0.33,0.702,0.334,0.112,-0.06,-0.072,0.221,0.206,0.331,-0.073,0.009,0.356,-0.208,0.297,-0.03,0.276,0.097,0.304,-0.414,-0.082,-0.091,0.081,0.089,0.302,0.393,0.004,0.023,0.172,-0.099,0.145,0.359,-0.112,0.008,-0.131,0.06,0.292,-0.174,0.037,-0.167,-0.05,0.1,-0.32,-0.136,-0.09,0.003,0.055,-0.063,0.115,-0.057,0.06,-0.025,-0.234,-0.087,0.101,-0.079,-0.088,0.004
50,1.533,1.642,-0.732,-0.141,0.1,1.102,-0.462,0.547,-0.199,0.482,0.229,1.271,0.046,-0.23,0.682,0.268,0.1,-0.257,-0.164,0.285,0.115,0.24,-0.276,0.079,0.462,-0.375,0.223,-0.114,0.231,0.06,0.509,-0.506,-0.056,-0.203,0.153,0.054,0.226,0.5,-0.04,-0.048,0.209,-0.21,0.116,0.213,-0.255,-0.032,-0.126,-0.094,0.195,-0.091,-0.029,-0.219,-0.099,0.055,-0.142,0.013,-0.006,-0.048,-0.024,0.015,0.045,-0.056,-0.019,-0.073,-0.166,-0.019,-0.041,-0.044,-0.014,-0.004
100,1.735,1.648,-1.004,-0.28,-0.147,1.332,-0.494,0.403,-0.214,0.556,0.332,1.118,0.137,-0.185,0.467,0.058,0.02,-0.03,-0.005,0.144,0.08,0.072,-0.172,-0.121,0.346,-0.13,0.038,0.256,0.449,-0.145,0.434,-0.123,-0.155,0.134,-0.074,0.107,-0.093,-0.238,-0.124,-0.011,0.008,-0.18,0.12,0.092,-0.075,-0.053,-0.229,-0.05,-0.042,-0.003,-0.274,0.201,-0.005,-0.095,0.146,-0.037,0.12,-0.171,-0.093,-0.024,0.079,-0.131,-0.02,-0.168,-0.117,-0.068,-0.189,-0.025,-0.002,0.112
150,1.491,1.47,-0.8,-0.119,-0.075,1.295,-0.444,0.231,-0.028,0.677,0.232,1.006,0.129,-0.051,0.796,0.253,0.123,-0.248,0.064,0.226,0.2,0.264,-0.155,-0.155,0.157,-0.079,-0.141,0.207,0.265,0.077,0.355,-0.146,0.014,-0.053,0.022,0.047,0.299,0.094,0.018,0.051,0.199,-0.195,0.396,0.339,-0.234,-0.119,0.015,0.187,0.18,0.159,-0.006,-0.013,0.047,0.064,-0.255,-0.196,0.137,-0.197,0.037,-0.148,0.139,-0.151,0.035,-0.028,-0.185,-0.067,-0.068,-0.025,-0.002,0.057
200,1.588,1.685,-0.708,-0.209,-0.105,1.171,-0.592,0.436,-0.013,0.688,0.195,0.898,0.012,-0.12,0.83,0.561,0.163,-0.174,-0.216,0.332,0.162,0.393,-0.201,-0.163,0.273,-0.132,0.073,0.066,0.102,0.231,0.411,-0.126,-0.065,0.106,0.144,-0.024,0.425,0.275,-0.02,-0.014,-0.025,-0.293,0.194,0.337,-0.022,0.028,-0.097,0.049,0.249,-0.141,0.043,0.002,-0.015,0.227,-0.174,-0.164,-0.127,-0.067,0.104,-0.004,0.041,-0.048,0.11,0.088,-0.092,-0.032,0.133,-0.035,0.027,-0.007
250,1.428,1.459,-0.773,-0.112,-0.001,1.079,-0.428,0.247,-0.089,0.481,0.276,0.905,0.137,-0.188,0.642,0.221,0.127,-0.154,0.036,0.13,0.209,0.349,-0.132,-0.149,0.166,-0.012,0.07,0.143,0.168,0.0,0.242,-0.101,0.045,-0.077,0.09,-0.029,0.358,0.206,0.106,0.066,0.255,-0.107,0.287,0.378,-0.143,-0.042,-0.127,0.005,0.166,-0.013,-0.111,0.045,0.008,0.027,-0.14,-0.094,0.032,-0.164,-0.081,-0.086,0.085,-0.115,0.037,-0.055,-0.245,-0.047,-0.077,-0.036,-0.069,0.085
300,1.875,1.798,-0.925,-0.136,-0.176,1.459,-0.491,0.514,-0.076,0.532,0.413,1.271,0.283,-0.32,0.676,0.049,-0.086,-0.11,-0.011,-0.043,-0.034,0.097,-0.11,-0.036,0.526,-0.308,0.07,0.109,0.481,-0.003,0.406,-0.428,-0.133,-0.218,0.071,0.074,-0.053,0.208,-0.171,0.072,0.049,-0.12,0.245,0.216,-0.142,-0.115,-0.364,-0.269,0.22,-0.19,-0.223,-0.216,-0.161,-0.06,0.09,0.071,0.095,-0.143,-0.168,0.082,0.091,-0.096,-0.075,-0.174,-0.06,0.058,-0.218,0.025,-0.053,0.117
350,1.376,1.781,-0.864,0.038,-0.158,1.15,-0.676,0.585,-0.002,0.407,0.203,0.644,0.04,-0.386,0.613,0.241,0.017,-0.12,-0.107,0.093,0.02,0.239,-0.112,-0.154,0.37,-0.048,0.1,0.154,0.151,0.033,0.386,-0.196,-0.203,-0.012,0.084,0.044,0.085,-0.023,-0.135,-0.021,0.052,-0.185,0.245,0.274,-0.002,-0.15,-0.179,-0.294,0.24,-0.124,-0.288,0.142,-0.12,-0.025,0.02,0.05,0.088,-0.142,-0.044,-0.025,0.1,-0.122,0.055,-0.122,-0.155,-0.035,-0.121,0.027,-0.06,0.1
400,1.487,1.344,-0.912,-0.156,0.048,0.911,-0.671,0.373,-0.265,0.472,0.092,0.892,-0.084,-0.204,0.495,0.257,0.153,-0.123,-0.034,0.367,0.215,0.232,-0.108,-0.05,0.205,-0.11,0.208,0.173,0.266,0.011,0.214,-0.209,-0.018,0.109,-0.066,0.071,0.259,-0.027,-0.001,0.13,0.274,-0.047,0.219,0.334,-0.031,0.054,-0.078,-0.045,0.104,-0.002,-0.038,0.072,0.046,0.112,-0.165,-0.135,-0.073,-0.128,-0.015,-0.203,0.085,-0.114,0.048,-0.045,-0.196,-0.095,-0.065,0.037,-0.019,0.113
450,1.602,1.926,-0.95,-0.145,-0.3,1.201,-0.444,0.228,-0.131,0.217,0.478,0.633,0.235,-0.515,0.412,-0.147,-0.216,0.055,-0.02,-0.121,-0.112,0.056,0.101,-0.088,0.186,-0.062,-0.041,0.366,0.351,-0.078,0.149,-0.235,0.008,-0.007,0.04,-0.126,-0.159,-0.128,-0.151,0.12,-0.013,-0.202,0.114,0.182,-0.014,0.0,-0.447,-0.524,0.178,-0.251,-0.45,0.088,-0.124,-0.196,0.377,0.088,0.032,-0.13,-0.162,-0.004,0.083,-0.03,0.02,-0.223,-0.112,-0.001,-0.198,0.112,-0.115,0.124
