timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.271,1.81,-0.844,0.016,-0.227,1.124,-0.556,0.546,-0.043,0.314,0.129,0.652,0.361,-0.557,0.768,0.075,-0.122,0.055,0.045,-0.158,-0.001,0.149,0.012,0.051,0.435,-0.213,0.176,0.025,0.468,-0.066,0.149,-0.739,-0.033,-0.201,0.179,0.134,-0.258,0.225,-0.064,0.006,0.249,-0.093,0.128,0.162,-0.243,-0.16,-0.172,-0.186,0.1,-0.061,-0.256,-0.188,-0.176,-0.238,-0.027,0.096,0.131,-0.118,-0.065,0.115,0.103,-0.005,0.086,-0.173,-0.221,-0.015,-0.21,-0.039,-0.106,0.045
50,1.386,1.725,-0.912,-0.102,-0.179,1.284,-0.453,0.511,0.0,0.394,0.474,0.816,0.271,-0.447,0.52,-0.172,-0.046,-0.128,0.002,-0.098,0.03,0.01,-0.074,0.051,0.432,-0.236,0.104,0.092,0.265,-0.1,0.41,-0.482,-0.026,-0.169,0.107,0.025,-0.185,0.098,-0.086,0.06,0.165,-0.124,0.123,0.196,-0.177,-0.16,-0.346,-0.269,0.251,-0.176,-0.26,-0.053,-0.094,-0.187,0.132,0.114,0.067,-0.145,-0.121,-0.0,0.084,-0.095,-0.05,-0.204,-0.124,0.006,-0.206,0.025,-0.109,0.139
100,1.369,1.54,-0.782,0.006,-0.082,1.003,-0.494,0.355,-0.057,0.416,0.216,0.91,0.104,-0.21,0.581,0.212,0.145,-0.109,-0.031,0.18,0.095,0.234,-0.052,0.011,0.223,-0.08,0.029,0.199,0.24,0.067,0.331,-0.17,0.024,0.042,0.015,0.03,0.112,0.173,0.024,0.044,0.168,-0.029,0.102,0.261,-0.219,-0.059,-0.093,-0.129,0.065,-0.019,-0.113,-0.026,-0.108,-0.026,-0.176,0.007,0.046,-0.148,-0.029,-0.091,0.101,-0.098,-0.003,-0.033,-0.187,-0.083,-0.12,-0.026,-0.034,0.077
150,1.884,1.517,-1.001,-0.235,-0.065,1.295,-0.191,0.269,-0.152,0.566,0.536,1.332,0.187,-0.047,0.498,0.077,0.039,-0.223,-0.116,0.214,0.041,0.026,-0.231,-0.061,0.347,-0.307,0.045,0.035,0.194,0.07,0.536,-0.085,0.173,0.024,-0.002,0.079,0.153,0.088,0.05,-0.023,-0.024,-0.202,0.303,0.277,0.04,0.035,-0.352,-0.076,0.185,-0.132,-0.117,0.098,-0.046,0.16,0.036,-0.055,-0.043,-0.109,-0.059,-0.097,-0.034,-0.16,-0.028,-0.055,0.009,-0.011,-0.059,0.005,0.103,0.116
200,1.514,1.563,-1.005,-0.088,-0.147,1.189,-0.254,0.201,-0.118,0.502,0.497,0.801,0.164,0.008,0.327,-0.0,0.057,-0.052,0.052,0.131,0.117,0.053,-0.148,-0.338,0.064,-0.041,-0.257,0.362,0.346,-0.106,0.387,0.389,0.058,0.344,-0.124,-0.011,0.134,-0.342,0.012,-0.054,0.097,-0.147,0.429,0.239,-0.069,-0.019,0.02,0.126,0.085,0.179,-0.067,0.271,0.177,0.239,-0.045,-0.218,0.013,-0.208,0.06,-0.309,0.163,-0.19,0.015,-0.043,-0.201,-0.073,0.012,0.019,0.066,0.122
250,1.811,1.943,-0.776,-0.175,-0.258,1.412,-0.207,0.351,-0.114,0.503,0.58,0.989,0.306,-0.162,0.482,-0.154,-0.184,-0.115,0.001,0.058,-0.116,-0.015,-0.083,-0.193,0.339,-0.296,-0.01,0.143,0.403,-0.198,0.394,-0.335,0.005,-0.032,-0.008,0.237,-0.143,0.012,-0.059,0.057,0.027,-0.242,0.243,0.169,0.043,-0.007,-0.559,-0.132,0.119,-0.287,-0.108,0.085,-0.039,0.027,0.261,-0.003,-0.056,-0.082,-0.092,-0.006,-0.038,-0.03,-0.072,-0.069,0.134,0.047,-0.116,0.086,0.062,0.094
300,1.473,1.982,-0.821,-0.08,-0.398,1.587,-0.488,0.61,0.086,0.525,0.391,0.822,0.351,-0.276,0.846,0.121,0.015,-0.114,-0.019,-0.07,-0.018,0.182,-0.158,-0.095,0.457,-0.153,0.076,-0.013,0.427,-0.105,0.445,-0.363,-0.074,-0.139,0.072,0.184,-0.078,0.174,-0.094,0.075,0.159,-0.258,0.219,0.286,-0.216,-0.145,-0.275,0.136,-0.013,0.012,-0.05,0.039,0.058,0.121,-0.139,-0.096,-0.051,-0.107,0.095,-0.122,0.052,-0.137,0.05,-0.023,-0.121,-0.003,-0.066,-0.048,0.087,0.127
350,1.361,1.172,-0.926,-0.099,0.044,0.855,-0.62,0.307,-0.136,0.527,0.123,0.941,-0.114,-0.062,0.528,0.285,0.232,-0.019,-0.083,0.24,0.185,0.211,-0.128,-0.047,0.227,-0.048,0.172,0.055,0.124,0.088,0.409,-0.09,0.046,0.221,-0.021,0.093,0.411,0.044,-0.101,-0.059,0.075,-0.015,0.299,0.176,-0.106,-0.021,-0.012,0.057,0.111,0.03,-0.088,0.081,-0.006,0.104,-0.102,-0.112,-0.049,-0.114,0.011,-0.123,0.075,-0.067,-0.016,0.007,-0.128,-0.069,0.05,-0.007,-0.018,0.033
400,1.455,1.455,-0.906,-0.077,-0.252,1.247,-0.398,0.157,0.086,0.527,0.412,0.896,0.216,-0.093,0.471,0.08,0.037,-0.143,0.126,0.02,0.126,0.195,-0.049,-0.189,0.167,-0.094,-0.098,0.29,0.376,-0.034,0.162,-0.004,0.111,0.229,-0.144,0.122,0.14,-0.222,-0.012,0.07,0.133,-0.047,0.371,0.338,-0.203,0.009,0.043,0.157,0.054,0.247,-0.134,0.221,0.116,0.165,-0.256,-0.281,0.015,-0.174,0.083,-0.35,0.186,-0.21,0.113,-0.006,-0.268,-0.146,-0.057,-0.001,0.091,0.18
450,1.342,1.44,-0.916,0.085,-0.075,1.082,-0.742,0.436,-0.023,0.478,0.191,0.912,0.151,-0.29,0.695,0.314,0.112,-0.064,0.082,0.152,0.205,0.264,-0.09,-0.184,0.32,-0.104,0.025,0.155,0.155,0.001,0.352,-0.289,-0.062,-0.008,0.139,-0.041,0.131,0.074,-0.067,0.045,0.318,-0.15,0.265,0.292,-0.1,-0.077,-0.199,-0.137,0.195,-0.066,-0.156,-0.011,-0.103,-0.058,-0.024,0.048,0.007,-0.161,-0.037,-0.085,0.078,-0.113,-0.005,-0.082,-0.172,-0.063,-0.054,0.002,-0.033,0.103
