timestamp,pca0,pca1,pca2,pca3,pca4,pca5,pca6,pca7,pca8,pca9,pca10,pca11,pca12,pca13,pca14,pca15,pca16,pca17,pca18,pca19,pca20,pca21,pca22,pca23,pca24,pca25,pca26,pca27,pca28,pca29,pca30,pca31,pca32,pca33,pca34,pca35,pca36,pca37,pca38,pca39,pca40,pca41,pca42,pca43,pca44,pca45,pca46,pca47,pca48,pca49,pca50,pca51,pca52,pca53,pca54,pca55,pca56,pca57,pca58,pca59,pca60,pca61,pca62,pca63,pca64,pca65,pca66,pca67,pca68,pca69
0,1.654,1.465,-0.956,-0.186,0.088,1.305,-0.751,0.264,-0.01,0.553,0.29,1.174,0.151,-0.242,0.805,0.363,0.153,-0.166,0.15,0.142,0.354,0.437,-0.029,0.003,0.137,-0.05,0.147,0.397,0.263,0.084,0.158,-0.372,0.233,-0.032,0.129,0.109,0.446,0.127,0.154,0.291,0.498,0.14,0.329,0.279,-0.253,-0.044,0.09,-0.192,0.177,0.105,-0.072,-0.017,-0.014,0.068,-0.162,-0.055,-0.029,-0.126,0.053,-0.225,0.055,-0.171,-0.005,-0.062,-0.135,-0.02,-0.154,-0.05,0.088,0.056
50,1.342,1.71,-0.882,-0.043,-0.113,1.048,-0.601,0.402,-0.093,0.466,0.318,0.713,0.108,-0.399,0.704,0.114,0.045,-0.078,-0.186,0.195,0.055,0.16,0.044,-0.133,0.308,-0.13,0.116,0.235,0.258,0.037,0.222,-0.298,0.013,-0.111,0.048,0.077,0.173,-0.072,-0.069,0.099,0.154,-0.068,0.256,0.266,0.072,-0.046,-0.102,-0.259,0.252,-0.1,-0.087,0.03,-0.122,0.09,-0.091,-0.106,-0.08,-0.126,0.027,-0.136,0.141,-0.072,0.045,-0.076,-0.104,-0.025,-0.163,0.016,-0.029,0.068
100,1.431,2.126,-1.0,-0.143,-0.319,1.622,-0.669,0.777,0.025,0.446,0.443,0.842,0.419,-0.813,0.773,-0.072,-0.12,-0.049,-0.082,-0.06,-0.22,-0.071,-0.023,-0.115,0.747,-0.332,0.161,0.238,0.497,0.006,0.454,-0.73,-0.241,-0.473,0.193,0.08,-0.355,0.14,-0.274,0.051,0.031,-0.346,0.066,0.172,0.039,-0.317,-0.35,-0.426,0.332,-0.289,-0.351,-0.267,-0.343,-0.37,0.125,0.309,0.139,-0.144,-0.164,0.276,0.01,0.019,0.017,-0.287,0.035,0.059,-0.249,0.036,-0.143,0.03
150,1.278,1.357,-0.931,-0.091,-0.09,1.217,-0.515,0.313,0.068,0.459,0.211,0.915,0.196,-0.186,0.695,0.193,0.161,-0.04,0.278,0.015,0.207,0.312,-0.018,-0.061,0.158,-0.084,0.121,0.161,0.341,-0.076,0.353,-0.203,0.227,0.14,-0.004,0.13,0.256,-0.114,0.124,0.094,0.372,0.014,0.392,0.236,-0.178,-0.048,-0.005,0.035,-0.036,0.246,-0.045,0.16,0.041,0.07,-0.16,-0.124,0.049,-0.141,0.048,-0.137,0.041,-0.138,0.062,-0.015,-0.154,-0.139,-0.055,-0.032,0.088,0.019
200,1.474,1.827,-0.877,-0.143,-0.026,1.275,-0.518,0.49,0.081,0.563,0.267,0.924,0.33,-0.249,0.878,0.41,0.165,-0.235,0.057,0.057,0.122,0.274,-0.086,-0.017,0.439,-0.261,0.302,0.023,0.319,-0.012,0.381,-0.589,0.13,-0.056,0.283,0.134,0.162,0.234,0.035,-0.016,0.152,-0.187,0.269,0.151,-0.112,-0.087,-0.144,-0.155,0.184,0.058,-0.092,-0.063,0.001,0.035,-0.046,0.032,0.034,-0.096,0.049,0.005,-0.018,-0.069,0.058,-0.039,-0.172,-0.115,-0.002,-0.054,0.023,0.009
250,1.349,1.562,-0.904,-0.117,-0.091,1.124,-0.355,0.332,-0.023,0.377,0.249,1.039,0.163,-0.208,0.605,0.165,0.132,-0.135,-0.012,0.174,0.102,0.252,-0.038,-0.153,0.32,-0.207,-0.021,0.261,0.313,0.04,0.356,-0.178,0.101,0.031,0.044,-0.034,0.096,-0.125,-0.162,-0.023,0.06,-0.206,0.354,0.204,-0.121,-0.044,-0.044,-0.16,0.121,0.078,-0.261,0.109,-0.084,-0.07,0.042,-0.074,0.103,-0.189,0.03,-0.038,0.057,-0.099,0.113,-0.102,-0.034,-0.062,-0.202,0.024,-0.024,0.087
300,1.771,1.648,-0.786,-0.268,-0.232,1.528,-0.027,0.383,-0.175,0.659,0.508,1.346,0.405,-0.007,0.536,-0.12,-0.05,-0.213,-0.031,0.131,-0.135,-0.102,-0.275,-0.207,0.683,-0.443,0.035,0.056,0.652,-0.177,0.646,-0.345,-0.13,-0.044,-0.145,0.204,-0.158,-0.006,-0.183,-0.211,-0.256,-0.456,0.249,0.102,0.053,0.044,-0.426,0.222,0.031,-0.082,-0.054,0.006,0.071,0.186,0.273,0.076,-0.001,-0.01,0.002,0.035,-0.204,-0.065,-0.079,-0.044,0.233,0.025,-0.109,0.003,0.221,0.06
350,1.557,2.014,-0.914,-0.137,-0.235,1.396,-0.543,0.56,-0.04,0.48,0.318,0.845,0.349,-0.63,0.823,0.077,0.023,-0.059,0.043,-0.026,-0.069,0.204,-0.052,-0.143,0.567,-0.289,0.223,0.101,0.262,-0.023,0.391,-0.537,-0.004,-0.115,0.257,0.134,0.033,0.079,-0.147,-0.038,0.012,-0.232,0.231,0.198,0.044,-0.066,-0.255,-0.275,0.225,-0.088,-0.208,0.07,-0.145,0.008,0.069,0.012,-0.073,-0.076,-0.017,-0.013,-0.027,-0.062,0.041,-0.113,-0.114,0.005,-0.127,0.012,-0.035,0.085
400,1.565,1.725,-0.806,-0.08,-0.177,1.332,-0.542,0.516,-0.089,0.464,0.345,0.975,0.287,-0.397,0.83,0.179,-0.016,-0.146,-0.038,0.085,-0.044,0.181,-0.07,-0.099,0.524,-0.37,0.228,-0.003,0.428,-0.097,0.346,-0.673,-0.101,-0.208,0.134,0.114,-0.227,0.33,-0.034,0.001,0.168,-0.199,0.145,0.221,-0.198,-0.095,-0.39,-0.27,0.107,-0.193,-0.264,-0.155,-0.199,-0.207,0.05,0.095,0.073,-0.163,-0.087,0.133,0.026,-0.045,0.033,-0.198,-0.163,0.006,-0.178,-0.032,-0.054,0.124
450,1.648,1.616,-0.805,-0.285,-0.091,1.322,-0.143,0.294,-0.193,0.671,0.373,1.062,0.167,0.147,0.39,0.323,0.127,-0.187,-0.076,0.192,0.05,0.025,-0.264,-0.156,0.233,-0.227,-0.125,0.144,0.448,0.026,0.432,0.234,0.041,0.13,-0.208,0.086,0.296,-0.138,-0.062,-0.184,-0.086,-0.311,0.44,0.29,0.034,0.074,-0.273,0.283,0.093,0.081,0.089,0.214,0.095,0.334,-0.082,-0.081,-0.028,-0.042,0.094,-0.155,-0.13,-0.13,-0.002,0.107,0.074,-0.131,-0.039,0.01,0.167,0.039
